line_number,content,category,character
135,[[File:2023中秋节•符玄.png|300px]],default,
136,[[File:2023中秋节•景元.png|300px]],default,
137,===2023中秋节•镜流===,default,
138,「洞天朗月照如白银，正适合斟酒十分，共浮一白。」<br>,default,
139,「来吧，你我满饮此杯，美好的时光和人一样，总不长久。」<br>,default,
140,[[File:2023中秋节.jpg|500px]],default,
141,===2023教师节===,default,
142,姬子乘客，早日成为「手调咖啡」大师帕！<br>,default,
143,<br>,default,
144,你问帕姆是怎么把礼物拿给她的？<br>,default,
145,是开拓的祝福，本列车长使用了开拓的祝福帕！<br>,default,
146,[[文件:2023教师节.png|500px]],default,
147,===2023七夕===,default,
148,「本官所算，颠扑不破。不过嘛，人们往往只愿意期待认定的结果。」<br>,default,
149,「有时算得不如你所愿，就只能客套地祝你如愿。」<br>,default,
150,「不过好消息是：今夜牛女两宿相逢，漫天灯火无拘，大吉！」<br>,content,不过好消息是
151,[[文件:2023七夕.png|500px]],default,
152,===2023端午节===,default,
153,「罗刹，准备这些材料是要做什么？」<br>,default,
154,「先前途径的一地，在他们的五月五时，会做些这样的小吃，唤作粽子。」<br>,default,
155,「那里的人们也是将甜枣和咸肉包在一起么？」<br>,default,
156,「也不全是，有些人为了甜口还是咸口争得不可开交，索性就都包上吧。」<br>,default,
157,[[文件:2023端午节.png|500px]],default,
158,===2023白色情人节•景元===,default,
159,又到万物春回的时节，仙舟「罗浮」人流如织。<br>,default,
160,景元差人备了些点心，听闻是「罗浮」近来卖得最火热的品类。<br>,default,
161,开拓者若有兴致，不妨前往神策府同将军讲讲三两旅行异闻，将军定以好茶相待。<br>,default,
162,[[文件:2023白色情人节•景元.png|500px]],default,
163,===2023白色情人节•杰帕德===,default,
164,近日裂界怪物屡屡进犯、铁卫事务繁多，但杰帕德还是抽空学习制作了一份巧克力当作礼物。<br>,default,
165,加入香稠的可可，辅之以新鲜的花瓣若干，希望开拓者在贝洛伯格也能尝到春天的味道。<br>,default,
166,[[文件:2023白色情人节•杰帕德.png|500px]],default,
167,===2023白色情人节•丹恒===,default,
168,帕姆查阅回传数据发现，今日惠风和畅，宜回礼、宜谈心！<br>,default,
169,承蒙开拓者的关照，丹恒乘客根据智库记载的习俗，为开拓者准备了薄礼一份，请打开看看帕！ <br>,default,
170,[[文件:2023白色情人节•丹恒.png|500px]],default,
171,===2023三月七===,default,
172,咔嚓咔嚓——我是今日星穹列车的代班乘务员兼 摄影师三月七！<br>,default,
173,开拓者你来得正巧，这么好的日子不一起拍照留念真是太可惜了~<br>,default,
174,哎…不是吧！还有人不知道今天是三月七吗？<br>,default,
175,来跟我一起说：「你好，三月七」<br>,content,来跟我一起说
176,[[File:三月七•2023.png|500px|]],default,
177,===2023情人节•青雀===,default,
178,美好的一天，从打几圈「帝垣琼玉」开始~<br>,default,
179,不妨试试青雀特别研制的新花色「桃心」——<br>,default,
180,「桃心」牌在手，桃心运还会远吗？<br>,default,
181,[[文件:2023情人节•青雀.png|500px]],default,
182,===2023情人节•希露瓦===,default,
183,嘘——开拓者听说了吗？<br>,default,
184,在这个特别的日子里，希露瓦准备了一场演出，入场只需一块巧克力。<br>,default,
185,那么，晚点现场见？<br>,default,
186,[[文件:2023情人节•希露瓦.png|500px]],default,
187,===2023情人节•三月七===,default,
188,今天有认真拍照吗？<br>,default,
189,没有的话，就来和小三月拍一张吧！<br>,default,
190,拍完才可以拆开这份定制款心形礼物噢！<br>,default,
191,[[文件:2023情人节•三月七.png|500px]],default,
192,===2023元宵节===,default,
193,月圆圆，人圆圆，大大汤圆白又甜<br>,default,
194,可惜老爹说不能吃太多甜食，那剩下的汤圆虎克就都留给你吧！<br>,default,
195,呐——吃下这汤圆，来年都是甜！<br>,default,
196,[[文件:2023元宵节.png|500px]],default,
197,===2023春节===,default,
198,【今日「除夕」宜干饭】<br>,default,
199,帕姆刚把火锅食材准备好，就发现几个「新面孔」……啊喂，你们热情好客的同时也体谅一下本列车长帕！<br>,default,
200,哎算啦算啦，来都来了，先配合三月七拍个大合照吧，开拓者你也一起哇！<br>,default,
201,三——二——一——茄子！<br>,default,
202,[[文件:2023春节1.png|500px]]<br>,default,
203,【今日「初一」宜放炮】<br>,default,
204,新年好哇！<br>,default,
205,素裳携特制版新年元气弹来给开拓者拜年啦！祝开拓者新年快乐，万事胜意！<br>,default,
206,[[文件:2023春节2.png|500px]]<br>,default,
207,【今日「初二」宜访友】<br>,default,
208,最好的朋友在身边，随时随地幸福年。<br>,default,
209,话说，有点想知道布洛妮娅和希儿准备了什么礼物呢？<br>,default,
210,[[文件:2023春节3.png|500px]]<br>,default,
211,【今日「初三」宜居家】<br>,default,
212,假期的意义当然就是宅家啊！<br>,default,
213,银狼可不管窗外的喧闹，眼下要刷的副本才是正事呢！<br>,default,
214,钻进被窝，启动游戏，开玩！<br>,default,
215,[[文件:2023春节4.png|500px]]<br>,default,
216,【今日「初四」宜开灶】<br>,default,
217,一大早，杰帕德就在厨房忙忙碌碌。<br>,default,
218,嗯……代入感很强，已经开始饿了。<br>,default,
219,哼，要不是本帕制定了严格的身材管理计划，这一桌分分钟就能炫掉！<br>,default,
220,[[文件:2023春节5.png|500px]]<br>,default,
221,【今日「初五」宜生财】<br>,default,
222,据小道消息，艾丝妲站长的购物清单堪比空间站的支出报表<br>,default,
223,当消息传到她本人耳中：（清嗓）新年到了，佩佩的衣服、玩具、零食……当然都要安排啦！<br>,content,当消息传到她本人耳中
224,[[文件:2023春节6.png|500px]]<br>,default,
225,【今日「初六」宜打扫】<br>,default,
226,新的一年，家里当然要干干净净！<br>,default,
227,打扫这种既能挣钱还可能淘到宝贝的活儿桑博当然不会错过啦。<br>,default,
228,不过——哎呀呀，你这里这么多垃圾，可要加钱啦！<br>,default,
229,[[文件:2023春节7.png|500px]]<br>,default,
230,【今日「初七」宜开工】<br>,default,
231,卦象涨落，勾坎之间。吉时已到，启步肇昌。<br>,default,
232,↑↑↑以上言论均出自太卜司符玄，与本列车长无瓜。<br>,default,
233,翻译一下：该、开、工、啦！<br>,content,翻译一下
234,[[文件:2023春节8.png|500px]],default,
235,===2023元旦===,default,
236,在吗，在吗？<br>,default,
237,竟然已经是新的一年啦！<br>,default,
238,说起来小三月刚刚在列车上拍了很多照片！帕姆这就传输给开拓者~<br>,default,
239,哼哼，星穹列车的跨年活动，杨叔看了都说好👍<br>,default,
240,新的一年希望开拓者每天都笑得和此刻的列车组一样开心！希望早日能在星穹列车上见面哦√开拓者一定要记得预约车票呀！<br>,default,
241,「开拓者，新年快乐！！！」<br>,default,
242,[[文件:2023元旦.png|500px]],default,
243,==2022==,default,
244,===2022万圣节===,default,
245,夜幕降临，白月从憧憧树影中摇摇晃晃地升起，浓雾弥漫在蜿蜒小道上。氛围足够！换上节日特别装扮，虎克和克拉拉的万圣节「惊吓」计划开启——<br>,default,
246,<br>,default,
247,「漆~黑~的~虎~克~大~人~来啦！好吃的糖果全都交出来！」<br>,default,
248,「虎克慢点…诶！怎么是史瓦罗先生……」<br>,default,
249,<br>,default,
250,看来会是个充满惊喜与「惊吓」的万圣节！也祝开拓者节日快乐！<br>,default,
251,[[文件:2022万圣节.png|500px]],default,
252,===2022中秋节•丹恒===,default,
253,灿金的桂花芬芳浸润空气，圆圆的皎月悬挂于天边。<br>,default,
254,祝开拓者中秋快乐！<br>,default,
255,[[文件:2022中秋节•丹恒.png|500px]],default,
