line_number,content,category,character
44,*弗朗兹：那个…这么晚了，您来这边干嘛？后面这几个是谁？,content,弗朗兹
45,*希露瓦：我老弟说禁区的能源管线出故障了，挺要命的。他又信不过外包的维修工…只好请我来打白工咯。,content,希露瓦
46,*希露瓦：这几个是我的助手，我们要把这里的设备都检修一遍。,content,希露瓦
47,*弗朗兹：那个…我没听说管线有问题啊……,content,弗朗兹
48,*希露瓦：拜托，这是技术部门的事，你守门的知道了能干嘛？行了，快让我进去吧。要是半夜供暖出了问题，冻死人了你负责吗？,content,希露瓦
49,*弗朗兹：不不不，我负担不起……,content,弗朗兹
50,*弗朗兹：既然是杰帕德戍卫官的姐姐…应该没问题吧？,content,弗朗兹
51,*弗朗兹：好吧，这是临时的访客证，您拿好了…呃，出来的时候记得还给我啊！,content,弗朗兹
52,*希露瓦：谢啦，弗朗兹。找机会我跟老弟美言几句，让他提拔提拔你！,content,希露瓦
53,*弗朗兹：不要啊，杰帕德长官最厌恶走后门，您提都别提我，就是最好的美言了……,content,弗朗兹
54,,default,
55,=== 在禁区高处瞭望 ===,default,
56,{{任务描述|避过城中铁卫的重重眼线，你们终于成功穿过了禁区大门。此处的铁卫全副武装、杀气腾腾，城中巡逻的铁卫与之相比只可称为懒散…<br>不过，你注意到他们看见希露瓦后显然收敛了敌意。有朗道家千金的帮助，眼下的铁卫禁区可谓畅通无阻。<br>但你们对此地尚不熟悉，先前往高处瞭望地形吧。|雅利洛-Ⅵ-铁卫禁区}},default,
57,{{折叠|标题=额外对话（旁听铁卫队长训话）|内容=,default,
58,*铁卫队长：我知道你们中有些混子，觉得后备队每天就是游手好闲，混吃等死。告诉你们，这种想法大错特错！,content,铁卫队长
59,*铁卫队长：在这禁区，前有裂界怪物虎视眈眈，后要提防渗透城市的阴谋团体——,content,铁卫队长
60,*铁卫队长：到了情势危急的时候——现在放松散漫的家伙就会被两面夹击，丢掉小命！,content,铁卫队长
61,*铁卫队长：所以从今天开始，每天训练增加两百次卧推，外加三十分钟的单手平板支撑！听明白了吗？,content,铁卫队长
62,*铁卫：明白，长官！,content,铁卫
63,|折叠=是}},default,
64,*希露瓦：看吧！轻轻松松。,content,希露瓦
65,*三月七：不愧是「杰帕德的姐姐」……,content,三月七
66,*希露瓦：我可不想被人看成「杰帕德的姐姐」…这次是为了你们，否则我才不想借老弟的名字。,content,希露瓦
67,{{折叠|标题=额外对话（铁卫）|内容=,default,
68,*铁卫：你们戴的是…临时证？,content,铁卫
69,*铁卫：这证好久没见过了啊…禁区基本没有外人。,content,铁卫
70,|折叠=是}},default,
71,----,default,
72,:{{颜色|描述|你们来到铁卫禁区中央的栈桥前…}},default,
73,*希露瓦：看到中间那座机械栈桥了吗？穿过那座桥，对面就是人间地狱。,content,希露瓦
74,{{剧情选项,default,
75,|选项1=对面有什么？,option,开拓者
76,|剧情1=*希露瓦：望不到边际的裂界，一群疲惫的银鬃铁卫，还有…弥漫着死亡味道的空气。,branch_content,希露瓦
77,|选项2=这个世界的「地狱」长什么样？,option,开拓者
78,|剧情2=*希露瓦：嗯…大概是个冰雪覆盖，冷到让人受不了的地方吧？做科研工作的人才没时间细想这些。,branch_content,希露瓦
79,*希露瓦：这座栈桥对面就是禁区的前线，那里有望不到边际的裂界，一群疲惫的银鬃铁卫，还有…弥漫着死亡味道的空气。,content,希露瓦
80,|选项3=追随克里珀的筑城者也信地狱？,option,开拓者
81,|剧情3=*希露瓦：没错。筑城者认为地狱在每个世界都可能存在，是一种若不介入则必然降临的状态。,branch_content,希露瓦
82,*希露瓦：未来，某种可怕的灾难将会到来，若不在「存护」克里珀的指引下铸造墙壁，灾难就会席卷群星，让每个世界都沦为地狱。,content,希露瓦
83,*希露瓦：这就是筑城者的信念…而对于我们而言，地狱就是望不到边际的裂界，一群疲惫的银鬃铁卫，还有…弥漫着死亡味道的空气。,content,希露瓦
84,}},default,
85,*希露瓦：想继续向北方前进的话，就必须穿过那片「地狱」。你们准备好了吗？,content,希露瓦
86,{{剧情选项,default,
87,|选项1=都已经到这儿了…,option,开拓者
88,|剧情1=*三月七：就是，已经没有撤退的余地啦。,branch_content,三月七
89,|选项2=克服不了困难，谈什么开拓。,option,开拓者
90,|剧情2=*三月七：说得好！台词很帅嘛！,branch_content,三月七
91,|选项3=撤退永远不嫌晚…,option,开拓者
92,|剧情3=*三月七：都这时候了，你可不许给我打退堂鼓啊！,branch_content,三月七
93,}},default,
94,*希露瓦：那就走吧，先想个办法到桥对岸去。,content,希露瓦
95,*希露瓦：我参与过这种栈桥的底层逻辑编写，它是靠几台终端机联合控制的。我们去找找。,content,希露瓦
96,,default,
97,=== 寻找并操作栈桥控制终端 ===,default,
98,{{任务描述|旋转栈桥坐落在禁区中心。远望栈桥那端，是被希露瓦描绘为「地狱」的光景…而你们正是为此而来。<br>但在那之前，你们必须操作栈桥控制终端，使此岸与彼岸相连。<br>希露瓦表示这样的终端机不止一台。在禁区里找找看吧！|雅利洛-Ⅵ-铁卫禁区}},default,
99,*三月七：杰帕德经常在前线值勤吗？,content,三月七
100,*希露瓦：对，怎么突然问这个？,content,希露瓦
101,*三月七：这么危险，你不会替他担心嘛？,content,三月七
102,*希露瓦：他是朗道家的人。,content,希露瓦
103,{{折叠|标题=额外对话（旁听铁卫对话）|内容=,default,
104,*铁卫：「机械热潮」又发新歌了，你听过了吗？,content,铁卫
105,*铁卫：听了，这次让佩拉做了主唱，吓我一跳。风格完全不一样了。,content,铁卫
106,*铁卫：「机械热潮」也要转型了吗…唉，摇滚已死，没有受众了啊。,content,铁卫
107,*铁卫：别这么悲观，偶尔换个口味罢了。我觉得佩拉也不错。,content,铁卫
108,|折叠=是}},default,
109,----,default,
110,:{{颜色|描述|你们来到第一个控制终端前…}},default,
111,*希露瓦：唔……,content,希露瓦
112,*希露瓦：不行…这台终端下线了，从这里操控不了。,content,希露瓦
113,*希儿：那该怎么办？,content,希儿
114,*希露瓦：再找找别的吧，栈桥联结的每个平台应该都有类似的终端。,content,希露瓦
115,===寻找并操作栈桥控制终端===,default,
116,{{任务描述|旋转栈桥坐落在禁区中心。远望栈桥那端，是被希露瓦描绘为「地狱」的光景…而你们正是为此而来。<br>但在那之前，你们必须操作栈桥控制终端，使此岸与彼岸相连。<br>很不幸，你们找到的第一台终端机似乎已经下线了。在禁区里找找其他终端机吧！|雅利洛-Ⅵ-铁卫禁区}},default,
117,*三月七：真没想到，你和杰帕德居然是姐弟？,content,三月七
118,*希露瓦：的确，我俩的性格跟兴趣喜好都完全不一样。,content,希露瓦
119,*希露瓦：朗道家世代从军，很多人都英年早逝了，不大有时间留给兄弟姐妹。每个人只是努力过好自己的一生。,content,希露瓦
120,----,default,
121,:{{颜色|描述|你们来到第二个控制终端前…}},default,
122,*希露瓦：…不行，启动不了。看来终端的能源被人为切断了。,content,希露瓦
123,{{剧情选项,default,
124,|选项1=是有人在故意捣乱吗？,option,开拓者
125,|剧情1=*希露瓦：不，不对——我又仔细想了一下，这可能是故意的安排。,branch_content,希露瓦
126,|选项2=是银鬃铁卫有意为之？,option,开拓者
127,|剧情2=*希露瓦：我仔细想了一下，确实有这个可能。,branch_content,希露瓦
128,|选项3=是我们干的？,option,开拓者
129,|剧情3=*希露瓦：你清醒一点…,branch_content,希露瓦
130,*希露瓦：这应该是铁卫有意为之。,content,希露瓦
131,}},default,
132,*希露瓦：在前线戒备期间，把栈桥调转到不贯通前后方的位置，然后从后方切断栈桥终端的能源，避免误操作…或者出现逃兵的可能。,content,希露瓦
133,*希露瓦：这样做的话，即使前线溃败…裂界的怪物也无法通过栈桥渗透后方。,content,希露瓦
134,{{剧情选项,default,
135,|选项1=破釜沉舟…,option,开拓者
136,|选项2=太残酷了。,option,开拓者
137,|选项3=高明的战术。}},option,开拓者
138,*希儿：……,content,希儿
139,*希儿：布洛妮娅说的是真的…银鬃铁卫确实为了保护贝洛伯格拼上了性命。,content,希儿
140,*希露瓦：推测而已，不过…八九不离十吧。老弟说过，为了抵御裂界的怪物，他们不得不动用了一些极端手段。,content,希露瓦
141,*希露瓦：接着前进吧，两台终端都启动不了，咱们得去找源头的供能设备了。,content,希露瓦
142,,default,
143,=== 寻找栈桥控制终端的能源中枢 ===,default,
144,{{任务描述|旋转栈桥坐落在禁区中心。远望栈桥那端，是被希露瓦描绘为「地狱」的光景…而你们正是为此而来。<br>但在那之前，你们必须操作栈桥控制终端，使此岸与彼岸相连。<br>非常不幸的是，你们能够找到的所有终端机似乎都不能使用。看来你们只有前往其源头的供能中枢查个清楚了。|雅利洛-Ⅵ-铁卫禁区}},default,
145,{{折叠|标题=额外对话（铁卫）|内容=,default,
146,*铁卫：你们不是来做检修的吗？怎么在这里乱晃？,content,铁卫
147,*铁卫：禁区内不得随意走动！快去干活！,content,铁卫
148,|折叠=是}},default,
149,{{折叠|标题=额外对话（铁卫）|内容=,default,
150,*铁卫：抱歉，我在值岗，没空聊闲天。,content,铁卫
151,*铁卫：有什么事的话，去找警卫队长汇报吧。,content,铁卫
152,|折叠=是}},default,
153,:{{颜色|描述|你们来到一道铁门前…}},default,
154,*希露瓦：就是它！那个像大铁丸子一样的东西。,content,希露瓦
155,*三月七：居然隔着一道门，怎么这么麻烦……,content,三月七
156,*希露瓦：它的学名叫「机关能源中枢」，连着那么多管线，恐怕整个铁卫禁区的能源都是这一台设备供能的。,content,希露瓦
157,*丹恒：嗯…难怪守卫森严。,content,丹恒
158,*希儿：一台机器掌管所有？这会出事的。我们已经吃过教训了。,content,希儿
159,*希露瓦：只要获得这台设备的权限，我们就能操作机关栈桥的终端。,content,希露瓦
160,{{剧情选项,default,
161,|选项1=动静会不会太大…,option,开拓者
162,|选项2=铁卫不会怀疑吗？}},option,开拓者
163,*希露瓦：所以我才跟守门的说，我们是来做紧急检修的呀！除了后方，前线肯定也有需要维护的设备吧？,content,希露瓦
164,*三月七：原来如此，不愧是你！我还以为那是你现编的呢。,content,三月七
165,*希露瓦：走，去问问那个铁卫，看他能不能让我们进去。,content,希露瓦
166,,default,
167,=== 说服看守能源中枢的铁卫，进入中枢 ===,default,
168,{{任务描述|希露瓦轻车熟路地带着你们来到了能源中枢前，但此处仍有面露凶光的银鬃铁卫把守着关口——尽管你根本看不到他头盔下的脸。<br>冰雪聪明的希露瓦此番能够故技重施、成功混入其中吗？你不好说。|雅利洛-Ⅵ-铁卫禁区}},default,
169,*希露瓦：哟！晚上好，大兵！,content,希露瓦
170,*银鬃铁卫：你们就是来做紧急检修的工程师？我看你们在附近晃悠有一阵了，查出问题了吗？,content,银鬃铁卫
171,*希露瓦：没有，目前为止一切正常。我推测问题出在「能源中枢」上。,content,希露瓦
172,*希露瓦：请让我们进去做个例行维护检查。我参与过这种设备的迭代……,content,希露瓦
173,*银鬃铁卫：不行！没有警卫队长的密钥，谁也不能接近能源中枢。,content,银鬃铁卫
174,*三月七：大守护者来了也不行？,content,三月七
175,*银鬃铁卫：大守护…别抖机灵！没有密钥，谁也不能接近！,content,银鬃铁卫
176,*三月七：糟了，他是个聪明人……,content,三月七
177,*希露瓦：你要求「密钥」对吧？我该去找哪位「队长」？,content,希露瓦
178,*银鬃铁卫：邓恩队长在前面休息，你们自己去找他吧。要是他同意授权你们，我自然放行。,content,银鬃铁卫
179,*希露瓦：邓恩…邓恩？嗐，你早说啊！得了得了，那没事了——我们回头再来找你。,content,希露瓦
180,,default,
181,=== 寻找银鬃铁卫队长邓恩 ===,default,
182,{{任务描述|希露瓦轻车熟路地带着你们来到了能源中枢前，但此处仍有面露凶光的银鬃铁卫把守着关口——尽管你根本看不到他头盔下的脸。<br>可惜，冰雪聪明的希露瓦此番故技重施没能撬开大兵的嘴…没办法，去找找他提到的那位邓恩吧。<br>希露瓦似乎是那位队长的熟人——没准此次交涉将会前所未有地轻松呢？|雅利洛-Ⅵ-铁卫禁区}},default,
183,*三月七：希露瓦，那个什么邓恩，你认识？,content,三月七
184,*希露瓦：那可不吗，老熟人了。他挺好说话的，看我来说服他。,content,希露瓦
185,{{折叠|标题=额外对话（旁听铁卫对话）|内容=,default,
186,*铁卫：马利克下周也要调走了，你听说了吗？最近前线和城里好像都很缺人手。,content,铁卫
187,*铁卫：真的假的？马利克刚升职没几天吧？不可能调他啊。,content,铁卫
188,*铁卫：总感觉有什么大事要发生了，神神秘秘的。,content,铁卫
189,*铁卫：调哪都行，别上前线就好…我刚入伍一年，可不想把小命丢了啊。,content,铁卫
190,*铁卫：能不能有点出息，在后备队混吃等死能「存护」谁？我们铁卫是为了保护贝洛伯格人民而存在的！,content,铁卫
191,|折叠=是}},default,
192,{{折叠|标题=额外对话（试图通过两名铁卫的封锁线）|内容=,default,
193,*铁卫：你们，站住！,content,铁卫
194,*铁卫：前方是军事重地，临时工不许进入！,content,铁卫
195,|折叠=是}},default,
196,----,default,
197,{{折叠|折叠=是|标题=额外对话（旁听邓恩与银鬃铁卫对话）|内容=,default,
198,*邓恩：听说，杰帕德派了工程师来做紧急检修？,content,邓恩
199,*银鬃铁卫：和守门的弗朗兹确认过了，确实有这档事。,content,银鬃铁卫
200,*邓恩：我全天都守在这里，怎么没听说有什么设备需要紧急检修？,content,邓恩
201,*银鬃铁卫：弗朗兹说，来的人是杰帕德戍卫官的亲姐姐……,content,银鬃铁卫
202,*邓恩：希、希露瓦？！,content,邓恩
203,*邓恩：见鬼，我都两天没洗澡了——我身上有味道吗？,content,邓恩
204,*银鬃铁卫：…没、没有，长官！}},content,银鬃铁卫
205,*希露瓦：哟，邓恩！好久不见了——你都当上警卫队长了啊？,content,希露瓦
206,*邓恩：希、希露瓦，好久不见…你还是那么…咳，你气色不错。,content,邓恩
207,*希露瓦：介绍一下，这几位是我的助手，帮我分担机械屋的工作。,content,希露瓦
208,*希露瓦：各位，认识下我的老朋友——邓恩队长。他以前可是我乐队的王牌键盘手。,content,希露瓦
209,*三月七：哦？这位铁卫大哥也玩摇滚吗？你好！,content,三月七
210,*丹恒：幸会。,content,丹恒
211,{{剧情选项,default,
212,|选项1=请多关照。,option,开拓者
213,|剧情1=*邓恩：哦，你们好……,branch_content,邓恩
214,*三月七：总觉得有一股奇怪的味道……,content,三月七
215,|选项2=有股一言难尽的味道……}},option,开拓者
216,*邓恩：哼，咳！萨克雷，你几天没洗澡了？,content,邓恩
217,*银鬃铁卫：啊…啊？我轮岗之前才刚——,content,银鬃铁卫
218,*邓恩：…嗯？再说一遍？,content,邓恩
219,*银鬃铁卫：…报、报告长官，两天没洗了！,content,银鬃铁卫
220,*邓恩：真不像话，在访客面前岂能如此失礼！抱歉，让你们见笑了。,content,邓恩
221,*希露瓦：没事儿，邓恩。对了，有机会的话，我们再上台合奏一次？,content,希露瓦
222,*希露瓦：我现在的键盘手也不赖，但还是怀念在部队里玩乐队的时光啊……,content,希露瓦
223,*邓恩：都是陈年往事了，希露瓦，我都好久没碰黑白键了。再说，我现在一年到头守在禁区里，怕是没什么机会回城了。,content,邓恩
224,*邓恩：这么说有点见外…但你找我有事吗？要是没检查出什么情况，赶紧回城吧。这里不安全。,content,邓恩
225,*希露瓦：管线我都检查过一遍了，似乎没什么大问题。就剩「机关能源中枢」还没排查过了。,content,希露瓦
226,*希露瓦：那边的卫兵说，需要「密钥」才能打开闸门。能帮个忙吗？,content,希露瓦
227,*邓恩：……,content,邓恩
228,{{剧情选项,default,
229,|选项1=我们排查完就离开。,option,开拓者
230,|选项2=不要在喜欢的人面前犹豫不决。,option,开拓者
231,|剧情2=*三月七：太直接了吧你？！}},branch_content,三月七
232,*邓恩：……,content,邓恩
233,*希露瓦：怎么了，邓恩？,content,希露瓦
234,*邓恩：抱歉，希露瓦…我能问问，杰帕德戍卫官是怎么和你说的吗？,content,邓恩
235,*希露瓦：啊？啊…我回忆一下…「老姐，禁区的能源管线出了故障，吃干饭的外包维修商根本查不出问题」——大概就是这样吧……,content,希露瓦
236,*邓恩：我能再问问…他是什么时候联系你的？,content,邓恩
237,*希露瓦：呃…今天早上？对，就是早上。他今天不是负责城区巡逻嘛？所以就顺路来委托我了。,content,希露瓦
238,*邓恩：……,content,邓恩
239,*邓恩：杰帕德长官刚刚回到前线。要不…我再跟他确认一遍吧？,content,邓恩
240,*希露瓦：…欸？等会儿等会儿，他已经回来了？不可能吧，他早些时候还在城里……,content,希露瓦
241,*邓恩：希露瓦…你还是跟从前一样，不擅长说谎啊。,content,邓恩
242,*邓恩：你带来的这些人，其实不是机械屋的助手吧？,content,邓恩
243,*希露瓦：……,content,希露瓦
244,*邓恩：希露瓦，不是我不想帮你…但是你要时刻记住，我可是贝洛伯格的银鬃铁卫！,content,邓恩
245,*邓恩：这样，你先回去，这件事我不会跟任何人说…但是这些「外来者」必须留下！,content,邓恩
246,*丹恒：交涉失败了。,content,丹恒
247,{{剧情选项,default,
248,|选项1=希露瓦，你先走吧。,option,开拓者
249,|选项2=抱歉，把你卷进来。,option,开拓者
250,|选项3=结果还是要开打嘛…}},option,开拓者
251,*希露瓦：是我把你们带到这里来的，我会跟你们并肩作战。,content,希露瓦
252,*希露瓦：事关贝洛伯格——不，事关整个世界的命运。邓恩，不要拦着我们——,content,希露瓦
253,*邓恩：希露瓦！我们过去每天都一起排练，你应该懂的吧？,content,邓恩
254,*邓恩：我的摇滚灵魂，就是维护身为军人的尊严啊！,content,邓恩
255,----,default,
256,:{{颜色|描述|击败邓恩…}},default,
257,*邓恩：希露瓦…为什么……,content,邓恩
258,*希露瓦：邓恩…抱歉，你就先小睡一会儿吧。,content,希露瓦
259,*丹恒：只是暂时晕过去了，不用太担心。,content,丹恒
260,*希儿：死板的家伙…但很能打。「地火」缺的就是这种人。,content,希儿
261,*希露瓦：找到了，这就是「密钥」！快，趁还没引起注意，我们——,content,希露瓦
262,*三月七：现在引起注意了……,content,三月七
263,*希露瓦：这是敌袭警报…整个后备区的铁卫都要和我们为敌了。,content,希露瓦
264,{{剧情选项,default,
265,|选项1=上啊，打败他们！,option,开拓者
266,|选项2=齐心合力突围吧！,option,开拓者
267,|选项3=我的人生虽然短暂…,option,开拓者
268,|剧情3=*三月七：还早着呢，别放弃得这么快啊！,branch_content,三月七
269,}},default,
270,*希露瓦：都走到这里了…就算摔折胳膊再赔上条腿，我也要见到「星核」。,content,希露瓦
271,*希露瓦：走，回能源中枢——谁敢挡路，就给他点颜色瞧瞧！,content,希露瓦
272,:{{颜色|描述|获得道具{{图标|机关密钥}}}},default,
