line_number,content,category,character
161,:「烈焰浓茶」新品的研发，看起来只是喝杯茶的功夫，谁能想到杜老板在背后竟付出了如此艰难的牺牲，竟要以牺牲头发为代价，着实令你感叹不已。,default,
162,:你看见杜老板正用极为期盼的目光盯着你，你一直未开口，他的耳后冒出涔涔汗珠，不知是紧张，是急，亦或者对你办事不靠谱的负面情绪……,default,
163,:但你为何能看见他耳朵后面的汗水？没由来地想到这一点，你忽地收回了所有思绪，背后直冒冷汗。,default,
164,*杜老板：…呃？那个，你感觉如何？口感还可以吗？,content,杜老板
165,{{剧情选项,default,
166,|选项1=你刚刚不是耳后冒汗了？,option,开拓者
167,|剧情1=*杜老板：呃，今天衣服穿得有些多，我家里人非跟我说得加件秋衣保暖，没办法，让你见笑——且慢，我方才出了这么多汗吗，连你都看到了……,branch_content,杜老板
168,*杜老板：失礼了失礼了，请见谅。,content,杜老板
169,|选项2=老板你头发掉得有点多啊…,option,开拓者
170,|剧情2=*杜老板：最近的确一直在熬夜，每天梳头都看到掉一大把头发——且慢，你、你怎么知道的？,branch_content,杜老板
171,|选项3=抱歉刚刚走神了。,option,开拓者
172,|剧情3=*杜老板：没关系，你先慢慢想，我不急的。,branch_content,杜老板
173,}},default,
174,*杜老板：方才…是发生了什么事吗？,content,杜老板
175,{{剧情选项,default,
176,|选项1=（告知你刚才看到的一切）,option,开拓者
177,}},default,
178,*杜老板：原来如此，看来这应该是喝茶之后带来的某种副作用，产生了一些奇异的致幻效果。,content,杜老板
179,*杜老板：呵呵，我压根就没掉头发，刚刚也没紧张，所以肯定是幻觉。,content,杜老板
180,*杜老板：这么说来，这方子有问题，得再调整下配方了。哦对了，这报酬答应你的，你收好，回头等我捣鼓出新品了再喊你。,content,杜老板
181,{{切换板|内容结束}},default,
182,{{切换板|折叠内容}},default,
183,===前往金人巷，和杜老板对话===,default,
184,{{任务描述|金人巷的客流量持续增长，光顾杜氏茶庄的客人也日益增多。杜老板对自家茶庄多年来的招牌单品「烈焰浓茶」十分满意，但近期却不断收到客人的意见……<br>杜老板决心迎合客人们的口味，为茶庄研发一些新品。不过，在新品上市前，他还需要听听你的意见……|仙舟「罗浮」-金人巷}},default,
185,{{剧情选项,default,
186,|选项1=你找我是有什么事吗？,option,开拓者
187,|图标1=任务,default,
188,}},default,
189,*杜老板：最近我偶然得到些灵感，先连以滋补药材和新鲜蔬果为配料，栽了好些跟头，好不容易才捣鼓出新的配方。,content,杜老板
190,*杜老板：这「烈焰浓茶」新品，已经按照你先前的建议，保证「燃」味十足。,content,杜老板
191,*杜老板：来来来，且等我为你泡一杯试试。,content,杜老板
192,:{{颜色|描述|杜老板为你亲自斟茶，倒了满满一杯茶。}},default,
193,*杜老板：来来来，先喝这杯试试，你若是觉得这一杯还不够滋味，别急，喝了这一杯接着还有一坛子呢。,content,杜老板
194,{{剧情选项,default,
195,|选项1=喝就完事了！,option,开拓者
196,}},default,
197,===品尝「烈焰浓茶」新品===,default,
198,{{任务描述|金人巷的客流量持续增长，光顾杜氏茶庄的客人也日益增多。杜老板对自家茶庄多年来的招牌单品「烈焰浓茶」十分满意，但近期却不断收到客人的意见……<br>杜老板决心迎合客人们的口味，为茶庄研发一些新品。不过，在新品上市前，他还需要听听你的意见……|仙舟「罗浮」-金人巷}},default,
199,{{剧情选项,default,
200,|选项1=一饮而尽！,option,开拓者
201,|图标1=调查,default,
202,}},default,
203,:这茶似乎没什么特殊的，入口有些辛辣，但喝起来也就那回事。不甜也不酸，不苦也不咸，有色且透光，仅此而已。,default,
204,:你耐着心观察了片刻，确认的确没出现什么异样。,default,
205,*杜老板：怎么样？好喝吗？口感上你觉得还有什么问题吗？身体上呢？有没有不舒服的地方？,content,杜老板
206,{{剧情选项,default,
207,|选项1=无功无过吧。,option,开拓者
208,|选项2=好像没什么特别的…,option,开拓者
209,}},default,
210,*杜老板：是吗？没有副作用那说明配方是靠谱的，接下来可能就是得调整下口感了。,content,杜老板
211,*杜老板：唔，容我想想还能再加点什么进去呢……,content,杜老板
212,*开拓者：嗝——,content,开拓者
213,*开拓者：嗝——嗝——,content,开拓者
214,*杜老板：？什么情况？,content,杜老板
215,{{剧情选项,default,
216,|选项1=我也不知道嗝。,option,开拓者
217,|选项2=抱歉是我打嗝了嗝嗝。,option,开拓者
218,|选项3=可能刚刚喝得急嗝嗝嗝。,option,开拓者
219,}},default,
220,*杜老板：我瞧你这情况才出现没多久啊，喝之前还好好的，感觉应该是配方里的碳酸气体加多了。,content,杜老板
221,{{剧情选项,default,
222,|选项1=嗝——,option,开拓者
223,|选项2=嗝——,option,开拓者
224,|选项3=嗝——,option,开拓者
225,}},default,
226,*杜老板：哎哟，也怪我，为了追求口感加了这么多…得再调整下配方了。哦对了，这报酬答应你的，你收好，回头等我捣鼓出新品了再喊你。,content,杜老板
227,{{剧情选项,default,
228,|选项1=嗝——嗝——,option,开拓者
229,|选项2=嗝——嗝——,option,开拓者
230,|选项3=嗝——嗝——,option,开拓者
231,}},default,
232,*开拓者：嗝——,content,开拓者
233,*开拓者：嗝——嗝——,content,开拓者
234,*开拓者：嗝——,content,开拓者
235,*开拓者：嗝——嗝——,content,开拓者
236,*开拓者：嗝——,content,开拓者
237,*开拓者：嗝——嗝——,content,开拓者
238,*开拓者：嗝——,content,开拓者
239,{{切换板|内容结束}},default,
240,{{切换板|折叠内容}},default,
241,===前往金人巷，和杜老板对话===,default,
242,{{任务描述|金人巷的客流量持续增长，光顾杜氏茶庄的客人也日益增多。杜老板对自家茶庄多年来的招牌单品「烈焰浓茶」十分满意，但近期却不断收到客人的意见……<br>杜老板决心迎合客人们的口味，为茶庄研发一些新品。不过，在新品上市前，他还需要听听你的意见……|仙舟「罗浮」-金人巷}},default,
243,{{剧情选项,default,
244,|选项1=你找我是有什么事吗？,option,开拓者
245,|图标1=任务,default,
246,}},default,
247,*杜老板：最近我偶然得到些灵感，先连以滋补药材和新鲜蔬果为配料，栽了好些跟头，好不容易才捣鼓出新的配方。,content,杜老板
248,*杜老板：这「烈焰浓茶」新品，已经按照你先前的建议，保证「燃」味十足。,content,杜老板
249,*杜老板：来来来，且等我为你泡一杯试试。,content,杜老板
250,:{{颜色|描述|杜老板为你亲自斟茶，倒了满满一杯茶。}},default,
251,*杜老板：来来来，先喝这杯试试，你若是觉得这一杯还不够滋味，别急，喝了这一杯接着还有一坛子呢。,content,杜老板
252,{{剧情选项,default,
253,|选项1=喝就完事了！,option,开拓者
254,}},default,
255,===品尝「烈焰浓茶」新品===,default,
256,{{任务描述|金人巷的客流量持续增长，光顾杜氏茶庄的客人也日益增多。杜老板对自家茶庄多年来的招牌单品「烈焰浓茶」十分满意，但近期却不断收到客人的意见……<br>杜老板决心迎合客人们的口味，为茶庄研发一些新品。不过，在新品上市前，他还需要听听你的意见……|仙舟「罗浮」-金人巷}},default,
257,{{剧情选项,default,
258,|选项1=一饮而尽！,option,开拓者
259,|图标1=调查,default,
260,}},default,
261,:这果然是货真价实的「烈焰浓茶」，虽然你尚未知晓杜老板究竟在里头加了什么配料，但那霸道的辛辣与刺激感直冲你的天灵盖。,default,
262,:茶水下肚，强烈的冲击感令你顿时愣住，在摇摇头冷静了数息后，你开始掐着指头计算自己方才究竟喝了几杯「烈焰浓茶」——且慢，你猛然想到，掐着指头计算分明是三月七的行为。,default,
263,:你连忙收起手指，但你继而又想到——三月七数手指是因为她有十根手指头，那么帕姆究竟是如何数指头的呢？从一数到二，还是从零数到零？,default,
264,:{{颜色|描述|你自觉沉浸在分析手指计数的数学理论中不可自拔……}},default,
265,===返回杜氏茶庄，向杜老板汇报你的见闻===,default,
266,{{任务描述|金人巷的客流量持续增长，光顾杜氏茶庄的客人也日益增多。杜老板对自家茶庄多年来的招牌单品「烈焰浓茶」十分满意，但近期却不断收到客人的意见……<br>杜老板决心迎合客人们的口味，为茶庄研发一些新品。不过，在新品上市前，他还需要听听你的意见……|仙舟「罗浮」-金人巷}},default,
267,*开拓者：（？？？）,content,开拓者
268,*开拓者：（我这是在哪儿，刚刚明明还在杜氏茶庄那儿喝茶，怎么就跑这儿来了。杜老板说不定还在找我呢，还是赶紧回去吧！）,content,开拓者
269,{{剧情选项,default,
270,|图标1=任务,default,
271,|选项1=刚刚喝的茶？,option,开拓者
272,}},default,
273,*杜老板：哎哟，总算把你给盼回来了。吓死我了。你喝完茶就急着要走，我还以为你嫌这茶太难喝直接拂袖而去呢！,content,杜老板
274,*杜老板：我怎么劝你都不好使，只听见你一直在念叨什么…什么「宇宙的终极」「数字的真理」之类的，反正都是我听不懂的词儿！,content,杜老板
275,*杜老板：而且走起路来脚步虚浮，一路跌跌撞撞的——哦我看你现在好像没受伤，没出事就好。,content,杜老板
276,*杜老板：…所以，我调的那杯茶，你喝完觉得如何？若是真的太难喝把你气跑了，我先给你赔个不是。,content,杜老板
277,{{剧情选项,default,
278,|选项1=感觉好像很容易上头…,option,开拓者
279,|选项2=刚才发生的事我自己都不知道。,option,开拓者
280,}},default,
281,*杜老板：嗯？听你的描述，我怎么感觉你是因为喝「烈焰浓茶」喝得有点上头了呀？我见过一些客人，他们耐受力比较低，喝完就头晕脑胀胡言乱语的。,content,杜老板
282,*杜老板：听起来有点像你刚才的症状…这么说来，是因为「烈焰浓茶」太「燃」了，看来我得重新调整下配比了。,content,杜老板
283,*杜老板：那回头再研究看看，哦对了，说好的报酬你收好，我得调整下配方了，回头出新品了再喊你。,content,杜老板
284,{{切换板|内容结束}},default,
285,{{切换板|折叠内容}},default,
286,===前往金人巷，和杜老板对话===,default,
287,{{任务描述|金人巷的客流量持续增长，光顾杜氏茶庄的客人也日益增多。杜老板对自家茶庄多年来的招牌单品「烈焰浓茶」十分满意，但近期却不断收到客人的意见……<br>杜老板决心迎合客人们的口味，为茶庄研发一些新品。不过，在新品上市前，他还需要听听你的意见……|仙舟「罗浮」-金人巷}},default,
288,{{剧情选项,default,
289,|选项1=你找我是有什么事吗？,option,开拓者
290,|图标1=任务,default,
291,}},default,
292,*杜老板：最近我偶然得到些灵感，先连以滋补药材和新鲜蔬果为配料，栽了好些跟头，好不容易才捣鼓出新的配方。,content,杜老板
293,*杜老板：这「烈焰浓茶」新品，已经按照你先前的建议，保证「燃」味十足。,content,杜老板
294,*杜老板：来来来，且等我为你泡一杯试试。,content,杜老板
295,:{{颜色|描述|杜老板为你亲自斟茶，倒了满满一杯茶。}},default,
296,*杜老板：来来来，先喝这杯试试，你若是觉得这一杯还不够滋味，别急，喝了这一杯接着还有一坛子呢。,content,杜老板
297,{{剧情选项,default,
298,|选项1=喝就完事了！,option,开拓者
299,}},default,
300,===品尝茶庄新品「忘情茶」===,default,
301,{{任务描述|金人巷的客流量持续增长，光顾杜氏茶庄的客人也日益增多。杜老板对自家茶庄多年来的招牌单品「烈焰浓茶」十分满意，但近期却不断收到客人的意见……<br>杜老板决心迎合客人们的口味，为茶庄研发一些新品。不过，在新品上市前，他还需要听听你的意见……|仙舟「罗浮」-金人巷}},default,
302,{{剧情选项,default,
303,|选项1=一饮而尽！,option,开拓者
304,|图标1=调查,default,
305,}},default,
306,:这杯茶入口冰凉无比，似冰涧下的寒凉泉水，在你的全身游走。你确信它也是「烈焰浓茶」的其中一种——,default,
307,:盖因你看见自己衣着单薄地匍匐在贝洛伯格的郊外积雪中，寒风如刀，刮得你脸疼心也作痛，你被冻得瑟瑟发抖。,default,
308,:某款滞销的碳酸饮料曾记录过这种冷彻心扉的感受：「冷彻心扉！比每一天都没有人爱你还要冷。」这下你知道这款饮料为何滞销了。,content,某款滞销的碳酸饮料曾记录过这种冷彻心扉的感受
309,*杜老板：怎么样，这「忘情茶」口感如何？可还有哪些地方需要改进？,content,杜老板
310,{{剧情选项,default,
311,|选项1=这茶叫什么名字来着？,option,开拓者
312,}},default,
313,*杜老板：「忘情茶」啊，立意深远，讲究一个太上忘情的物理体验。我将这个玄而又玄的哲学概念与「烈焰浓茶」结合，是不是很酷？,content,杜老板
314,{{剧情选项,default,
315,|选项1=这茶叫什么名字来着？,option,开拓者
316,|剧情1=*杜老板：我刚刚说了啊，就叫「忘情茶」啊。,branch_content,杜老板
317,|选项2=「忘情」是一种怎么样的体验…,option,开拓者
318,|剧情2=*杜老板：这得问你啊，你不是才喝完吗？,branch_content,杜老板
319,}},default,
320,*杜老板：你怎么回事，问你半天反应这么奇怪。该不会是喝完茶有什么不良反应了吧？,content,杜老板
321,{{剧情选项,default,
322,|选项1=这茶叫什么名字来着？,option,开拓者
323,|剧情1=*杜老板：你刚刚不是才问过？别复读了行吗？,branch_content,杜老板
324,|选项2=茶？什么茶？,option,开拓者
325,|剧情2=*杜老板：就是你刚刚喝的茶啊！,branch_content,杜老板
326,}},default,
327,*杜老板：？？？,content,杜老板
328,*杜老板：不对劲，你怎么连我刚刚说了好几次的东西都记不住？等等，「忘情茶」里我不过是放了些薄荷，怎么你反应这么强烈……,content,杜老板
329,{{剧情选项,default,
330,|选项1=我…忘情了？,option,开拓者
331,|剧情1=*杜老板：这算哪门子「太上忘情」啊，你这明明是短暂失忆了！,branch_content,杜老板
332,|选项2=难道我薄荷过敏？,option,开拓者
333,|剧情2=*杜老板：不可能，你身上又没有过敏反应。,branch_content,杜老板
334,}},default,
335,*杜老板：唔，莫不是我薄荷脑放多了所致……,content,杜老板
336,*杜老板：算了算了，我回头再研究看看。这茶令你出现短暂失忆的副作用了，实在抱歉。,content,杜老板
337,*杜老板：说好的报酬你收好，今日这茶不太行，等我研发出靠谱的新品了再喊你。,content,杜老板
338,{{切换板|内容结束}},default,
339,{{切换板|结束}},default,
