line_number,content,category,character
78,:{{颜色|描述|当你还在回味「烈焰浓茶」时，明曦已经受邀来到杜氏茶庄了。}},default,
79,*杜老板：怎么样，你感觉如何？要是有哪里不舒服记得要告诉我，实在不行我去把丹鼎司的医士喊过来。,content,杜老板
80,{{剧情选项,default,
81,|选项1=不用了，我感觉挺好的。,option,开拓者
82,|剧情1=*杜老板：真的吗，那就好。,branch_content,杜老板
83,|选项2=我从未如此平静过。,option,开拓者
84,|剧情2=*杜老板：…我倒不知道我们家「烈焰浓茶」还有这种效果，发出这种评价的…你是头一个。,branch_content,杜老板
85,}},default,
86,*杜老板：咦，这么看来这个比例是没问题的。我明白了，之后的新品我就在这个比例上慢慢调整口味和配方吧。,content,杜老板
87,*杜老板：谢谢你啊，开拓者。有你在我这儿亲身试茶，我这才有底气去研发新品。我看小秘书已经过来了，你们那个物流规划，要怎么做来着？,content,杜老板
88,*明曦：我看你们喝得开心，根本就没注意到我…哎，那就麻烦开拓者将「杜氏茶庄」纳入到物流规划之中吧，这样码头就会有新的运单了。,content,明曦
89,{{剧情选项,default,
90,|选项1=现在就开始规划吧。,option,开拓者
91,|选项2=让我连线，我现在就要连线。,option,开拓者
92,}},default,
93,:{{颜色|描述|完成杜氏茶庄的物流规划}},default,
94,*杜老板：哈哈，我这茶庄别没有，就是茶水多。很高兴与商会建立正式的合作。,content,杜老板
95,*明曦：嗯嗯，希望我们接下来也能合作愉快，让更多的人尝到茶庄的烈焰浓茶。,content,明曦
96,:{{颜色|描述|在你的帮助下，光顾杜氏茶庄的人越来越多。}},default,
