line_number,content,category,character
88,|选项3=好丑的新年贺卡，还是退货吧！,option,开拓者
89,|剧情3=*投影小人：等等，别退别退，我不是新年贺卡，再说了…现在是哪个世界的新年吗？,branch_content,投影小人
90,*帕姆：她/他是开拓者，是列车组的新加入的成员。,content,帕姆
91,}},default,
92,*玛姬：我是前无名客•玛姬，从银河遥远的过去向你发来最新的问候！,content,玛姬
93,*玛姬：很高兴认识你，开拓者，看来你…就是列车长选中的无名客了？,content,玛姬
94,{{剧情选项,default,
95,|选项1=帕姆你是不是有事瞒着我？,option,开拓者
96,|剧情1=*帕姆：我可没有！这是一件好事，我觉得很适合开拓者乘客。,branch_content,帕姆
97,|选项2=还以为是礼物呢，结果又是活…,option,开拓者
98,|剧情2=*帕姆：这既是礼物，也是开拓的使命。,branch_content,帕姆
99,}},default,
100,*玛姬：看来列车长没有告诉你要做什么呢，你尽管问，我会回答的。,content,玛姬
101,{{剧情选项,default,
102,|选项1=前无名客•玛姬？|图标1=对话,option,开拓者
103,|剧情1=*玛姬：是的，要是按琥珀纪年法来说，我应该是2150纪的人？距离现在有好几个琥珀纪了，我早就已经去世了，所以我说自己是前无名客…没有说错吧？,branch_content,玛姬
104,{{剧情选项,default,
105,|选项1=你是几百年前的人？,option,开拓者
106,|剧情1=*玛姬：银河，很神奇吧！,branch_content,玛姬
107,|选项2=所以是谁在和我说话呢？,option,开拓者
108,|剧情2=*玛姬：是玛姬的开拓意志！,branch_content,玛姬
109,*玛姬：你肯定有过和什么「回响」、「模因」之类的存在聊过天吧。我现在大概是这样的存在。,content,玛姬
110,}},default,
111,*玛姬：关于我的事，之后再问吧。,content,玛姬
112,|选项2=能问问，这有什么好处吗？|图标2=对话,option,开拓者
113,|剧情2=*玛姬：你这种不肯吃亏的样子，让我想起了一些老朋友。,branch_content,玛姬
114,*玛姬：你作为列车组有去过什么寒冷的地方吗？或者是极端炎热的地方？,content,玛姬
115,{{剧情选项,default,
116,|选项1=我去过雅利洛-Ⅵ。,option,开拓者
117,|剧情1=*玛姬：我听说过雅利洛-Ⅵ，那不是一个宜居的星球吗？,branch_content,玛姬
118,*帕姆：现在已经变成白雪皑皑的世界了。,content,帕姆
119,|选项2=我去过非常寒冷的地方。,option,开拓者
120,|剧情2=*玛姬：那就好解释了。,branch_content,玛姬
121,}},default,
122,*玛姬：我们能携手为「开拓」献上*微不足道*的祝福——它可以为寒风中的无名客带来一丝温暖，也可以为行于酷暑土地上的无名客带去一丝微风……,content,玛姬
123,*玛姬：即便行于坦途之上，无名客也能收获一丝不易察觉的好运气…这就是我能给你、给其他无名客们带来的好处。,content,玛姬
124,|选项3=万一我拒绝呢？|图标3=对话,option,开拓者
125,|剧情3=*玛姬：透过你的眼睛，我看到了历史上那些伟大的「无名客」，你一定会回应我的。,branch_content,玛姬
126,}},default,
127,{{剧情选项|选项1=能具体和我讲讲吗？}},default,
128,*玛姬：在我的那个年代，「万界之癌」到处扩散，银轨阻塞，极端的气候变化也层出不穷…「开拓」一直都不是件容易的事，在星神阿基维利陨落之后更是如此。,content,玛姬
129,*玛姬：为了共同的目标「开拓」，不同世界的无名客们都站了出来——有人不断深入未知的星域，有人传唱无名客的故事，都是为了让「开拓」更强大一些。,content,玛姬
130,*玛姬：而我的方法，则是收集无名客的「开拓经历」。,content,玛姬
131,*玛姬：具体做法嘛…解释起来会非常抽象，你直接上手试一次就明白了。,content,玛姬
132,*玛姬：在我这里，封存着名为「遥祝启程」的力量——它向无名客们收集「开拓经历」，收集冒险中的好运，为遥远的无名客献上启程的祝福。,content,玛姬
133,*玛姬：——现在，请闭上眼睛。,content,玛姬
134,*玛姬：我会效仿忆庭提取忆质的做法，用你熟悉的情景，熟悉的伙伴，构建起你熟悉的「开拓经历」…以一种更加柔和、更加亲切的方式…,content,玛姬
135,*玛姬：在这里，你会再次体会「探索」、「了解」、「建立」、「连结」…,content,玛姬
136,*玛姬：你所经历的…一切，都化为开拓的…助力……,content,玛姬
137,----,default,
138,*玛姬：欢迎来到{{颜色|描述|「银河强手棋」}}，这里能将开拓经历转化为祝福。,content,玛姬
139,*帕姆：全银河受到邀请的无名客会和你协力完成这项伟大的事业。,content,帕姆
140,*玛姬：开拓经历…有点抽象了对吧？,content,玛姬
141,*玛姬：别担心，它在银河强手棋中就是你的金钱：{{颜色|描述|「开拓券」}}。,content,玛姬
142,*玛姬：我们的目标就是把「开拓券」贡献给帕姆！,content,玛姬
143,*帕姆：贡献的「开拓券」越多，奖励也会越丰富。,content,帕姆
144,*玛姬：现在来了解一下怎么赚{{颜色|描述|「开拓券」}}吧！,content,玛姬
145,:{{颜色|描述|来一盘强手棋}},default,
146,----,default,
147,*玛姬：我会用你熟悉的情景，熟悉的伙伴，构建起{{颜色|描述|冒险的地图}}。,content,玛姬
148,*帕姆：哦！这样做确实能唤起开拓者乘客的开拓经历帕。,content,帕姆
149,*玛姬：这里是空间站「黑塔」，是不是已经回想起很多了呢？,content,玛姬
150,*玛姬：前进需要消耗{{颜色|描述|骰子}}，这次先用这几个试试看。,content,玛姬
151,:{{颜色|描述|投掷骰子}},default,
152,----,default,
153,*玛姬：哦，你来到了{{颜色|描述|游戏格}}！,content,玛姬
154,*帕姆：是{{颜色|描述|「好运滚滚自助机」}}！,content,帕姆
155,*玛姬：要是{{颜色|描述|转到指定图案}}就可以获得开拓券的奖励。,content,玛姬
156,*帕姆：快来试试运气吧！开拓者乘客。,content,帕姆
157,:{{颜色|描述|开始游戏}},default,
158,----,default,
159,:{{颜色|描述|再次投掷骰子}},default,
160,*玛姬：这次是{{颜色|描述|奇遇格}}！开拓途中总是需要你做出选择。,content,玛姬
161,*帕姆：开拓者乘客，能做出选择的时候可不要后悔帕。,content,帕姆
162,,default,
163,*玛姬：做出选择之后，就要试试运气了！,content,玛姬
164,:{{颜色|描述|试试运气}},default,
165,*帕姆：呜啊，好像是不太好的结果帕。,content,帕姆
166,*玛姬：没有关系，试试这个「重抛硬币」！{{颜色|描述|可以重试一次}}。,content,玛姬
167,:{{颜色|描述|重试}},default,
168,*帕姆：这次是好结果，好耶！,content,帕姆
169,----,default,
170,:{{颜色|描述|再次投掷骰子}},default,
171,*玛姬：这次是{{颜色|描述|土地格}}！就是你知道的{{颜色|描述|「买土地」}}！,content,玛姬
172,*玛姬：能一直赚开拓券！很划算的，现在买下来吧！,content,玛姬
173,----,default,
174,:{{颜色|描述|再次投掷骰子}},default,
175,*玛姬：经过岔路时，可以选择不同方向。,content,玛姬
176,*帕姆：这边有{{颜色|描述|好运气泡}}，帕姆帮你先选这边。,content,帕姆
177,*帕姆：又是「好运滚滚自助机」！但规则好像不太一样帕……,content,帕姆
178,*玛姬：我有预感，刚才捡到的{{颜色|描述|好运气泡}}会让这次获得的开拓券增加！,content,玛姬
179,*玛姬：现在再转转看吧！,content,玛姬
180,:{{颜色|描述|开始游戏}},default,
181,----,default,
182,*帕姆：增益效果可以让获取的开拓券变多，看看这里帕！,content,帕姆
183,*帕姆：是{{颜色|描述|金色的奇遇格}}，难道会有好事发生帕？,content,帕姆
184,----,default,
185,*玛姬：骰子用完啦，现在该贡献开拓券了！,content,玛姬
186,*帕姆：开拓者乘客的贡献进度蹭蹭往上涨，好厉害帕！,content,帕姆
187,*玛姬：有付出就有奖励，记得{{颜色|描述|领取奖励}}哦。,content,玛姬
188,----,default,
189,*玛姬：这里可以{{颜色|描述|领取奖励}}。,content,玛姬
190,*帕姆：继续我们的旅程帕！,content,帕姆
191,:{{颜色|描述|来一盘强手棋}},default,
192,*帕姆：哇！刚才好像拿到了{{颜色|描述|遥控骰子}}！,content,帕姆
193,*玛姬：遥控骰子可以{{颜色|描述|自选前进步数}}，试试这个，前面有好东西！,content,玛姬
194,----,default,
195,*玛姬：点这里可以查看{{颜色|描述|地图总览}}。,content,玛姬
196,:{{颜色|描述|点击好友}},default,
197,*玛姬：这里记录着{{颜色|描述|全银河无名客们}}的贡献表现。,content,玛姬
198,*帕姆：给他们{{颜色|描述|点赞}}，还会得到{{颜色|描述|「重抛硬币」}}哦！,content,帕姆
199,----,default,
200,*玛姬：到达区域的终点了，邀请你来填一下{{颜色|描述|开拓倾向测试}}。,content,玛姬
201,*玛姬：测测你更接近历史中哪位{{颜色|描述|星穹列车领航员}}。,content,玛姬
202,:{{颜色|描述|开始测试}},default,
203,*帕姆：开拓者乘客做出的选择被记录了下来，就在这里。,content,帕姆
204,----,default,
205,*帕姆：到达{{颜色|描述|新区域}}，好像{{颜色|描述|增益效果}}变化了，看看帕！,content,帕姆
206,*帕姆：看起来只要达到新区域，效果就会不断提升！,content,帕姆
207,*玛姬：对了，现在可以{{颜色|描述|「加注」}}了！,content,玛姬
208,*帕姆：消耗额外的开拓券加注，就能让奖励翻倍了帕？,content,帕姆
209,*玛姬：试试运气吧！,content,玛姬
210,,default,
211,{{折叠|折叠=是|标题=额外对话（玛姬）|内容=,default,
212,*玛姬：从银河遥远的过去向你发来最新的问候！无名客•开拓者，准备好进入「银河强手棋」了吗？,content,玛姬
213,{{剧情选项,default,
214,|选项1=开始「银河强手棋」的冒险。,option,开拓者
215,|图标1=活动,default,
216,|选项2=想了解一下「银河强手棋」…,option,开拓者
217,|图标2=对话,default,
218,|剧情2=*玛姬：我会知无不言。,branch_content,玛姬
219,{{剧情选项,default,
220,|选项1=我这开拓经历真的有用吗？,option,开拓者
221,|图标1=对话,default,
222,|剧情1=*玛姬：有用的，它是无名客开拓过程中最重要的收获。,branch_content,玛姬
223,*玛姬：相信我，即便没有「遥祝启程」，开拓经历依然是无名客最重要的宝物。,content,玛姬
224,*玛姬：曾有无名客建起石桥，后来它毁于潮汐；曾有无名客寻得古城，后来它毁于沙风…物质世界总是在不停变化，而你收获的经历历久弥坚。,content,玛姬
225,*玛姬：请放轻松，将「银河强手棋」当作是美好的体验。它会收集你迄今为止的开拓经历，而它真正想告诉你的是——你以后还会有更多这样激动人心的冒险！,content,玛姬
226,|选项2=我感觉真的是在玩强手棋…,option,开拓者
227,|图标2=对话,default,
228,|剧情2=*玛姬：你说的没错。「遥祝启程」的呈现形式与我的诠释方式是有关系的。,branch_content,玛姬
229,*玛姬：你一路走来，不断前进，不断发生意外，不断做出选择…这跟「强手棋」很相似，在我的诠释下，「遥祝启程」就变成了这样。,content,玛姬
230,*玛姬：在此，请让我问一句，它…还算好玩吧？,content,玛姬
231,{{剧情选项,default,
232,|选项1=挺好玩的,option,开拓者
233,|剧情1=*玛姬：那就好，那就好。,branch_content,玛姬
234,|选项2=一般般吧。,option,开拓者
235,|剧情2=*玛姬：欸，我还以为已经很有意思了。}},branch_content,玛姬
236,*玛姬：不过嘛，你在「银河强手棋」中所经历的一切冒险，都来自你自己的经历…你肯定已经见到不少的老朋友了吧？,content,玛姬
237,{{剧情选项,default,
238,|选项1=感觉帕姆是不是有点多？,option,开拓者
239,|剧情1=*玛姬：这是我的私心，你不觉得列车长很可爱吗？,branch_content,玛姬
240,|选项2=这些事现实中到底发生过吗？,option,开拓者
241,|剧情2=*玛姬：…谁知道呢？我其实也不知道。,branch_content,玛姬
242,|选项3=似乎还有一些不认识的人……,option,开拓者
243,|剧情3=*玛姬：…「遥祝启程」的未知还是有些太多了。,branch_content,玛姬
244,}},default,
245,*玛姬：为了帮助你们这些无名客回想起开拓经历，我可是费了不少脑筋。,content,玛姬
246,|选项3=「银河强手棋」好随便的名字…,option,开拓者
247,|图标3=对话,default,
248,|剧情3=*玛姬：我以为这个名字取得挺好的……,branch_content,玛姬
249,*玛姬：在我们那个时代，我经常和其他搭车客坐在一起玩「强手棋」，他们在这小小棋盘上试试运气，以便下车时能够带着好运启程。,content,玛姬
250,*玛姬：「银河强手棋」便是我对「遥祝启程」的想象——每一位无名客都需要这样的「好运」，所以我将这个形式从过去带到了未来。,content,玛姬
251,*玛姬：你与银河中无数无名客分享的开拓经历，都将成为未来无名客启程时的祝福。,content,玛姬
252,*玛姬：——还有比这更棒的「银河强手棋」吗？,content,玛姬
253,|选项4=我想问的差不多了。,option,开拓者
254,|图标4=返回,default,
255,}},default,
256,|选项3=想了解一下玛姬的事…,option,开拓者
257,|图标3=对话,default,
258,|剧情3=*玛姬：我吗？当然可以，你问吧。,branch_content,玛姬
259,{{剧情选项,default,
260,|选项1=玛姬你已经去世了吗？,option,开拓者
261,|图标1=对话,default,
262,|剧情1=*玛姬：真是直接的提问啊~,branch_content,玛姬
263,*玛姬：我倒是认识一些长生的无名客，他们可能还活着吧…我肯定已经没了，没了没了没了，毕竟我又不是什么长生种嘛。,content,玛姬
264,|选项2=玛姬也变成了模因？,option,开拓者
265,|图标2=对话,default,
266,|剧情2=*玛姬：非要说的话，应该是玛姬留在「遥祝启程」中的开拓意志吧。,branch_content,玛姬
267,*玛姬：「开拓」就像是发令枪一样，等我听到「开拓」一声令下时，自己早就已经行动起来了。相信我，你也会明白那种感受。,content,玛姬
268,*玛姬：虽然这份「意志」没有形体，却能将「遥祝启程」带往未来；而你，能将「开拓经历」转化为开拓的祝福…我们都有各自的使命。,content,玛姬
269,*玛姬：我做到了我能做的，接下来就要多拜托你啦~,content,玛姬
270,|选项3=听起来，你之前来过列车？,option,开拓者
271,|图标3=对话,default,
272,|剧情3=*玛姬：嘿嘿，在你成为列车组成员之前，在姬子成为领航员之前…在很久很久以前，列车上还有着彼时的列车组…那个时候，我曾登上过星穹列车。,branch_content,玛姬
273,*玛姬：在那之后…想不起来是什么时候了，「银河强手棋」也有好几次被寄到列车上了…没错，我可是你的列车前辈哟。,content,玛姬
274,|选项4=我想问的差不多了。,option,开拓者
275,|图标4=返回,default,
276,}},default,
277,|选项4=我还有别的事情。,option,开拓者
278,|图标4=退出}},default,
279,}},default,
280,==注释==,default,
