line_number,content,category,character
316,|剧情3=*伯纳德：没有，她毫发无伤。而且，她答应了洛奇的表白。,branch_content,伯纳德
317,}},default,
318,*伯纳德：但是他们不能在一起。,content,伯纳德
319,*伯纳德：如果你以为是我从中作梗，那你就错了！小崽子，自作聪明。,content,伯纳德
320,*伯纳德：他们不能在一起…永远不可能在一起。,content,伯纳德
321,*伯纳德：你知道为什么吗？不，你不知道。很少有人明白星震到底是怎么一回事……,content,伯纳德
322,*伯纳德：如果防护得当，星震不会对人产生物理性伤害。,content,伯纳德
323,*伯纳德：但是，星震造成的重力坍塌，会使所在星域的时空曲率发生巨大变化。,content,伯纳德
324,*伯纳德：打个比方，莱斯莉所在星域的时间，曾经和我们一样，是一条直线，那么如今，它已经被重力压成了一道巨大的峡谷。,content,伯纳德
325,*伯纳德：显而易见，曲线总是长于直线。所以她所在星域的时光曲线，当折算至我们的时间直线时，会覆盖若干倍的长度。,content,伯纳德
326,*伯纳德：你知不知道，这意味着什么？,content,伯纳德
327,{{剧情选项,default,
328,|选项1=时间流速不一。,option,开拓者
329,|选项2=完全没听懂…,option,开拓者
330,|选项3=她成了神仙？}},option,开拓者
331,*伯纳德：这意味着我们和她的时间流速不一致。,content,伯纳德
332,*伯纳德：打从星震发生后，莱斯莉与我们的时间差将逐步增大。她发送复信的时间，会从一个月，变成一年，再延长到十年，都有可能。,content,伯纳德
333,*伯纳德：不光是消息，她的任何活动都是如此。在她离开异常的重力环境之前，她在银河中每跋涉一个月，都将耗费我们数十年的等待。,content,伯纳德
334,*伯纳德：如果说洛奇，包括我们在内，正生活在「现在」这样的此在之点。,content,伯纳德
335,*伯纳德：那么相对来说，莱斯莉她……,content,伯纳德
336,*伯纳德：她已经活在了「未来」。,content,伯纳德
337,*伯纳德：…我也曾是个小伙子。,content,伯纳德
338,*伯纳德：我想，比起被拒绝，「本该」却「无法」和心意相通的人在一起，那才是更为残酷的事情。,content,伯纳德
339,{{剧情选项,default,
340,|选项1=也许还有办法…,option,开拓者
341,|剧情1=*伯纳德：没有什么办法。,branch_content,伯纳德
342,|选项2=至少答应过他。,option,开拓者
343,|剧情2=*伯纳德：那又怎么样？,branch_content,伯纳德
344,|选项3=不该由你决定！,option,开拓者
345,|剧情3=*伯纳德：所以你想告诉他真相。但请你告诉我，他又能做什么？}},branch_content,伯纳德
346,*伯纳德：知道真相后，洛奇无非要用数十倍的时间，等一条本该很快返回的讯息。,content,伯纳德
347,*伯纳德：无非孤独地生活在此刻，等着那个有莱斯莉的未来，一步一步朝他走来。,content,伯纳德
348,*伯纳德：但他这辈子能等多久？,content,伯纳德
349,*伯纳德：也许当他垂垂老矣，成了我这样的老头子，莱斯莉终于回到了「黑塔」。,content,伯纳德
350,*伯纳德：但从她身上流过的时间是那么少，或许她还和现在一般无二年纪。,content,伯纳德
351,*伯纳德：那时候，他们该怎么在一起？,content,伯纳德
352,*伯纳德：空间，可以逾越；但时间，触不可及！,content,伯纳德
353,*伯纳德：你们都还太年轻…还不知道，这世间但凡需要等待的事，一般没有结果。,content,伯纳德
354,{{剧情选项,default,
355,|选项1=不撞南墙不回头。,option,开拓者
356,|剧情1=*伯纳德：哼，年轻人。,branch_content,伯纳德
357,|选项2=还是别告诉他了。,option,开拓者
358,|剧情2=*伯纳德：哼，我正是这样打算的。,branch_content,伯纳德
359,|选项3=…}},option,开拓者
360,*伯纳德：本来，破坏纪录，取走零件，推在怪物身上，可以让洛奇永远寄希望于中继器被修好的那一天。,content,伯纳德
361,*伯纳德：现在，既然是你揭开了这层纱，就由你来做决定吧。,content,伯纳德
362,*伯纳德：我手上有两个从中继器拷贝下来的讯号转译录，分别是红色和蓝色。,content,伯纳德
363,*伯纳德：红色转译录存着莱斯莉的真实回复，但里面包含关于星震的真相——老实说，以洛奇那小崽子的性格，就连我也无法预测他知道真相后会做出什么冲动事。,content,伯纳德
364,*伯纳德：蓝色转译录是我的伪造记录——莱斯莉会拒绝洛奇。别以为这样残忍，以后洛奇就不必再等她的回信，他的人生还有机会。,content,伯纳德
365,*伯纳德：姑且就称它们为红色真相与蓝色谎言吧，由你选择该把哪个转译备份交给他。,content,伯纳德
366,*伯纳德：拿好，仔细地想一想。洛奇还在等你的消息。,content,伯纳德
367,:{{颜色|描述|获得道具{{图标|红色转译录}}、{{图标|蓝色转译录}}}},default,
368,===告知那少年真相还是谎言===,default,
369,{{任务描述|原来，伯纳德所做一切都是为了掩盖残酷的真相：引力效应使科考队所在行星的附近的时空曲率发生了变化，两位有情人已经被分隔在不同的时空坐标系。<br>,content,伯纳德所做一切都是为了掩盖残酷的真相
370,对他来说，她成了一个徘徊于未来的幽灵；对她而言，他早已垂垂老矣，乃至死去。他们之间的一次对话，也许需要,default,
371,他用一生的时间去等待。<br>,default,
372,最终，将由你来决定是否将这个真相告诉他。}},default,
373,*洛奇：哥们儿！你回来啦！你去的这段时间，我又写了一首《咏莱斯莉》。,content,洛奇
374,*洛奇：你修好了中继器对吧？我看到你还拿着转译备份…嘿嘿，哪个是我的？,content,洛奇
375,{{剧情选项,default,
376,|选项1=红色真相。,option,开拓者
377,|剧情1=*洛奇：怎么很犹豫的样子，确定红色是我的吗？,branch_content,洛奇
378,{{剧情选项,default,
379,|选项1=我确定。,option,开拓者
380,|剧情1=:{{颜色|描述|提交道具{{图标|红色转译录}}}},branch_content,
381,*洛奇：哦。那我拿去读取了，谢啦哥们儿！,content,洛奇
382,:{{颜色|描述|一段时间之后…}},default,
