line_number,content,category,character
91,*姬子：不觉得这些风景和梦中的匹诺康尼相去甚远…却和黑天鹅小姐描述的梦境十分相似么？,content,姬子
92,*瓦尔特：的确…初见时没放在心上，但回过头看，二者的共同点未免有些多了。,content,瓦尔特
93,*姬子：以及，我从一些熟客口中得知，入梦后的第一站原本是「梦中的酒店」，但因为一些意外…「酒店目前正在进行修缮」。,content,姬子
94,*黑天鹅：请问一栋建筑在什么情况下才需要修缮？结合下他/她方才的经历，答案很明了了。,content,黑天鹅
95,*黑天鹅：匹诺康尼的美梦正在*沉没*，变回它原本的样子…坠入{{注音|深海|忆域}}。,content,黑天鹅
96,*三月七：沉没？你的意思是…梦境世界正在瓦解？,content,三月七
97,*黑天鹅：梦境酒店的遭遇就是预兆。,content,黑天鹅
98,*瓦尔特：…原来如此，这样就能解释家族言语中的违和感了。,content,瓦尔特
99,*瓦尔特：倘若这一消息被外界得知，无论住客们的实际安全如何，盛会之星的名誉必然会受到影响。谐乐大典将至，他们不得不隐瞒此事。,content,瓦尔特
100,*黑天鹅：住客们的安全，也许这一点也无法保障哦…他/她遭遇的那只怪物不就是最好的证明吗？要我再提示一遍吗，它是忆域迷因……,content,黑天鹅
101,*黑天鹅：暗喻死亡和谋杀的迷因怎会出现在家族宣称「绝对安全」的梦里…在匹诺康尼，所有人都可能说谎——或许也包括家族自己哦？,content,黑天鹅
102,*姬子：黑天鹅小姐，现状我们已充分了解了。回到你最初的提议……,content,姬子
103,*姬子：请问流光忆庭又是出于什么理由，选择和星穹列车合作呢？,content,姬子
104,*黑天鹅：嗯，请允许我纠正一下…这是我个人的请求，不代表忆庭。答案很简单，姬子小姐，我只是想做个交换…有关「记忆」的交换。,content,黑天鹅
105,*黑天鹅：在职责之外，我也有些…个人的美学追求。我是忆者，也是一位收藏家，我也想见证那些晶莹、璀璨的宝贵记忆——这种想法很好理解，不是吗？,content,黑天鹅
106,*黑天鹅：而你们，星穹列车的无名客，「开拓」之道的践行者…我相信你们的潜质，也相信你们将在这片舞台上绽放出的…独一无二的光辉。,content,黑天鹅
107,*黑天鹅：这就是我想和各位交朋友的原因。噩梦与美梦的交汇之地…作为「记忆」的摇篮再合适不过了。,content,黑天鹅
108,*姬子：…我明白了。但在答复你之前，我们还需要做些讨论。,content,姬子
109,*黑天鹅：当然，请随意。,content,黑天鹅
110,,default,
111,=== 与列车组交谈，讨论黑天鹅的提议 ===,default,
112,{{任务描述|与列车组的重逢果然没有你想象中的那么融洽。她带着条件前来，以拯救了你的性命为价码，希望争取同列车组的合作。<br>人们都说流光忆庭的忆者最恐怖…你们最好仔细讨论过后再给她答复。|匹诺康尼-「白日梦」酒店-现实}},default,
113,*瓦尔特：…姬子，你怎么看？,content,瓦尔特
114,*姬子：她的话不可尽信，有不少刻意诱导的成分。,content,姬子
115,*姬子：但我会担心最坏的可能，假如梦境的异变确实存在，并且不是自然发生，而是有人在幕后推动……,content,姬子
116,*瓦尔特：那么它大概率和「钟表匠的邀请函」有关。,content,瓦尔特
117,*三月七：咦，这是怎么推断出来的？,content,三月七
118,*瓦尔特：暂且不考虑极端情况，推动梦境异变的主使，立场定然与家族对立，那就不外乎两种可能……,content,瓦尔特
119,*瓦尔特：有人意图引入外部势力，借机动摇家族对匹诺康尼的掌控；或是家族为了自保，被迫暗中向外界求援。,content,瓦尔特
120,*瓦尔特：但从邀请函的密文，和家族的反应来看…前者的可能性更高些。,content,瓦尔特
121,*姬子：这也就意味着，发出无名客密文的人和梦境异变的幕后主使是同一阵营…甚至可能是同一个人。,content,姬子
122,*三月七：但…这也不说明什么吧。只谈手法，愚者和谜语人也做得到，公司不也破译成功了吗？,content,三月七
123,*姬子：小三月，别紧张，这只是一种可能性。可如果这行密文不是单纯的恶作剧，而是什么人有意邀请「开拓」入场，我们就更没有理由坐视不管。,content,姬子
124,*瓦尔特：那来说说我的发现吧——很遗憾，是个坏消息。,content,瓦尔特
125,*瓦尔特：据可靠消息称，一些人在匹诺康尼目击到了身穿银色盔甲的高大男性。我向猎犬家系打听了消息，也走访了不少声称见过这位入侵者的来宾……,content,瓦尔特
126,*瓦尔特：…然后收到了这个。开拓者，我发给你了，打开看看吧。,content,瓦尔特
127,<center>{{图片放大|开拓任务-倘若在午夜醒来-CG.png|600px|1100px}}</center>,default,
128,*{{注音|？？？|银狼}}：咳咳，能听到吗？星穹列车，好久不见——匹诺康尼好玩吗？,content,银狼
129,*三月七：这是…是那个骇客小姑娘！,content,三月七
130,*？？？：说正经的。我知道各位正在四处调查匹诺康尼的异象，不如说，我们非常乐于看见这一幕。因为你们调查得越深入，就越有机会了解到美梦的真相。,content,
131,*？？？：家族正在隐瞒什么，不是吗？我们也掌握了一手情报。现在，我决定宽宏大量地把它与各位分享。只是，可惜——美好的假期要结束啦。,content,
132,*？？？：把这段代码输进你们的入梦池，就是那个用来做梦的装置，到隐藏地图去看看吧！位置坐标都给你们打包好了，喏，一键复制就行。,content,
133,*？？？：以及——想必你们已经听说萨姆的事了。好好期待一下吧，那家伙性格单纯，喜欢堂堂正正的胜负，一定与你们*合得来*。希望各位别被他的热情压垮！,content,
134,*？？？：哦，他让我转告各位：{{颜色|描述1|无法抵达的梦中，剧目即将开演——}}加油吧，各方势力都动起来了。无名客，别落后太远哦！,content,
135,----,default,
136,*三月七：这群星核猎手…竟然在匹诺康尼也有布局，真是纠缠不休！,content,三月七
137,*瓦尔特：形势很明朗了。盛会之星远没有表面上看起来那么简单，围绕着「钟表匠的遗产」，包含家族在内的一众势力各怀目的，彼此制衡。,content,瓦尔特
138,*瓦尔特：尽管还不知道这遗产是什么，但这场争夺战波及无辜群众…是早晚的事。,content,瓦尔特
139,*瓦尔特：「熔火骑士」萨姆，据称此人是格拉默铁骑的余党，先天的基因改造战士，认知异于常人，行事决绝、不留余地，是不亚于卡芙卡和刃的危险分子。,content,瓦尔特
140,*瓦尔特：这是一封威胁信。银狼口中的隐藏地图想必就是封锁中的梦境酒店。为后续考虑，我们确实有必要拜访一下现场。,content,瓦尔特
141,{{剧情选项,default,
142,|选项1=要通知家族吗？,option,开拓者
143,|剧情1=*瓦尔特：虽然态度友好，但他们未必信任我们…先行后闻吧。,branch_content,瓦尔特
144,|选项2=被发现了怎么办…,option,开拓者
145,|选项3=也许是星核猎手的陷阱…,option,开拓者
146,|剧情3=*瓦尔特：所以我没有第一时间提出，但现在看来，星穹列车有入场的理由。,branch_content,瓦尔特
147,}},default,
148,*瓦尔特：如果家族问起，就如实告知列车组在追查星核猎手，相信能得到理解。根据对方的反应，我们再采取下一步行动。,content,瓦尔特
149,*姬子：看来我们达成共识了——那就回去通知黑天鹅小姐吧。,content,姬子
150,,default,
151,=== 与黑天鹅交谈，答复黑天鹅 ===,default,
152,{{任务描述|综合各方面因素考虑，你们还是决定与这位忆者合作。<br>现在，是时候向她转达你们得出的结论了。|匹诺康尼-「白日梦」酒店-现实}},default,
153,*姬子：黑天鹅小姐，列车组愿意与你合作。在忆域中，我们需要一位合适的向导。,content,姬子
154,*黑天鹅：听凭差遣，不会让各位失望的。,content,黑天鹅
155,*姬子：开拓者和小三月，回到各自的房间吧。准备入梦，如果顺利…我们在梦境酒店的大堂集合。,content,姬子
156,*瓦尔特：我会留在现实，确保各位安全无虞。如有需要，也会出面与家族交涉——没问题吧，黑天鹅小姐？,content,瓦尔特
157,*黑天鹅：看来即便我亲手拯救了你们的同伴，各位也还是很难信任我呢…当然没问题，只是有点伤害我的感情。,content,黑天鹅
158,*姬子：拜托你了，瓦尔特。至于我们…就准备好一睹「梦境的真容」吧。,content,姬子
159,,default,
160,=== 进入入梦池 ===,default,
161,{{任务描述|尽管谈判进程一度扑朔迷离，但好在结果皆大欢喜。在黑天鹅的陪同下，你们应该能在「真正的忆域」中免于危险。<br>将银狼提供的代码输入入梦池，准备好一睹梦境的真容吧。|匹诺康尼-「白日梦」酒店-现实}},default,
162,*开拓者：（看来要忙一阵子了，不知流萤回现实了没有……）,content,开拓者
163,*开拓者：（…不对，我没她的联系方式啊。问问黑天鹅吧……）,content,开拓者
164,{{折叠|标题=额外对话（黑天鹅）|内容=,default,
165,*黑天鹅：你看起来很紧张啊，开拓者。是在担心那个小姑娘吗？,content,黑天鹅
166,*黑天鹅：如果有心事，不妨向我倾诉吧。这世上可没有比忆者更适合做心理治疗师的存在了。,content,黑天鹅
167,{{剧情选项,default,
168,|选项1=感谢你的救命之恩。,option,开拓者
169,|图标1=对话,default,
170,|剧情1=*黑天鹅：别客气，这是我应该做的。毕竟你很特殊…特殊到有许多双眼睛在注视着你。,branch_content,黑天鹅
171,|选项2=你能确认流萤的安危吗？,option,开拓者
172,|图标2=对话,default,
173,|剧情2=*黑天鹅：放心吧，那是一道单向门，只会通往清醒的现实。除非那女孩抱有强烈的意愿，怎么也不肯从梦中醒来…怎么可能呢？她现在一定正在酒店的某处揉眼睛呢。,branch_content,黑天鹅
174,|选项3=说实话，我不太信任忆者。,option,开拓者
175,|图标3=对话,default,
176,|剧情3=*黑天鹅：看来你有些不太愉快的回忆呢…但显然，接下来的合作对你、对我、对列车组都是明智的，对吧？所以你可以安心地依赖我哦。,branch_content,黑天鹅
177,*黑天鹅：当然，前来这里的忆者不止我一人——匹诺康尼首次向家族以外的派系公开发出邀约，忆庭要铭记下这历史性的一刻……,content,黑天鹅
178,*黑天鹅：所以你也可以试着和别人合作哦…只要你看得见他们，呵呵。,content,黑天鹅
179,|选项4=你不回房间吗？,option,开拓者
180,|图标4=对话,default,
181,|剧情4=*黑天鹅：不呀。我要陪你们一起入梦，免得你们受伤。反正忆者也不需要什么入梦池…对吧？,branch_content,黑天鹅
182,|选项5=就聊到这里吧。,option,开拓者
183,|图标5=退出,default,
184,|剧情5=*黑天鹅：好呀~那就安心去睡吧，我会好好陪着你的。,branch_content,黑天鹅
185,}},default,
186,|折叠=是}},default,
187,----,default,
188,:{{颜色|描述|在入梦池输入银狼的代码}},default,
189,:欢迎来到匹诺康尼，尊贵的客人……,default,
190,{{剧情选项,default,
191,|选项1=在入梦池中躺下。,option,开拓者
192,|选项2=再等等。,option,开拓者
193,|图标2=退出,default,
194,}},default,
195,----,default,
196,:{{颜色|灰|来到梦中的白日梦酒店}},default,
197,*开拓者：（回到熟悉的房间了……）,content,开拓者
198,*黑天鹅：这边，亲爱的。,content,黑天鹅
199,,default,
200,=== 与黑天鹅交谈 ===,default,
201,{{任务描述|在银狼的协助下，你成功抵达了真正的梦境——这里看上去和你梦中曾经历的情景简直一模一样…你可能已经有点腻了。但没关系，黑天鹅将在这里担任你的导游，和你一起展开轻松愉快的忆域大冒险——<br>——如果真是这样就好了。但无论如何，你都得和她会合才行。|匹诺康尼-「白日梦」酒店-梦境}},default,
202,*黑天鹅：怎么样，身体没有不舒服吧？,content,黑天鹅
203,{{剧情选项,default,
204,|选项1=感觉还好。,option,开拓者
205,|剧情1=*黑天鹅：那我就安心了。,branch_content,黑天鹅
206,|选项2=感觉很难受…,option,开拓者
207,|剧情2=,branch_content,
208,}},default,
209,*黑天鹅：我知道你对忆质比较敏感，比其他人更容易受到梦境的影响，这也是我需要特别陪同你的原因。,content,黑天鹅
210,*黑天鹅：我会略施手段让你不那么难受。别担心，你的伙伴也很安全，我在入梦前向她们两人各要了一件小首饰，这能让我在忆域中感应她们的存在。,content,黑天鹅
211,*黑天鹅：她们已在各自的房间里醒来了。这下，你应该就能放宽心跟我来了吧？时间不等人，这就出发去大堂吧。,content,黑天鹅
212,,default,
213,=== 尝试唤醒三月七 ===,default,
214,{{任务描述|黑天鹅带领你在忆域中前进。安全起见，或许你可以考虑唤醒三月七与你同行。|匹诺康尼-「白日梦」酒店-梦境}},default,
215,*开拓者：（三月的房间就在边上…先去和她汇合吧。）,content,开拓者
216,----,default,
217,:记忆告诉你，这里是三月七的房间。不出意外她会在这里「苏醒」。,default,
218,{{剧情选项|选项1=三月七，你在里面吗？}},default,
219,:你敲了敲门。她没有回应。,default,
220,{{剧情选项|选项1=你在吗？我们要出发了。}},default,
221,:你再次敲了敲门。她没有回应。,default,
222,{{剧情选项|选项1=三月？是我，开拓者…}},default,
223,:你用力敲了敲门。她依旧没有回应。,default,
224,*黑天鹅：我知道你在想什么，很可惜…那姑娘不在里面，这里也不是她的房间。,content,黑天鹅
225,*黑天鹅：从你踏入忆域的那一刻起，现实的建筑构造便没有意义了。我能感受到，此刻她在很远的地方。,content,黑天鹅
226,*黑天鹅：同样地，要找到领航员小姐所说的大堂…我们也得多花些心思。,content,黑天鹅
227,,default,
228,=== 前往梦境中的大堂 ===,default,
229,{{任务描述|得知了伙伴们失散的消息后，黑天鹅带领你在忆域中继续前进。如果大家都能保护好自己，那你们应该能在梦中的酒店大堂再次相见。|匹诺康尼-「白日梦」酒店-梦境}},default,
230,:{{颜色|灰|你们看到许多惊梦剧团的怪物倒在地上…}},default,
231,*黑天鹅：这些东倒西歪的小可怜……,content,黑天鹅
232,*黑天鹅：奇怪，这里似乎还有别人的气息……,content,黑天鹅
233,----,default,
234,:{{颜色|灰|你们从楼梯上看到黄泉站在大堂中央，正与惊梦剧团的怪物对峙…}},default,
235,*黑天鹅：啊…是她？这怎么可能？,content,黑天鹅
236,----,default,
237,*黄泉：这里…难道没有工作人员吗？,content,黄泉
238,*黄泉：咦，怎么是你们？,content,黄泉
239,{{剧情选项,default,
240,|选项1=你…又迷路了？,option,开拓者
241,|剧情1=*黄泉：也不能这么说吧，我只是不知道自己在哪里。,branch_content,黄泉
242,|选项2=你们…认识？,option,开拓者
243,|剧情2=*黄泉：嗯，她就是我提到的那位忆者。,branch_content,黄泉
244,}},default,
245,*黑天鹅：两位，寒暄暂且到此为止吧…我们先合力请走这些好客的孩子，如何？,content,黑天鹅
246,*黄泉：不胜荣幸，那就感谢二位帮忙了。,content,黄泉
247,:{{颜色|描述|进入战斗并获胜}},default,
248,*黄泉：总算安静了。两位为什么会出现在这里？,content,黄泉
249,*黑天鹅：事实上，这也是我们想问你的问题。,content,黑天鹅
250,<tabber>,default,
251,随机对话1=,default,
252,*黄泉：{{颜色|火1|说来话长，我因机缘巧合——他/她应该记得——与猎犬家系的一部分人成了朋友，正在帮助他们追查要犯…不知怎的，就误入了这里。}},content,黄泉
253,|-|随机对话2=,default,
254,*黄泉：{{颜色|火1|或许没有你们想的那么复杂，这全部归功于…一位假面愚者。也许是我的无心之言伤害了她…在一阵五光十色后，我就身处此地了。}},content,黄泉
255,|-|随机对话3=,default,
256,*黄泉：{{颜色|火1|匹诺康尼坊间流传着一些飞语，涉及钟表匠、遗产、噩梦等隐秘的话题。我好奇是谁在散布消息，就照着流言中的方法试验了下…竟真的来到了这里。}},content,黄泉
257,</tabber>,default,
258,*黑天鹅：你…应该没有隐瞒些什么吧？,content,黑天鹅
259,*黄泉：隐瞒？在一位忆者面前，我应该做不到这事。,content,黄泉
260,{{剧情选项,default,
261,|选项1=的确。,option,开拓者
262,|选项2=我就能做到。,option,开拓者
263,|剧情2=*黄泉：是吗…那你很厉害，是受过什么训练吗，是否可以教教我？,branch_content,黄泉
264,*黑天鹅：开玩笑的，他/她做不到。,content,黑天鹅
265,|选项3=在我面前就可以吗？,option,开拓者
266,|剧情3=*黄泉：不，我不是那个意思，这只是一种…修辞。,branch_content,黄泉
267,}},default,
268,*黄泉：两位来得正巧，这片梦境危机四伏。既然我们目的一致，不如结伴同行吧。,content,黄泉
269,*黄泉：我可以保护你们免受伤害，在忆域中，我也需要忆者的援助，以及…如果遇见家族，多一个人总能多一份解释。,content,黄泉
270,*黑天鹅：这…你怎么看，开拓者？,content,黑天鹅
271,{{剧情选项,default,
272,|选项1=人多一点不是坏事。,option,开拓者
273,|选项2=可以相信黄泉。,option,开拓者
274,|选项3=还是算了吧…,option,开拓者
275,|剧情3=*黄泉：抱歉…我有点没听清，可以再说一遍吗？,branch_content,黄泉
276,{{剧情选项,default,
277,|选项1=我的意思是，没问题。,option,开拓者
278,|选项2=我的意思是，不行…,option,开拓者
279,|剧情2=*黄泉：抱歉…我有点没听清，可以再说一遍吗？,branch_content,黄泉
280,{{剧情选项,default,
281,|选项1=我的意思是，没问题。,option,开拓者
282,|选项2={{颜色|火|我的意思是，没问题。}},option,开拓者
283,|剧情2=*开拓者：（怎么回事，那种微妙的感觉又来了……）,branch_content,开拓者
284,}},default,
285,}},default,
286,|选项4=不，绝对不可以。,option,开拓者
287,|剧情4=*黄泉：抱歉…我有点没听清，可以再说一遍吗？,branch_content,黄泉
288,{{剧情选项,default,
289,|选项1=我的意思是，没问题。,option,开拓者
290,|选项2=我的意思是，不行。,option,开拓者
291,|剧情2=*黄泉：抱歉…我有点没听清，可以再说一遍吗？,branch_content,黄泉
292,{{剧情选项,default,
293,|选项1=我的意思是，没问题。,option,开拓者
294,|选项2={{颜色|火1|我的意思是，没问题。}},option,开拓者
295,|剧情2=*开拓者：（怎么回事，那种微妙的感觉又来了……）,branch_content,开拓者
296,}},default,
297,}},default,
298,}},default,
299,*黄泉：谢谢你，开拓者…真的很感谢。,content,黄泉
300,*黄泉：也很高兴能再次与你同行，黑天鹅小姐。,content,黄泉
301,*黑天鹅：嗯…但愿如此。,content,黑天鹅
302,,default,
303,=== 寻找前往大堂的路 ===,default,
304,{{任务描述|得知了伙伴们失散的消息后，黑天鹅带领你在忆域中继续前进。途中，你们意外遇到了正在此地探寻秘密的巡海游侠（尽管她给出了充分的理由，但你有理由怀疑她大概是又迷路了）。<br>有了这位游侠的协助，你们抵达大堂应该不成问题——但黑天鹅似乎有些忌惮她，为什么？|匹诺康尼-「白日梦」酒店-梦境}},default,
305,{{折叠|标题=尝试打开大堂中的大门|内容=,default,
306,*黄泉：这扇门…打不开吗？,content,黄泉
307,*黑天鹅：上锁了，我倒是可以随意穿行，但你们……,content,黑天鹅
308,*黄泉：只能走我来时的路了。二位，请跟我来吧。,content,黄泉
309,|折叠=是}},default,
310,{{折叠|标题=尝试打开大堂的侧门|内容=,default,
311,*黄泉：这里…也走不通。,content,黄泉
312,|折叠=是}},default,
313,----,default,
314,*黄泉：这间房间…怎么上下颠倒过来了？,content,黄泉
315,*黑天鹅：忆域的样貌无时无刻不在变幻，看来我们得想办法…走到天花板上。,content,黑天鹅
316,*黄泉：我们现在就在天花板上。,content,黄泉
317,*黑天鹅：…黄泉小姐的话不无道理。无论如何，我们得登上悬在头顶的那个平面——当然，绝不是抱着柱子上去。,content,黑天鹅
318,*黑天鹅：我来为各位传授一些在忆域中行动的小技巧吧。,content,黑天鹅
319,----,default,
320,:{{颜色|描述|触碰「梦泡酒塔」}},default,
321,*黑天鹅：如何，能感受到忆质在你身边流淌吗？,content,黑天鹅
322,*黑天鹅：接下来，找个合适的位置…试着*走上*墙面吧。,content,黑天鹅
323,----,default,
324,:{{颜色|灰|你们来到了正确的地面…}},default,
325,*黄泉：…成功了。居然真的可以。,content,黄泉
326,*黑天鹅：对于忆者，这种程度的忆域不过是孩子的游乐场。走吧，我们从正门离开。,content,黑天鹅
327,----,default,
328,{{折叠|折叠=是|标题=额外对话（在正确的道路前左转）|=,default,
329,*黄泉：这里…是死路吧}},content,黄泉
330,:{{颜色|灰|离开房间后走上墙壁}},default,
331,*黑天鹅：得心应手，不是么？开拓者，你很有「记忆」的天赋哦。,content,黑天鹅
332,,default,
333,=== 进入可疑的电梯 ===,default,
334,{{任务描述|你们离约定的地点仅有一步之遥，但被一座可疑的电梯拦住了去路。<br>黑天鹅说前方「似乎被严重扭曲了」——但里边究竟发生了什么？恐怕只有你进入电梯轿厢才能知道了。|匹诺康尼-「白日梦」酒店-梦境}},default,
335,*黄泉：我们到了——这里有座电梯，和大堂的一模一样，乘坐它应该就能到目的地。,content,黄泉
336,*黑天鹅：但前方的忆域…似乎被严重扭曲了。各位，小心为好。,content,黑天鹅
337,:{{颜色|描述|乘电梯前往？？？}},default,
338,,default,
339,=== 离开这里，继续前往大堂 ===,default,
340,{{任务描述|黑天鹅言出法随，你们果然来到了一处被严重扭曲的空间——但好在这里有一扇门。如果不出意外，这扇门就是空间的出口（但你的冒险旅程中常常伴随意外）。<br>也许你应该立刻打开门离开这里，而不是继续在小小的房间里兜圈子。|匹诺康尼-「白日梦」酒店-梦境}},default,
341,*黑天鹅：…看，我就说没那么简单。这是哪儿？,content,黑天鹅
342,----,default,
343,:{{颜色|描述|调查发着红光的大门}},default,
344,*黄泉：这扇门…也上锁了吗？,content,黄泉
345,*黑天鹅：这样下去没完没了。还是让我来吧。,content,黑天鹅
346,:你看到忆者合上双眼。她在以一种近乎感应的方式搜索着房间，甚至房间以外的每一处角落。,default,
347,*黑天鹅：这片忆域…有点过于扭曲了。我得采用些不那么优雅的手段，二位…请给我一点时间……,content,黑天鹅
348,*黑天鹅：嗯…有了。我能看见这片梦境的中心，还有家族的人…还有几个身影在摸索着向前，看来你的朋友也不太顺利呢…一个、两个、三个……,content,黑天鹅
349,<center>{{图片放大|开拓任务-倘若在午夜醒来-CG2.png|600px|1100px}}</center>,default,
350,*黑天鹅：…不对，三个？还有第三个人在寻找去大堂的路？等等…这是……,content,黑天鹅
351,*黑天鹅：——是之前和你在一起的小姑娘？,content,黑天鹅
352,{{剧情选项,default,
353,|选项1=流萤？她为什么在这里？,option,开拓者
354,|选项2=会不会是认错了？,option,开拓者
355,|选项3=你说她已经回到现实了。,option,开拓者
356,}},default,
357,*黑天鹅：我不明白，但忆域中有熟悉的影子，和她给人的感觉很相似…她有什么一定要深入梦境的理由？,content,黑天鹅
358,*黑天鹅：她…是在奔跑吗？不…奔逃？她的身后似乎有什么……,content,黑天鹅
