line_number,content,category,character
74,{{成就|谢谢你，佩拉|说明=帮助凡迪雅小姐完成赌注|奖励=5|版本=1.4|隐藏=是|类别=探索}},default,
75,{{成就|钢铁与玩具/钢铁与路灯|说明='''{{颜色|描述2|【二选一】}}'''把造物工程的废料交给本杰明/佩拉|奖励=5|版本=1.4|隐藏=是|类别=探索}},default,
76,{{成就|在巨像的见证下|说明=从冻结的栏杆上保住舌头|隐藏=是|奖励=5|版本=1.4|类别=探索}},default,
77,{{成就|危险动作，请勿模仿|说明=再次因打破容器受到教训|隐藏=是|奖励=5|版本=1.4|类别=探索}},default,
78,{{成就|首先，第一个|说明=拥有一个狂热粉丝|隐藏=是|奖励=5|版本=1.4|类别=探索}},default,
79,{{成就|假面的告白|说明=查看来历不明的忆泡|隐藏=是|奖励=5|版本=1.4|类别=探索}},default,
80,{{成就|冰圾淋|说明=从冰封垃圾桶中获得垃圾|隐藏=是|奖励=5|版本=1.4|类别=探索}},default,
81,{{成就|今日免费开放|说明=开启贝洛伯格历史文化博物馆的综合展区|版本=1.1|隐藏=是|奖励=5|类别=活动}},default,
82,{{成就|猫鼠游戏|说明=开启贝洛伯格历史文化博物馆的三个展区|隐藏=是|版本=1.1|奖励=5|注释=《猫鼠游戏》（斯蒂文·斯皮尔伯格）|类别=活动}},default,
83,{{成就|你应该待在博物馆里！|说明=收集贝洛伯格历史文化博物馆的全部展品|版本=1.1|隐藏=是|奖励=10|类别=活动}},default,
84,{{成就|登入名人堂|说明=在「以太战线•星际决胜庆典」中获得「冠军首席」称号|奖励=10|版本=1.4|类别=活动}},default,
85,{{成就|雪山之巅的王者|说明=在「以太战线」中，于永冬岭结束宿命的对决|奖励=5|版本=1.4|类别=活动}},default,
86,{{成就|收服以太灵了！|说明=在「以太战线」中，获得所有以太灵|奖励=5|版本=1.4|类别=活动}},default,
87,{{成就|以太战线大师|说明=在「以太战线」中，「决胜者评级」达到最高级|奖励=5|版本=1.4|类别=活动}},default,
88,{{成就|超链接路人王|说明=在「以太战线•超链接对决」中击败所有对手|奖励=5|版本=1.4|类别=活动}},default,
89,{{成就|凛风徽章|说明=在「以太战线」中完成残响回廊的决胜乐园的所有考验|奖励=5|版本=1.4|类别=活动}},default,
90,{{成就|镕金徽章|说明=在「以太战线」中完成流云渡的决胜乐园的所有考验|奖励=5|版本=1.4|类别=活动}},default,
91,{{成就|智才徽章|说明=在「以太战线」中完成空间站「黑塔」的决胜乐园的所有考验|奖励=5|版本=1.4|类别=活动}},default,
92,{{成就|假面徽章|说明=在「以太战线」中完成大矿区的决胜乐园的所有考验|奖励=5|版本=1.4|类别=活动}},default,
93,{{成就|我们是冠军？|说明=在「以太战线」中获得一场「表演赛」的胜利|奖励=5|版本=1.4|类别=活动}},default,
94,{{成就|胜利，然后是再见/结束，然后是开始|说明='''{{颜色|描述2|【二选一】}}'''在尘埃落定后归还/留下次元扑满/扑满/泡泡/毛球/白色恶魔/肥大/扑满侠/扑神|奖励=5|版本=1.4|隐藏=是|类别=活动}},default,
95,{{成就|这游戏没有版本更新吗？|说明=获得所有「以太拓展芯片」|奖励=5|版本=1.4|类别=活动}},default,
96,{{成就|雄虺蓁蓁/云骑之友|说明='''{{颜色|描述2|【二选一】}}'''见证丹枢的故事/心无旁骛地完成将军的托付|奖励=10|隐藏=是|攻略=1.2版本由开拓任务变更为冒险任务后增加云骑之友成就|注释=出自《楚辞·招魂》|类别=冒险任务}},default,
97,{{成就|朴实的生活|说明=在任务「解雇」完成后，收到芦慧的近况汇报短信|版本=1.1|隐藏=是|奖励=5|类别=冒险任务}},default,
98,{{成就|一鼓作气，再而衰，三而竭|说明=在任务「亦师亦友」完成后，收到所有铖杰热情衰退的短信|隐藏=是|奖励=5|注释=《左传·曹刿论战》的名言|类别=冒险任务}},default,
99,{{成就|赛博诈骗/杜丝先生/秘密造就女人|说明='''{{颜色|描述2|【三选一】}}'''在任务「仙舟追爱记」中，选择让狐仙投案自首/公开真实身份/继续神秘|隐藏=是|奖励=5|类别=冒险任务}},default,
100,{{成就|何枝可依/心念旧恩|说明={{颜色|描述2|'''【二选一】'''}}在任务「譬如朝露」中，向梁沐透露/隐瞒魔阴身怪物的身份|奖励=5|版本=1.1|隐藏=是|类别=冒险任务}},default,
101,{{成就|机巧鸟七故障：懒惰|说明=说服忧伤的机巧鸟回到它的本职工作|隐藏=是|奖励=5|类别=探索}},content,机巧鸟七故障
102,{{成就|千鸟在林，不如七鸟在手|说明=帮鹤运物流找回所有走失的机巧鸟|隐藏=是|奖励=5|类别=探索}},default,
103,{{成就|师出有名/上兵伐谋/一败涂地|说明='''{{颜色|描述2|【三选一】}}'''堂堂正正地赢得仙舟罗浮大胃王比赛/以不太光彩的形式赢得仙舟罗浮大胃王比赛/在仙舟罗浮大胃王比赛中落败|隐藏=是|奖励=5|类别=探索}},default,
104,{{成就|世外悠悠隔人间/慨怀潇潇任风逝|说明='''{{颜色|描述2|【二选一】}}'''与罐中仙对话，并从罐中取得「谢礼」/拒绝了仙人的「谢礼」|隐藏=是|奖励=5|注释=世外悠悠隔人间，不忍凄凄乱世烟。慨怀潇潇任风逝，云霭冉冉绕仙山。——轩辕剑贰 古月圣判词|类别=探索}},default,
105,{{成就|魔方人滚出仙舟|说明=完成魔方秘社的15个「枘凿六合」挑战|隐藏=是|奖励=5|网络名梗“谜语人滚出哥谭”|类别=探索}},default,
106,{{成就|拿这个考我啊|说明=完成魔方秘社的15个新版本的「枘凿六合」挑战|隐藏=是|奖励=5|类别=探索}},default,
107,{{成就|劳形案牍|说明=在神策府中，查看3个不同的档案柜|攻略=1.4版本由'''7个'''变更为'''3个'''|隐藏=是|奖励=5|版本=1.1|类别=探索}},default,
108,{{成就|祈祷落幕时/航班取消|说明='''{{颜色|描述2|【二选一】}}'''阻止了/帮助了奇怪的游客向星槎引擎扔硬币|隐藏=是|奖励=5|类别=探索}},default,
109,{{成就|归去来/不拾遗/贪无餍|说明='''{{颜色|描述2|【三选一】}}'''从碰瓷者那里收回被敲诈的信用点/没有从碰瓷者那里收回被敲诈的信用点/从碰瓷者那里索要过量被敲诈的信用点|隐藏=是|奖励=5|类别=探索}},default,
110,{{成就|机巧鸟七故障：色欲|说明=跟随绅士机巧鸟找到被海关扣押的画册|隐藏=是|奖励=5|类别=探索}},content,机巧鸟七故障
111,{{成就|机巧鸟七故障：暴食|说明=与不满的机巧鸟完成一次打赌|隐藏=是|奖励=5|类别=探索}},content,机巧鸟七故障
112,{{成就|机巧鸟七故障：贪婪|说明=探索由「恶龙」守护的「快递山」|隐藏=是|奖励=5|类别=探索}},content,机巧鸟七故障
113,{{成就|机巧鸟七故障：嫉妒|说明=完成充满怨气的机巧鸟挑战|隐藏=是|奖励=5|类别=探索}},content,机巧鸟七故障
114,{{成就|机巧鸟七故障：暴怒|说明=与勇敢的机巧鸟一起战胜拦路恶徒|隐藏=是|奖励=5|类别=探索}},content,机巧鸟七故障
115,{{成就|机巧鸟七故障：傲慢|说明=完成「罗浮四大恶人」（自称）的挑战|隐藏=是|奖励=5|类别=探索}},content,机巧鸟七故障
116,{{成就|愿者不上钩|说明=发现工造司两位钓鱼者之间关联|隐藏=是|奖励=5|版本=1.2|类别=探索}},default,
117,{{成就|我如何学会停止恐惧|说明=成功处理中子弹危机|隐藏=是|奖励=5|版本=1.2|注释=《奇爱博士》（斯坦利·库布里克）|类别=探索}},default,
118,{{成就|环波月古海|说明=参与1次金人驾驶员测试|隐藏=是|奖励=5|版本=1.2|注释=成就名neta《环太平洋》|类别=探索}},default,
119,{{成就|文采斐然/略输文采|说明='''{{颜色|描述2|【二选一】}}'''在格律诗人的挑战中，获得它的认可/未能获得它的认可|隐藏=是|奖励=5|版本=1.2|类别=冒险任务}},default,
120,{{成就|论心不论迹|说明=与「放生帮」共同完成1次成功的放生|隐藏=是|奖励=5|版本=1.2|类别=冒险任务}},default,
121,{{成就|论迹不论心|说明=见证「放生帮」的结局|隐藏=是|奖励=5|版本=1.2|类别=冒险任务}},default,
122,{{成就|往复不止/岔路新生|说明={{颜色|描述2|'''【二选一】'''}}向克利欧讲述/隐瞒陶德一事的真相|隐藏=是|版本=1.3|奖励=5|类别=冒险任务}},default,
123,{{成就|我，龙尊，打钱|说明=在绥园收到假冒龙尊的诈骗短信|隐藏=是|版本=1.5|奖励=5|类别=探索}},default,
124,{{成就|鬼哈哈！|说明=从绥园小鬼处获得900个谜题的奖励|隐藏=是|版本=1.5|奖励=5|类别=冒险任务}},default,
125,{{成就|何不于君指上听|说明=帮助古琴上的岁阳完成琴曲|隐藏=是|版本=1.5|奖励=5|类别=冒险任务}},default,
126,{{成就|高山与流水/学徒、儿徒和逆徒！|说明='''{{颜色|描述2|【二选一】}}'''与鬼伶合唱一曲《合巹记》，完美演出/记错唱词|隐藏=是|版本=1.5|奖励=5|类别=冒险任务}},default,
127,{{成就|灵鹫宫石壁|说明=在狐眠冢，破解墓碑上的神秘传承|隐藏=是|版本=1.5|奖励=5|类别=探索}},default,
128,{{成就|闭上我的眼|说明=在狐眠冢，遭遇墓碑主人|隐藏=是|版本=1.5|奖励=5|类别=探索}},default,
129,{{成就|金色！传奇！|说明=在帝垣琼玉新玩法中开出金色奖励！|隐藏=是|版本=1.5|奖励=5|类别=探索}},default,
130,{{成就|微暗的火/致不灭的你|说明='''{{颜色|描述2|【二选一】}}'''在文远和若昔的苦苦哀求中，坚持带走岁阳/选择放过岁阳|隐藏=是|版本=1.5|奖励=5|类别=活动}},default,
131,{{成就|直到世界尽头/煞炁镇乾坤|说明='''{{颜色|描述2|【二选一】}}'''与宝烛畅游罗浮之后，将它放归宇宙/将它封入镇妖塔|隐藏=是|版本=1.5|奖励=5|类别=活动}},default,
132,{{成就|令金人巷再次繁荣！|说明=完成任务「金戺重喧•其四」，赢下金人巷商业区竞标|隐藏=是|奖励=10|版本=1.3|类别=活动}},default,
133,{{成就|草槎借箭|说明=「金人旧巷市廛喧」中，在货运星槎上码放6个金人司阍|隐藏=是|奖励=5|版本=1.3|类别=活动}},default,
134,{{成就|降维打击|说明=「金人旧巷市廛喧」中，在物流规划的界面里点击24艘货运星槎|隐藏=是|奖励=10|版本=1.3|类别=活动}},default,
135,"{{成就|聚宝盆|说明=「金人旧巷市廛喧」中，为金人巷商会赚取1,000,000商会储值金|版本=1.3|奖励=5|类别=活动}}",default,
136,{{成就|第八号商铺|说明=「金人旧巷市廛喧」中，与霍三哥建立起商业合作|版本=1.3|奖励=5|类别=活动}},default,
137,{{成就|（系统自动发送）|说明=「金人旧巷市廛喧」中，完成「鹤运物流」的客制运单|版本=1.3|奖励=5|类别=活动}},default,
138,{{成就|隔窗索唤，市食盈笛|说明=「金人旧巷市廛喧」中，完成街巷事件「谛听寻人」|版本=1.3|奖励=5|类别=活动}},default,
139,"{{成就|千金散尽还复来|说明=「金人旧巷市廛喧」中，消费1,280,000商会储值金|隐藏=是|奖励=5|版本=1.3|类别=活动}}",default,
140,{{成就|危险荷载|说明=「金人旧巷市廛喧」中，在一艘货运星槎上码放货物达到81|隐藏=是|奖励=5|版本=1.3|类别=活动}},default,
141,{{成就|夜市：天际线|说明=「金人旧巷市廛喧」中，任意一家商铺的航线规划分数达到81|隐藏=是|奖励=5|版本=1.3|类别=活动}},content,夜市
142,{{成就|鹤运物流，使命不达|说明=调查所有金人巷的特殊快递箱|隐藏=是|奖励=5|版本=1.3|类别=探索}},default,
143,{{成就|道可道，无间道|说明=见证永仁隐藏身份的故事|隐藏=是|奖励=5|版本=1.3|类别=冒险任务}},default,
144,{{成就|铁齿铜牙|说明=聆听小小西衍的节目|奖励=5|版本=1.4|类别=探索}},default,
145,{{成就|说学逗唱|说明=聆听小往小来的节目|奖励=5|版本=1.4|类别=探索}},default,
146,{{成就|你好，世界！|说明=在「罗浮杂俎」网站上发布一条帖子|隐藏=否|版本=1.5|奖励=5|类别=活动}},default,
147,{{成就|你好，新世界！|说明=在「罗浮杂俎」网站上收获100.0万粉丝|隐藏=否|版本=1.5|奖励=10|类别=活动}},default,
148,{{成就|云笈七签|说明=掌握所有驱邪之术|隐藏=否|版本=1.5|奖励=5|类别=活动}},default,
149,{{成就|枰上棋争|说明=完成降妖辑录所有的挑战|隐藏=否|版本=1.5|奖励=10|类别=活动}},default,
150,{{成就|巡猎型/神秘型/欢愉型/均衡型博主|说明='''{{颜色|描述2|【四选一】}}'''在「罗浮杂俎」网站上发布了更多「震惊头条 / 怪谈科普 / 娱乐八卦」的帖子 / 同样多不同倾向的帖子|隐藏=是|版本=1.5|奖励=5|类别=活动}},default,
151,{{成就|「给我点赞吧！」|说明=在「罗浮杂俎」网站上累计为15个帖子点赞|隐藏=否|版本=1.5|奖励=5|类别=活动}},default,
152,{{成就|密码在手中|说明=在「罗浮杂俎」网站上累计回复超过10次|隐藏=否|版本=1.5|奖励=5|类别=活动}},default,
153,{{成就|聚是一团火，散是满天星|说明=使用「降魔机巧鸟」收集了24个逸散岁阳|隐藏=是|版本=1.5|奖励=5|类别=探索}},default,
154,{{成就|永不更新|说明=在看到黑塔的手稿广告后向黑塔催更|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=探索}},default,
155,{{成就|逃离贮囊|说明=被黑塔从禁闭舱段的实验舱中救出来|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=逃离贮囊}},default,
156,{{成就|铁王座之主/国王之手|说明='''{{颜色|描述2|【二选一】}}'''在禁闭舱段选择亲自登上「王座」/扶洞悉者登上「王座」|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=探索}},default,
157,{{成就|合格的饲养员|说明=完成冒险任务「异宠拾遗」|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=否|注释=|类别=活动}},default,
158,{{成就|塔麻可吉又饿了|说明=在「异宠拾遗」中收集所有稀有造物|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=否|注释=[https://toy.bandai.co.jp/series/tamagotchi/ 塔麻可吉]（拓麻歌子）是万代推出的一种掌上电子宠物|类别=活动}},default,
159,{{成就|狗仗人势|说明=协助佩佩辩倒安保机器人|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=活动}},default,
160,{{成就|反欺骗的艺术|说明=在与「管家」的激辩中获胜|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=活动}},default,
161,{{成就|绿手指|说明=在禁闭舱段的植物间累计三天拔掉杂草|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=探索}},default,
162,{{成就|戴帽子的猫|说明=救出陷于「围城」与被怪物吞下的造物|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=探索}},default,
163,{{成就|成岭成峰|说明=使用不同体型的角色观察禁闭舱段的大屏幕|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=探索}},default,
164,{{成就|不在服务区|说明=在使用终端与阮•梅远程联络时，通讯无人接听|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=探索}},default,
165,{{成就|三缺一|说明=将3个「幸运点心」摆放在同一区域|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=活动}},default,
166,{{成就|午夜的孩子|说明=将3个「垃圾糕」摆放在同一区域|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=活动}},default,
167,{{成就|物肖主人形|说明=将「拉姆之友」的照片分享给阮•梅|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=活动}},default,
168,{{成就|海盗的好朋友|说明=完成冒险任务「游辞巧饰」|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=否|注释=|类别=冒险任务}},default,
169,{{成就|微物之神|说明=在「异宠拾遗」活动中收集所有的造物特征|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=否|注释=|类别=活动}},default,
170,{{成就|彼此的命运|说明=获得稀有造物「墨镜猫咪」|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=活动}},default,
171,{{成就|顽疾诊断书|说明=在禁闭舱段收集齐写有真理医生留言的阅读物|补充说明=|奖励=5|攻略=|版本=1.6|隐藏=是|注释=|类别=探索}},default,
172,{{成就|请勿摇晃汽水|说明=首次使用气泡弹珠|补充说明=|奖励=5|攻略=|版本=2.0|类别=探索}},default,
173,{{成就|向着明亮的那方/他也在这阳光下长大|说明='''{{颜色|描述2|【二选一】}}'''哪怕生活充满痛苦，也绝不放手/或许…放手也是正确的选择|补充说明=|奖励=5|攻略=|版本=2.0|隐藏=是|类别=冒险任务}},default,
174,{{成就|伊甸园之东|说明=见证一位转瞬即逝的银河巨星的故事|补充说明=|奖励=5|攻略=|版本=2.0|类别=冒险任务}},default,
175,{{成就|罪与罚|说明=见证一位「好人」的故事|补充说明=|奖励=5|攻略=|版本=2.0|类别=冒险任务}},default,
176,{{成就|舞会进行时|说明=完成同行任务「假面双人舞」|补充说明=|奖励=5|攻略=|版本=2.0|类别=同行任务}},default,
177,{{成就|保护人者是前世所修善行|说明=见证一位科学家挣扎曲折的一生|补充说明=|奖励=5|攻略=|版本=2.0|注释=[https://zh.wikipedia.org/zh-cn/罗伯特·奥本海默%23後世影響 奥本海默]于三位一体核试验前引用伐致呵利《三百咏》的诗句|类别=冒险任务}},default,
178,{{成就|虚构动物学家|说明=驱散5座猎犬雕像|补充说明=|奖励=5|攻略=|版本=2.0|隐藏=是|类别=探索}},default,
179,{{成就|品味感觉|说明=「钟表把戏」能带来什么？|补充说明=在梦中引导1个人的情绪|奖励=5|攻略=|版本=2.0|类别=探索}},default,
180,{{成就|感到一阵温暖|说明=「钟表把戏」能帮人找回真正的自我|补充说明=解决1次钟表把戏的突发事件|奖励=5|攻略=|版本=2.0|类别=探索}},default,
