line_number,content,category,character
34,|语音内容韩语=내 무기도 우주정거장의 기물 중 하나야. 유래는 모르지만——헤르타 씨의 눈에 든 물건이니 중요한 구석이 있겠지,default,
35,|角色=黑塔,default,
36,}},default,
37,{{角色语音,default,
38,|语音类型=回忆•「毁灭」,default,
39,|语音文件=开拓者穹-回忆•「毁灭」,default,
40,|语音内容=「毁灭」的意志究竟从何而来，真的是因为体内的星核么……,default,
41,|语音内容日语=「壊滅」の意志は一体どこから来たんだろう。本当に体の中にある星核が原因なのか……？,default,
42,|语音内容英语=Just where did the will of Destruction come from? Was it really because of the Stellaron within me...?,default,
43,|语音内容韩语=「파멸」의 의지는 대체 어디서 왔을까. 정말로 체내의 스텔라론 때문인 걸까……,default,
44,}},default,
45,{{角色语音,default,
46,|语音类型=回忆•贝洛伯格,default,
47,|语音文件=开拓者穹-回忆•贝洛伯格,default,
48,|语音内容=贝洛伯格的人们和我一样，也是第一次看到这颗星球上原生的那片天空。,default,
49,|语音内容日语=ベロブルグの人たちも俺と同じように、あの星の本当の空を初めて目にしたんだな……,default,
50,"|语音内容英语=Just like me, the people of Belobog are also seeing the native sky of this planet for the first time.",default,
51,|语音内容韩语=벨로보그 사람도 나처럼 이 행성의 원래 하늘을 처음 본 거야,default,
52,}},default,
53,{{角色语音,default,
54,|语音类型=回忆•「存护」,default,
55,|语音文件=开拓者穹-回忆•「存护」,default,
56,|语音内容=「存护」的种子一直都在贝洛伯格，我只是重新唤起了这座城市生存的意志…即使微弱，它也未到熄灭的时刻。,default,
57,|语音内容日语=「存護」の種は、ずっとベロブルグにあった。俺は都市の生き残りたいという意志を呼び覚ましたに過ぎない…たとえ弱い意志だとしても、まだ消える時じゃなかったんだ。,default,
58,"|语音内容英语=The seed of Preservation has always been within Belobog, and I simply re-ignited this city's will to live... That will may be weak, but this was not the time for it to go out.",default,
59,|语音内容韩语=「보존」의 씨앗은 처음부터 벨로보그에 있었어. 난 이 도시의 생존 의지를 다시 불러일으켰을 뿐이지…. 아무리 미약해도 아직 꺼질 때는 아니야,default,
60,}},default,
61,{{角色语音,default,
62,|语音类型=「毁灭」星魂激活,default,
63,|语音文件=开拓者穹-「毁灭」星魂激活,default,
64,|语音内容=选择，并非像看上去那般遥不可及。,default,
65,|语音内容日语=選択は、思ってるほど手の届かないものじゃない。,default,
66,|语音内容英语=Choice isn't as elusive as it seems.,default,
67,|语音内容韩语=선택은 보이는 것처럼 그렇게 멀리 있지 않아,default,
68,}},default,
69,{{角色语音,default,
70,|语音类型=「存护」星魂激活,default,
71,|语音文件=开拓者穹-「存护」星魂激活,default,
72,|语音内容=选择的价值，因坚定的意志而可贵。,default,
73,|语音内容日语=選択の価値は、意志の強さによって決まるんだ。,default,
74,|语音内容英语=The value of choice lies in unwavering resolve.,default,
75,|语音内容韩语=선택의 가치는 확고한 의지로 높아지지,default,
76,}},default,
77,{{角色语音,default,
78,|语音类型=「同谐」星魂激活,default,
79,|语音文件=开拓者穹-「同谐」星魂激活,default,
80,|语音内容=即便互不相识，我们也会为同一目标，做出同一选择。,default,
81,|语音内容日语=お互いを知らなくても、俺たちは同じ目標のために同じ選択をする。,default,
82,"|语音内容英语=Unknown to each other, yet united in purpose, we make the same choices.",default,
83,"|语音内容韩语=서로 잘 알진 못하지만, 우린 하나의 목표를 위해 같은 선택을 내릴 거야",default,
84,}},default,
85,{{角色语音,default,
86,|语音类型=角色晋阶,default,
87,|语音文件=开拓者穹-角色晋阶,default,
88,|语音内容=还未到止步的时候。,default,
89,|语音内容日语=まだ立ち止まる時じゃない。,default,
90,|语音内容英语=I'm not done yet.,default,
91,|语音内容韩语=아직 멈출 때가 아니야,default,
92,}},default,
93,{{角色语音,default,
94,|语音类型=角色满级,default,
95,|语音文件=开拓者穹-角色满级,default,
96,|语音内容=旅程…不会结束。,default,
97,|语音内容日语=旅は…終わらない。,default,
98,|语音内容英语=Journeys never end.,default,
99,|语音内容韩语=여정은… 끝나지 않을 거야,default,
100,}},default,
101,{{角色语音,default,
102,|语音类型=「毁灭」行迹激活,default,
103,|语音文件=开拓者穹-「毁灭」行迹激活,default,
104,|语音内容=这就是…我的意志。,default,
105,|语音内容日语=これが…俺の意志だ。,default,
106,|语音内容英语=This is... my will.,default,
107,|语音内容韩语=이게 바로… 내 의지야,default,
108,}},default,
109,{{角色语音,default,
110,|语音类型=「存护」行迹激活,default,
111,|语音文件=开拓者穹-「存护」行迹激活,default,
112,|语音内容=「存护」…由行动来决定。,default,
113,|语音内容日语=「存護」は…行動によって決まる。,default,
114,|语音内容英语=Preservation is determined by our actions.,default,
115,|语音内容韩语=「보존」은… 행동으로 결정되지,default,
116,}},default,
117,{{角色语音,default,
118,|语音类型=「同谐」行迹激活,default,
119,|语音文件=开拓者穹-「同谐」行迹激活,default,
120,|语音内容=在岔道之前，珍惜同路的时光。,default,
121,|语音内容日语=別々の道を行くことになるまでは、一緒にいる時間を大切にしよう。,default,
122,"|语音内容英语=Before our paths diverge, savor the shared journey.",default,
123,"|语音内容韩语=갈림길이 오기 전까지, 우린 함께하는 시간을 소중히 여겨야 해",default,
124,}},default,
125,{{角色语音,default,
126,|语音类型=队伍编成•三月七,default,
127,|语音文件=开拓者穹-队伍编成•三月七,default,
128,|语音内容=反击就靠你了，三月。我相信你。,default,
129,|语音内容日语=反撃はなのに任せる。信じてるからな。,default,
130,"|语音内容英语=March, lead the counterattack. I believe in you.",default,
131,"|语音内容韩语=반격은 네가 맡아, Mar. 7th. 난 널 믿어",default,
132,|角色=三月七,default,
133,}},default,
134,{{角色语音,default,
135,|语音类型=队伍编成•丹恒,default,
136,|语音文件=开拓者穹-队伍编成•丹恒,default,
137,|语音内容=丹恒，我们速战速决。,default,
138,|语音内容日语=丹恒、速戦即決だ。,default,
139,"|语音内容英语=Dan Heng, let's make this quick.",default,
140,"|语音内容韩语=단항, 속전속결로 처리하자",default,
141,|角色=丹恒,default,
142,}},default,
143,{{角色语音,default,
144,|语音类型=队伍编成•丹恒•饮月,default,
145,|语音文件=开拓者穹-队伍编成•丹恒•饮月,default,
146,|语音内容=就像平时那样，丹恒，我们速战速决。,default,
147,|语音内容日语=丹恒、いつも通り、速戦即決だ。,default,
148,"|语音内容英语=Like always, Dan Heng, let's make this quick!",default,
149,"|语音内容韩语=평소처럼, 단항, 속전속결로 처리하자",default,
150,|角色=丹恒•饮月,default,
151,}},default,
152,{{角色语音,default,
153,|语音类型=队伍编成•姬子,default,
154,|语音文件=开拓者穹-队伍编成•姬子,default,
155,|语音内容=这次也拜托姬子小姐收尾了。,default,
156,|语音内容日语=今回の最後の一手は、姫子に任せるよ。,default,
157,"|语音内容英语=I'm counting on you to wrap this up, Himeko.",default,
158,"|语音内容韩语=이번에도 마무리를 부탁해요, 히메코 씨",default,
159,|角色=姬子,default,
160,}},default,
161,{{角色语音,default,
162,|语音类型=队伍编成•瓦尔特,default,
163,|语音文件=开拓者穹-队伍编成•瓦尔特,default,
164,|语音内容=放心交给我吧，杨叔…咳，瓦尔特先生。,default,
165,|语音内容日语=安心して任せてくれ、ヨウおじ…ヴェルト。,default,
166,"|语音内容英语=I'm on it, Wel—... Ahem, Mr. Yang.",default,
167,"|语音内容韩语=걱정 말고 제게 맡기세요. 웰트 아저씨… 크음, 웰트 씨",default,
168,|角色=瓦尔特,default,
169,}},default,
170,{{切换板|内容结束}},default,
171,{{切换板|折叠内容}}{{角色语音,default,
172,|语音类型=「毁灭」战斗开始•弱点击破,default,
173,|语音文件=开拓者穹-「毁灭」战斗开始•弱点击破,default,
174,|语音内容=机不可失。,default,
175,|语音内容日语=この機会を逃すな。,default,
176,|语音内容英语=This is our chance.,default,
177,|语音内容韩语=절호의 기회,default,
178,}},default,
179,{{角色语音,default,
180,|语音类型=「毁灭」战斗开始•危险预警,default,
181,|语音文件=开拓者穹-「毁灭」战斗开始•危险预警,default,
182,|语音内容=警惕起来。,default,
183,|语音内容日语=警戒しよう。,default,
184,|语音内容英语=Stay alert.,default,
185,|语音内容韩语=경계태세,default,
186,}},default,
187,{{角色语音,default,
188,|语音类型=「毁灭」回合开始•一,default,
189,|语音文件=开拓者穹-「毁灭」回合开始•一,default,
190,|语音内容=要开始了。,default,
191,|语音内容日语=始めるか。,default,
192,|语音内容英语=Let's go.,default,
193,|语音内容韩语=시작하지,default,
194,}},default,
195,{{角色语音,default,
196,|语音类型=「毁灭」回合开始•二,default,
197,|语音文件=开拓者穹-「毁灭」回合开始•二,default,
198,|语音内容=速战速决吧。,default,
199,|语音内容日语=速戦即決といこう。,default,
200,|语音内容英语=Let's make it quick.,default,
201,|语音内容韩语=속전속결로 끝내자고,default,
202,}},default,
203,{{角色语音,default,
204,|语音类型=「毁灭」回合待机,default,
205,|语音文件=开拓者穹-「毁灭」回合待机,default,
206,|语音内容=下一个是谁？,default,
207,|语音内容日语=次は誰だ？,default,
208,|语音内容英语=Who's next?,default,
209,|语音内容韩语=다음은 누구지?,default,
210,}},default,
211,{{角色语音,default,
212,|语音类型=「毁灭」普攻,default,
213,|语音文件=开拓者穹-「毁灭」普攻,default,
214,|语音内容=轮到你了。,default,
215,|语音内容日语=お前の番だ。,default,
216,|语音内容英语=Batter up.,default,
217,|语音内容韩语=네 차례야,default,
218,}},default,
219,{{角色语音,default,
220,|语音类型=「毁灭」战技,default,
221,|语音文件=开拓者穹-「毁灭」战技,default,
222,|语音内容=尝尝这个！,default,
223,|语音内容日语=くらえ！,default,
224,|语音内容英语=How about this!,default,
225,|语音内容韩语=맛 좀 봐라!,default,
226,}},default,
227,{{角色语音,default,
228,|语音类型=「毁灭」轻受击,default,
229,|语音文件=开拓者穹-「毁灭」轻受击,default,
230,|语音内容=不痛不痒。,default,
231,|语音内容日语=痛くも痒くもない。,default,
232,|语音内容英语=Just a scratch.,default,
233,|语音内容韩语=간지럽지도 않군,default,
234,}},default,
235,{{角色语音,default,
236,|语音类型=「毁灭」重受击,default,
237,|语音文件=开拓者穹-「毁灭」重受击,default,
238,|语音内容=还差得远。,default,
239,|语音内容日语=まだまだだな。,default,
240,|语音内容英语=It'll take more than that.,default,
241,|语音内容韩语=아직 멀었어,default,
242,}},default,
243,{{角色语音,default,
244,|语音类型=「毁灭」终结技•激活,default,
245,|语音文件=开拓者穹-「毁灭」终结技•激活,default,
246,|语音内容=规则，就是用来打破的。,default,
247,|语音内容日语=ルールは、破るためにある。,default,
248,|语音内容英语=Rules are made to be broken!,default,
249,|语音内容韩语=규칙은 깨라고 있는 거야,default,
250,}},default,
251,{{角色语音,default,
252,|语音类型=「毁灭」终结技•施放•一,default,
253,|语音文件=开拓者穹-「毁灭」终结技•施放•一,default,
254,|语音内容=你出局了！,default,
255,|语音内容日语=アウトッ！,default,
256,|语音内容英语=You're out!,default,
257,|语音内容韩语=넌 아웃이야!,default,
258,}},default,
259,{{角色语音,default,
260,|语音类型=「毁灭」终结技•施放•二,default,
261,|语音文件=开拓者穹-「毁灭」终结技•施放•二,default,
262,|语音内容=我来送你上路。,default,
263,|语音内容日语=楽にしてやる。,default,
264,|语音内容英语=You've outstayed your welcome!,default,
265,|语音内容韩语=저 세상으로 보내주마,default,
266,}},default,
267,{{角色语音,default,
268,|语音类型=「毁灭」终结技•施放•三,default,
269,|语音文件=开拓者穹-「毁灭」终结技•施放•三,default,
270,|语音内容=致胜一击！,default,
271,|语音内容日语=一撃で沈める！,default,
272,|语音内容英语=Decisive strike!,default,
273,|语音内容韩语=필승의 일격!,default,
274,}},default,
275,{{角色语音,default,
276,|语音类型=「毁灭」无法战斗,default,
277,|语音文件=开拓者穹-「毁灭」无法战斗,default,
278,|语音内容=是我…输了……,default,
279,|语音内容日语=俺の…負けだ…,default,
280,|语音内容英语=So this is... defeat...,default,
281,|语音内容韩语=내가… 졌어……,default,
282,}},default,
283,{{角色语音,default,
284,|语音类型=「毁灭」重回战斗,default,
285,|语音文件=开拓者穹-「毁灭」重回战斗,default,
286,|语音内容=开始第二轮吧。,default,
287,|语音内容日语=二回戦と行こう。,default,
288,|语音内容英语=One more at bat.,default,
289,|语音内容韩语=2라운드를 시작하지,default,
290,}},default,
291,{{角色语音,default,
292,|语音类型=「毁灭」回复生命,default,
293,|语音文件=开拓者穹-「毁灭」回复生命,default,
294,|语音内容=好多了。,default,
295,|语音内容日语=助かった。,default,
296,|语音内容英语=Much better.,default,
297,|语音内容韩语=많이 나아졌어,default,
298,}},default,
299,{{角色语音,default,
300,|语音类型=「毁灭」秘技,default,
301,|语音文件=开拓者穹-「毁灭」秘技,default,
302,|语音内容=再坚持一下。,default,
303,|语音内容日语=あと少しだ。,default,
304,|语音内容英语=Keep at it.,default,
305,|语音内容韩语=조금만 더 버텨,default,
306,}},default,
307,{{角色语音,default,
308,|语音类型=「存护」战斗开始•弱点击破,default,
309,|语音文件=开拓者穹-「存护」战斗开始•弱点击破,default,
310,|语音内容=进攻的时机来了。,default,
311,|语音内容日语=攻撃のチャンスだ。,default,
312,|语音内容英语=Time to go on the offensive.,default,
313,|语音内容韩语=공격할 때가 왔군,default,
314,}},default,
315,{{角色语音,default,
316,|语音类型=「存护」战斗开始•危险预警,default,
317,|语音文件=开拓者穹-「存护」战斗开始•危险预警,default,
318,|语音内容=警惕起来。,default,
319,|语音内容日语=警戒しろ。,default,
320,|语音内容英语=Stay alert.,default,
321,|语音内容韩语=경계태세,default,
322,}},default,
323,{{角色语音,default,
324,|语音类型=「存护」回合开始•一,default,
325,|语音文件=开拓者穹-「存护」回合开始•一,default,
326,|语音内容=骑枪，备战。,default,
327,|语音内容日语=ランス、戦闘準備。,default,
328,|语音内容英语=Lance at the ready.,default,
329,"|语音内容韩语=랜스, 전투 준비",default,
330,}},default,
331,{{角色语音,default,
332,|语音类型=「存护」回合开始•二,default,
333,|语音文件=开拓者穹-「存护」回合开始•二,default,
334,|语音内容=我来守护。,default,
335,|语音内容日语=俺が守る。,default,
336,|语音内容英语=I'm on guard.,default,
337,|语音内容韩语=내가 수호하지,default,
338,}},default,
339,{{角色语音,default,
340,|语音类型=「存护」回合待机,default,
341,|语音文件=开拓者穹-「存护」回合待机,default,
342,|语音内容=战势拖得太久了。,default,
343,|语音内容日语=戦闘を長引かせすぎた。,default,
344,|语音内容英语=Don't lose momentum.,default,
345,|语音内容韩语=전세를 너무 오래 끌었어,default,
346,}},default,
347,{{角色语音,default,
348,|语音类型=「存护」普攻,default,
349,|语音文件=开拓者穹-「存护」普攻,default,
350,|语音内容=贯穿！,default,
351,|语音内容日语=貫け！,default,
352,|语音内容英语=To the finish!,default,
353,|语音内容韩语=관통!,default,
354,}},default,
355,{{角色语音,default,
356,|语音类型=「存护」强化普攻,default,
357,|语音文件=开拓者穹-「存护」强化普攻,default,
358,|语音内容=裂地！,default,
359,|语音内容日语=大地を割れ！,default,
360,|语音内容英语=Fracture!,default,
361,|语音内容韩语=지면 균열!,default,
362,}},default,
363,{{角色语音,default,
364,|语音类型=「存护」战技•一,default,
365,|语音文件=开拓者穹-「存护」战技•一,default,
366,|语音内容=坚不可摧。,default,
367,|语音内容日语=難攻不落。,default,
368,|语音内容英语=Indestructible.,default,
369,|语音内容韩语=난공불락,default,
370,}},default,
371,{{角色语音,default,
372,|语音类型=「存护」战技•二,default,
373,|语音文件=开拓者穹-「存护」战技•二,default,
374,|语音内容=以强援弱。,default,
375,|语音内容日语=弱き者のために。,default,
376,|语音内容英语=Defend the weak.,default,
377,|语音内容韩语=약자를 돕는 강자,default,
378,}},default,
379,{{角色语音,default,
380,|语音类型=「存护」轻受击,default,
381,|语音文件=开拓者穹-「存护」轻受击,default,
382,|语音内容=毫发无伤。,default,
383,|语音内容日语=この程度か。,default,
384,|语音内容英语=Not a scratch.,default,
385,|语音内容韩语=지장 없어,default,
386,}},default,
387,{{角色语音,default,
388,|语音类型=「存护」重受击,default,
389,|语音文件=开拓者穹-「存护」重受击,default,
390,|语音内容=我…没事。,default,
391,|语音内容日语=だい…じょうぶっ。,default,
392,|语音内容英语=I'm... okay.,default,
393,|语音内容韩语=난… 괜찮아,default,
394,}},default,
395,{{角色语音,default,
396,|语音类型=「存护」终结技•激活,default,
397,|语音文件=开拓者穹-「存护」终结技•激活,default,
398,|语音内容=枪尖已经点燃。,default,
399,|语音内容日语=槍先に火を。,default,
400,|语音内容英语=Lance ablaze.,default,
401,|语音内容韩语=랜스가 불타고 있어,default,
402,}},default,
403,{{角色语音,default,
404,|语音类型=「存护」终结技•施放,default,
405,|语音文件=开拓者穹-「存护」终结技•施放,default,
406,|语音内容=炎枪！冲锋！,default,
407,|语音内容日语=炎の槍よ！断ち切れ！,default,
408,|语音内容英语=Flaming lance! Forward!,default,
409,|语音内容韩语=화염의 랜스! 돌격!,default,
410,}},default,
411,{{角色语音,default,
412,|语音类型=「存护」无法战斗,default,
413,|语音文件=开拓者穹-「存护」无法战斗,default,
414,|语音内容=我…必须坚持…,default,
415,|语音内容日语=俺が…最後まで…,default,
416,|语音内容英语=I... have to keep going...,default,
417,|语音内容韩语=버… 버텨야 해…,default,
418,}},default,
419,{{角色语音,default,
420,|语音类型=「存护」重回战斗,default,
421,|语音文件=开拓者穹-「存护」重回战斗,default,
422,|语音内容=我绝不后退。,default,
423,|语音内容日语=絶対に退かない。,default,
424,|语音内容英语=I won't fall back.,default,
425,|语音内容韩语=후퇴는 없어,default,
426,}},default,
427,{{角色语音,default,
428,|语音类型=「存护」回复生命,default,
429,|语音文件=开拓者穹-「存护」回复生命,default,
430,|语音内容=配合得不错。,default,
431,|语音内容日语=助かった、ありがとう。,default,
432,|语音内容英语=Nice teamwork.,default,
433,|语音内容韩语=괜찮은 호흡인걸,default,
434,}},default,
435,{{角色语音,default,
436,|语音类型=「存护」秘技,default,
437,|语音文件=开拓者穹-「存护」秘技,default,
438,|语音内容=存护之志！,default,
439,|语音内容日语=存護の意志よ！,default,
440,|语音内容英语=Will of Preservation!,default,
441,|语音内容韩语=보존의 의지!,default,
442,}},default,
443,{{角色语音,default,
444,|语音类型=「同谐」战斗开始•弱点击破,default,
445,|语音文件=开拓者穹-「同谐」战斗开始•弱点击破,default,
446,|语音内容=节奏乱了？,default,
447,|语音内容日语=テンポが乱れたか？,default,
448,|语音内容英语=Rhythm get messed up?,default,
449,|语音内容韩语=리듬이 흐트러졌나?,default,
450,}},default,
451,{{角色语音,default,
452,|语音类型=「同谐」战斗开始•危险预警,default,
453,|语音文件=开拓者穹-「同谐」战斗开始•危险预警,default,
454,|语音内容=考验默契的时候。,default,
455,|语音内容日语=俺たちのチームワークを試す時だ。,default,
456,|语音内容英语=Time to test our rapport.,default,
457,|语音内容韩语=팀워크를 시험해 볼 때야,default,
458,}},default,
459,{{角色语音,default,
460,|语音类型=「同谐」回合开始•一,default,
461,|语音文件=开拓者穹-「同谐」回合开始•一,default,
462,|语音内容=各就各位。,default,
463,|语音内容日语=スタンバイ——,default,
464,|语音内容英语=Take your positions.,default,
465,|语音内容韩语=각자 위치로,default,
466,}},default,
467,{{角色语音,default,
468,|语音类型=「同谐」回合开始•二,default,
469,|语音文件=开拓者穹-「同谐」回合开始•二,default,
470,|语音内容=保持步调一致。,default,
471,|语音内容日语=ペースを合わせるぞ。,default,
472,|语音内容英语=Stay in step.,default,
473,|语音内容韩语=스텝을 맞춰,default,
474,}},default,
475,{{角色语音,default,
476,|语音类型=「同谐」回合待机,default,
477,|语音文件=开拓者穹-「同谐」回合待机,default,
478,|语音内容=小心错过入场的最佳时机。,default,
479,|语音内容日语=入場のベストタイミングを見逃すな。,default,
480,|语音内容英语=Don't miss the best timing for an attack.,default,
481,|语音内容韩语=최적의 타이밍을 놓치지 마,default,
482,}},default,
483,{{角色语音,default,
484,|语音类型=「同谐」普攻,default,
485,|语音文件=开拓者穹-「同谐」普攻,default,
486,|语音内容=到我了。,default,
487,|语音内容日语=俺の出番だ。,default,
488,|语音内容英语=It's my turn.,default,
489,|语音内容韩语=내 차례군,default,
490,}},default,
491,{{角色语音,default,
492,|语音类型=「同谐」战技•一,default,
493,|语音文件=开拓者穹-「同谐」战技•一,default,
494,|语音内容=即兴表演！,default,
495,|语音内容日语=アドリブで！,default,
496,|语音内容英语=Let's improvise!,default,
497,|语音内容韩语=프리스타일로 가볼까?,default,
498,}},default,
499,{{角色语音,default,
500,|语音类型=「同谐」战技•二,default,
501,|语音文件=开拓者穹-「同谐」战技•二,default,
502,|语音内容=好梦成真！,default,
503,|语音内容日语=ドリーム・カム・トゥルー！,default,
504,|语音内容英语=Dreams do come true!,default,
505,|语音内容韩语=꿈은 이루어진다고!,default,
506,}},default,
507,{{角色语音,default,
508,|语音类型=「同谐」轻受击,default,
509,|语音文件=开拓者穹-「同谐」轻受击,default,
510,|语音内容=还是老样子……,default,
511,|语音内容日语=またそれか……,default,
512,|语音内容英语=Still the same old...,default,
513,|语音内容韩语=여전하네……,default,
514,}},default,
515,{{角色语音,default,
516,|语音类型=「同谐」重受击,default,
517,|语音文件=开拓者穹-「同谐」重受击,default,
518,|语音内容=我马上跟上。,default,
519,|语音内容日语=すぐ追いつく。,default,
520,|语音内容英语=I'll catch up.,default,
521,|语音内容韩语=금방 따라잡을게,default,
522,}},default,
523,{{角色语音,default,
524,|语音类型=「同谐」终结技•激活,default,
525,|语音文件=开拓者穹-「同谐」终结技•激活,default,
526,|语音内容=气氛已经烘托到位。,default,
527,|语音内容日语=イッツショータイム。,default,
528,|语音内容英语=The mood is set just right.,default,
529,|语音内容韩语=분위기가 충분히 달아올랐어,default,
530,}},default,
531,{{角色语音,default,
532,|语音类型=「同谐」终结技•施放,default,
533,|语音文件=开拓者穹-「同谐」终结技•施放,default,
534,|语音内容=合演，开场！,default,
535,|语音内容日语=コラボ、スタート！,default,
536,|语音内容英语=Let the show begin!,default,
537,"|语音内容韩语=합동 공연, 시작!",default,
538,}},default,
539,{{角色语音,default,
540,|语音类型=「同谐」无法战斗,default,
541,|语音文件=开拓者穹-「同谐」无法战斗,default,
542,|语音内容=还没…结束……,default,
543,|语音内容日语=まだ…終演じゃ……,default,
544,|语音内容英语=Not over... yet...,default,
545,|语音内容韩语=아직… 안 끝났어……,default,
546,}},default,
547,{{角色语音,default,
548,|语音类型=「同谐」重回战斗,default,
549,|语音文件=开拓者穹-「同谐」重回战斗,default,
550,|语音内容=中场休息结束。,default,
551,|语音内容日语=幕間終了。,default,
552,|语音内容英语=Intermission's over.,default,
553,|语音内容韩语=인터미션은 끝났어,default,
554,}},default,
555,{{角色语音,default,
556,|语音类型=「同谐」回复生命,default,
557,|语音文件=开拓者穹-「同谐」回复生命,default,
558,|语音内容=绝佳配合。,default,
559,|语音内容日语=ナイスコンビネーション。,default,
560,|语音内容英语=Great teamwork.,default,
561,|语音内容韩语=완벽한 팀워크였어,default,
562,}},default,
563,{{角色语音,default,
564,|语音类型=「同谐」秘技,default,
565,|语音文件=开拓者穹-「同谐」秘技,default,
566,|语音内容=敬请期待。,default,
567,|语音内容日语=乞うご期待。,default,
568,|语音内容英语=Please stay tuned.,default,
569,|语音内容韩语=기대해 줘,default,
570,}},default,
571,{{角色语音,default,
572,|语音类型=战斗胜利,default,
573,|语音文件=开拓者穹-战斗胜利,default,
574,|语音内容=以自己的意志，抵达结局吧。,default,
575,|语音内容日语=自分の意志で、結末に辿り着いてみせる。,default,
576,|语音内容英语=Reach the end of the story in your own way.,default,
577,|语音内容韩语=네 의지로 결말에 도달해 봐,default,
578,}},default,
579,{{角色语音,default,
580,|语音类型=开启战利品•一,default,
581,|语音文件=开拓者穹-开启战利品•一,default,
582,|语音内容=看起来不错。,default,
583,|语音内容日语=いい感じだ。,default,
584,|语音内容英语=Looks good.,default,
585,|语音内容韩语=꽤 괜찮아 보이네,default,
586,}},default,
587,{{角色语音,default,
588,|语音类型=开启战利品•二,default,
589,|语音文件=开拓者穹-开启战利品•二,default,
590,|语音内容=这就见底了？,default,
591,|语音内容日语=この品が最後かな？,default,
592,|语音内容英语=Is that all?,default,
593,|语音内容韩语=이게 끝인가?,default,
594,}},default,
595,{{角色语音,default,
596,|语音类型=开启贵重战利品,default,
597,|语音文件=开拓者穹-开启贵重战利品,default,
598,|语音内容=好，多多益善。,default,
599,|语音内容日语=ああ、多ければ多いほどいいもんな。,default,
600,"|语音内容英语=Great, the more the better.",default,
601,"|语音内容韩语=좋아, 다다익선이지",default,
602,}},default,
603,{{角色语音,default,
604,|语音类型=解谜成功•一,default,
605,|语音文件=开拓者穹-解谜成功•一,default,
606,|语音内容=原来是这样么……,default,
607,|语音内容日语=そういうことだったのか…,default,
608,|语音内容英语=So that's how it works...,default,
609,|语音内容韩语=그런 거였구나……,default,
610,}},default,
611,{{角色语音,default,
612,|语音类型=解谜成功•二,default,
613,|语音文件=开拓者穹-解谜成功•二,default,
614,|语音内容=还难不倒我。,default,
615,|语音内容日语=この程度ってとこか。,default,
616,|语音内容英语=No match for me!,default,
617,|语音内容韩语=이 정도는 거뜬해,default,
618,}},default,
619,{{角色语音,default,
620,|语音类型=发现敌方目标,default,
621,|语音文件=开拓者穹-发现敌方目标,default,
622,|语音内容=想想该怎么对付它。,default,
623,|语音内容日语=対処法を考えよう。,default,
624,|语音内容英语=We need a strategy.,default,
625,|语音内容韩语=어떻게 대적해야 할지 생각해 봐야겠어,default,
626,}},default,
627,{{角色语音,default,
628,|语音类型=返回城镇,default,
629,|语音文件=开拓者穹-返回城镇,default,
630,|语音内容=时间还早，现在去哪？,default,
631,|语音内容日语=まだ早いし、どこかへ行こうか？,default,
632,|语音内容英语=It's getting late. Where to now?,default,
