line_number,content,category,character
61,*黑天鹅：你问这是不是提示？我不知道，只能说那{{颜色|描述1|致命破绽}}和这位愚者无关。,content,黑天鹅
62,|选项3=流萤与知更鸟的两起假死…,option,开拓者
63,|剧情3=*黑天鹅：嗯，虽然两位女士的「死亡」与最初的设想并不一致，但事到如今，这一事实与我们目前所知的信息也并不冲突。,branch_content,黑天鹅
64,*黑天鹅：看来我可以帮你把这个答案排除掉了。那么，这{{颜色|描述1|致命的破绽}}到底出现在哪里呢？,content,黑天鹅
65,|选项4=黄泉拔刀展露「虚无」的力量…,option,开拓者
66,|剧情4=*黑天鹅：你是想说，{{注音|沉眠无相者|「虚无」IX}}从不瞥视任何人，因此绝无人可能分得「虚无」的权柄，对么？,branch_content,黑天鹅
67,*黑天鹅：这观点非常犀利，但很遗憾。尽管讽刺，黄泉小姐确实在「虚无」的命途上越走越远。只因她那愿从命途枷锁中解救世人的信念非常人所能及。,content,黑天鹅
68,*黑天鹅：我来为你去掉这个错误答案吧。开动脑筋，再仔细想想，那{{颜色|描述1|致命的破绽}}究竟是什么？,content,黑天鹅
69,|选项5=「死亡」是「沉眠」的伪装…,option,开拓者
70,|剧情5=*黑天鹅：虽然加拉赫先生的身份是虚构史学家，但他在这件事上确实没有说谎。更何况「死亡」和「沉眠」本就并蒂双生，不是么？,branch_content,黑天鹅
71,*黑天鹅：这并非你冒险故事里最{{颜色|描述1|致命的破绽}}。还有时间，不妨再认真思考一下吧。,content,黑天鹅
72,|图标2=对话,default,
73,|图标3=对话,default,
74,|图标4=对话,default,
75,|图标5=对话,default,
76,}},default,
77,----,default,
78,{{折叠|标题=过场动画|内容=,default,
79,:{{颜色|灰|列车开始跃迁，但这次是哪次跃迁呢…}},default,
80,*帕姆：跃迁即将开始,content,帕姆
81,*帕姆：5,content,帕姆
82,*帕姆：4,content,帕姆
83,*帕姆：3,content,帕姆
84,*帕姆：2,content,帕姆
85,:{{颜色|灰|…又有一些记忆片段闪过眼前…}},default,
86,:{{颜色|灰|…你再一次从酒店的房间中醒来…}},default,
87,|折叠=否}},default,
88,,default,
89,=== 向黑天鹅了解状况 ===,default,
90,{{任务描述|黑天鹅向你揭示了一个令人毛骨悚然的事实：原来在与星期日的对抗中，列车组的各位、乃至匹诺康尼的所有人都失败了，无人生还。<br>不过，事情还有转机。忆者表示，在你亲身经历的这段故事中，存在一处致命的破绽。而那一线生机，就藏在这破绽的背后。<br>现在，你已经看穿了太一之梦的迷障——但要想让整个阿斯德纳清醒，只有你们还远远不够……|匹诺康尼-「白日梦」酒店-梦境}},content,黑天鹅向你揭示了一个令人毛骨悚然的事实
91,*黑天鹅：这边，亲爱的。,content,黑天鹅
92,----,default,
93,*黄泉：又一个……,content,黄泉
94,*黄泉：太好了。感激不尽，黑天鹅小姐。,content,黄泉
95,*黑天鹅：这下我总算可以松一口气了。,content,黑天鹅
96,{{剧情选项,default,
97,|选项1=发生了什么？,option,开拓者
98,|选项2=这是什么地方？,option,开拓者
99,|选项3=这一幕好像似曾相识…,option,开拓者
100,}},default,
101,*黄泉：我知道你现在一头雾水，我们会尽力为你说明。但讲清一切的来龙去脉之前，你必须明白一件事……,content,黄泉
102,*黄泉：这里是梦境和现实的狭间，属于那些从{{颜色|描述1|太一之梦}}中清醒的人。,content,黄泉
103,*黑天鹅：还记得那位星期日的野心么？他计划利用星核、橡木家系十万余人的意志，和匹诺康尼众生的愿望，篡夺「同谐」权柄，令「秩序」重现世间。,content,黑天鹅
104,*黄泉：遗憾的是，真相不仅如此。早在进入阿斯德纳之初，我们就已经受到了星核的影响。回想起来，你我相遇的那片陌生梦境，或许就是思绪开始游离的预兆。,content,黄泉
105,{{剧情选项,default,
106,|选项1=这一切都是一场梦？,option,开拓者
107,|选项2=我这是在列车里睡着了？,option,开拓者
108,|选项3=我回到故事开头了？,option,开拓者
109,}},default,
110,*黄泉：我想…「秩序」的目的并不是让所有人陷入沉睡。正相反，他们利用星核，是为了催化阿斯德纳的忆质渗入物质世界，让「梦境」与「现实」交融。,content,黄泉
111,*黄泉：恐怕其中也掺入了不少天外合唱班的「记忆」…在漫长的时间里，梦变得与现实无异，现实也开始出现幻觉。人们自以为清醒，精神却早已步入「秩序」的殿堂。,content,黄泉
112,*黑天鹅：这也正是「太一之梦」的可怕之处。在「秩序」支配的乐园里，每个人都能获得各自美满的梦境，幸福快乐地生活下去。,content,黑天鹅
113,*黑天鹅：我想，除了那唯一的一处破绽，你在美梦中经历的仍是真实发生过的。唯有如此，他才能让你抵达理想的终点：解救匹诺康尼的危机，踏上下一段「开拓」之旅。,content,黑天鹅
114,*黑天鹅：若非黄泉小姐提前布局，我们或许就要永远沉沦在这场梦中了。,content,黑天鹅
115,*黄泉：所幸「秩序」的命途执掌万物，却无法影响「虚无」本身。我也是在「梦主」不计一切代价将我驱逐时，对这一点有所察觉。,content,黄泉
116,*黑天鹅：这也是此前你与她同行时，会产生异常感的缘由。,content,黑天鹅
117,*黑天鹅：但我就没这么幸运了，即便身为忆者，也还是会受到「秩序」的影响，陷入幻觉。,content,黑天鹅
118,*黑天鹅：不过，多亏了你的「记忆」，我们现在还有绝处逢生的机会。,content,黑天鹅
119,*黄泉：凡人即便拥有命途的伟力，也无法如神一样创造完美无缺的世界。,content,黄泉
120,*黄泉：所以你的梦中才会出现{{颜色|描述1|瑕疵}}。换言之，只要能察觉到世界的异常，意识就有机会从梦中抽离。,content,黄泉
121,*黑天鹅：而你梦境中的瑕疵，正是那位不应出现在现实中的米沙。也是在翻开「记忆」的这一页时，我才确信了自己也身在幻觉之中。,content,黑天鹅
122,{{剧情选项,default,
123,|选项1=我们还有机会反抗。,option,开拓者
124,|选项2=所以，我们输了…,option,开拓者
125,|选项3=没想到最后回到了米沙…,option,开拓者
126,}},default,
127,*黄泉：如今，星期日借由谐乐大典篡夺了{{注音|「齐响诗班」|「同愿」的同谐化身}}的权能。阿斯德纳也因此坠入太一之梦，平等地将每一个人变作祂的{{注音|音符|傀儡}}。,content,黄泉
128,*黄泉：但失败不意味着你们的力量更弱小，相反，只有坚强的人才能站在美梦的对立面，打破「秩序」的约束。,content,黄泉
129,*黄泉：现在，我们还有一线生机。而要将它付诸现实…黑天鹅小姐，带我们去见见那些同样坚强的人吧。,content,黄泉
130,,default,
131,=== （可选）尝试使用「钟表把戏」 ===,default,
132,*黑天鹅：各位，跟我来吧。,content,黑天鹅
133,*开拓者：这些人是…？,content,开拓者
134,*黄泉：认可太一之梦，沉溺在幸福幻觉中的人们……,content,黄泉
135,*黄泉：暂时没有什么办法能动摇他们沉睡的原因，哪怕是你的「钟表把戏」也不行。,content,黄泉
136,*黄泉：但我们还有机会靠其他方式扭转现状，先继续走吧。,content,黄泉
137,----,default,
138,:{{颜色|灰|查看沉溺在幻觉中的人}},default,
139,:此人双目无神，嘴角微微上扬，正沉浸于巨大的喜悦中。,default,
140,----,default,
141,{{提示消息|黄色|蓝字为浮空文字}},default,
142,:{{颜色|冰1|这就是我等应许之地！}},default,
143,----,default,
144,:{{颜色|冰1|成了！成了！}},default,
145,----,default,
146,:{{颜色|冰1|我等奉行尔旨意！}},default,
147,----,default,
148,:{{颜色|冰1|沉睡的人有福了！}},default,
149,----,default,
150,:{{颜色|冰1|您回应我了！回应我了！}},default,
151,----,default,
152,:{{颜色|冰1|您与我等同在乐园！}},default,
153,,default,
154,=== 前往大堂，与众人会合 ===,default,
155,*黑天鹅：我们到了。,content,黑天鹅
156,*开拓者：（竟然是…知更鸟？）,content,开拓者
157,,default,
158,=== 与知更鸟交谈 ===,default,
159,*知更鸟：终于，你们来了。,content,知更鸟
160,*黄泉：见见知更鸟小姐吧。她是凭借自己的意志从太一之梦中醒来的人，也是这位坚强的小姐孜孜不倦地用歌声将我们引领至此。,content,黄泉
161,*知更鸟：我得以清醒的原因和各位一样。在梦中，我经历了一些无论如何也不会发生在现实中的事……,content,知更鸟
162,*知更鸟：我们真的要把它关在笼子里吗？我希望它能自由地在天空飞翔。,content,知更鸟
163,*星期日：这只鸟儿还很弱小。要是离开我们的照料，恐怕没法独自存活。你想看着它死去吗？,content,星期日
164,*知更鸟：我不想，可是……,content,知更鸟
165,*星期日：……,content,星期日
166,*星期日：那我们就一起照看它，直到它能够回归天空的那一天吧。,content,星期日
167,*知更鸟：…欸？,content,知更鸟
168,*星期日：鸟儿是因为想要飞翔，才生出了翅膀。哪怕有一天会跌落在地，我们也不该将它囚禁在笼中。,content,星期日
169,*星期日：既然鸟儿生来就属于天空，我们应该让它回到那里去。对吧？,content,星期日
170,*知更鸟：…这幻觉太过甜美，让我清醒地意识到它不过是一场梦。,content,知更鸟
171,*知更鸟：这也是我们最后的希望。太一之梦建立在「齐响诗班」——「同愿」的化身之上。只有当匹诺康尼众生的愿望合而为一，它才得以显现。,content,知更鸟
172,*知更鸟：现在，它因为人们「想要在梦中沉睡」的渴望而变得坚不可摧。如果要将其摧毁——,content,知更鸟
173,*知更鸟：我们就必须让匹诺康尼的所有人{{颜色|描述1|「想要从梦中醒来」}}。,content,知更鸟
174,*黑天鹅：但问题是，要怎么做？,content,黑天鹅
175,{{剧情选项,default,
176,|选项1=我也很好奇。,option,开拓者
177,|剧情1=,branch_content,
178,|选项2=听起来一点都不简单…,option,开拓者
179,|剧情2=,branch_content,
180,|选项3=要不还是回太一之梦吧。,option,开拓者
181,|剧情3=*黑天鹅：打退堂鼓了么？很可惜，人的意识总是趋向现实的。既然你已经察觉到了梦境的破绽，就没办法再回去了。,branch_content,黑天鹅
182,}},default,
183,*黑天鹅：人对美好幻觉的向往近乎偏执，这种心理会令人下意识地抗拒…残酷的真相。,content,黑天鹅
184,*黑天鹅：我也是费心挑选了一个开拓者全无防备的时刻，引导他/她亲自揭开真相，才得以让他/她取回清醒。,content,黑天鹅
185,*黑天鹅：但匹诺康尼的所有人…想让如此规模的人群产生相同的意志，恐怕难如登天。,content,黑天鹅
186,*黄泉：正是如此。这一计划的难度恐怕和复活一位星神差不了太多……,content,黄泉
187,*丹恒：但无论如何，我们都无法坐视不理。,content,丹恒
188,*波提欧：这可是宇宙危急存亡的危机关头，哪还有时间纠结一个破数字？,content,波提欧
189,{{剧情选项,default,
190,|选项1=你们也从梦里醒来了吗？,option,开拓者
191,|选项2=怎么有人突然登场耍帅！,option,开拓者
192,}},default,
193,*丹恒：多亏了黑天鹅小姐。,content,丹恒
194,*黑天鹅：举手之劳。也要感谢身在匹诺康尼的忆者们，你的那三位同伴…应该都从各自的梦里醒来了。,content,黑天鹅
195,*黄泉：这是计划的第一步。在流光忆庭的帮助下，像各位一样足够坚强的人会逐渐从梦中清醒，苏醒的自由意志会成为撼动太一之梦的「不协和音」。,content,黄泉
196,*丹恒：但寥寥数十人，在如此庞大的梦境面前无异于沧海一粟。我们必须寻找其他办法，在短时间内唤醒以十万、百万为单位的自由意志。,content,丹恒
197,*黄泉：如果难以从内部突破，就向外部寻求帮助，我们早就知道有一种办法了。,content,黄泉
198,*黄泉：阿斯德纳是忆质充盈的星系，存在着名为「联觉梦境」的奇妙现象：在初入此地时，许多人会出现在彼此的思绪中，分享同一场梦……,content,黄泉
199,*黄泉：而此时此刻，整个阿斯德纳星系只有一片梦境。,content,黄泉
200,*丹恒：你的意思是，只要能让大量的星际旅客跃迁至阿斯德纳星系，他们的自由意志就会掺入这片梦中，动摇它的根基……,content,丹恒
201,*黑天鹅：但应召而来的人也可能沉沦在美梦中，反成为「秩序」的基石。真正的困难，在乎如何在短时间里召集一大群和各位一样坚定的人。,content,黑天鹅
202,*丹恒：……,content,丹恒
203,*丹恒：想来，也只有「结盟玉兆」能做到了。,content,丹恒
204,*波提欧：——不，没这个必要。,content,波提欧
205,*波提欧：犯不着惊动仙舟联盟，一辈子只能用一次的宝贝你好好留着吧。成千上万的自由意志？小意思——,content,波提欧
206,*波提欧：交给「巡海游侠」来解决。,content,波提欧
207,*丹恒：你能集结巡海游侠？,content,丹恒
208,*波提欧：哈！外人都觉得巡海游侠神出鬼没，彼此之间也没联系，要我说——确实！但正因如此，才有一条不成文的规矩……,content,波提欧
209,*波提欧：黄泉，知道这是什么吗？,content,波提欧
210,*黄泉：是我交还给你的「遗物」。,content,黄泉
211,*波提欧：对。它的主人一定告诉过你，这东西对巡海游侠以外的人一文不值，只有物归原主才能发挥作用。,content,波提欧
212,*波提欧：因为这是一件随葬品，只有为巡海游侠立下赫赫战功的英雄才配拥有。当它的光芒出现在宇宙，也就意味着一颗巨星的陨落，而它落下的方向……,content,波提欧
213,*波提欧：会有无数流星划破天际，那是巡海游侠集结的火光。他们从银河四方赶来，不问缘由，不计代价，只因我们遵守一条共同的底线——,content,波提欧
214,*波提欧：「巡猎」的飞星，只会坠落在最漫长的夜晚，而在它身后——将是黎明的到来。,content,波提欧
215,*波提欧：我们已经沉寂了太久。是时候让全宇宙的懦夫、蛀虫和压迫者重新想起巡海游侠的名字了，就由我来打响第一枪。,content,波提欧
216,*知更鸟：在梦境被动摇后，计划的第二步由我来完成。我将用「同谐」的歌声为沉睡中的人们调律，将「开拓」的不协和音传入他们心中，指明通往现实的方向。,content,知更鸟
217,*知更鸟：人固然有强大与弱小之分，倘若「开拓」是英雄的使命，那么「同谐」的责任便是以强援弱，因为匹诺康尼的救世主，只能是匹诺康尼人自己。,content,知更鸟
218,*知更鸟：每个人的幸福和道路应当由他自己开创。虽然我不是无名客，但也愿意将飞上天空的勇气传递给每一个需要它的人。,content,知更鸟
219,*知更鸟：这其中也包括我的哥哥。太一之梦…对他、对所有人都太过残酷了。,content,知更鸟
220,*黑天鹅：听起来是个很周密的计划，但还是有些…理想主义者的浪漫。人性的弱点绝非一朝一夕能够克服，仅凭这些努力，真的能让所有人弃暗投明么？,content,黑天鹅
221,*黄泉：诚然如此，黑天鹅小姐。所以，计划中最重要的一环不是让所有人弃暗投明……,content,黄泉
222,*黄泉：——而是让所有人选择自救。,content,黄泉
223,*黑天鹅：所以，最终还是回到了你这边，是吗？,content,黑天鹅
224,*黄泉：「齐响诗班」的力量与令使无异，终究需要以对等的力量与之对抗。颠覆美梦的最后一步…将由我来完成。,content,黄泉
225,*黑天鹅：听见你这么说，真令人放心呀。,content,黑天鹅
226,*波提欧：既然分工完毕，咱们就出发去往各自的战场吧！准备好——大干一场！,content,波提欧
227,*黄泉：开拓者，可以单独谈谈吗？还有件事，我有义务向你说明。,content,黄泉
228,*黄泉：这场盛大的宴会快要结束了。这里便是前往最后舞台的起点…也曾是匹诺康尼所有故事的起点。,content,黄泉
229,{{剧情选项,default,
230,|选项1=无论如何，我已经做好准备。,option,开拓者
231,|剧情1=*黄泉：我相信你。但在正式出发前，我还要告诉你一件事。,branch_content,黄泉
232,|选项2=流萤就是在这里发现了真相。,option,开拓者
233,|剧情2=*黄泉：是啊。正是她最早发现了「死亡」的彼岸别有天地，又把这个信息传递给了我们所有人。,branch_content,黄泉
234,|选项3=你说话还是那么…别有深意。,option,开拓者
235,|剧情3=*黄泉：只有时常回望来时的路，我们才不会忘记自己应当前往何处…还有那些曾与我们并肩而行的人们。,branch_content,黄泉
236,}},default,
237,*黄泉：你应当知晓这件事：在无边无际的梦中，我们之所以能找到你们，找到破局的关键，全都仰赖一个人的付出与努力……,content,黄泉
238,*黄泉：流萤小姐，是她早早从梦中醒来，在星海间找到列车，将有关「秩序」残党的一切带给了我们。这其中或许有剧本的助力，而代价……,content,黄泉
239,*黄泉：你知道，身为偷渡者，她进入梦境的方式有别于我们。没有酒店的入梦装置，没有家族的帮助，她能从梦中惊醒的手段也只有一种…一次真正的「死亡」。,content,黄泉
240,*黄泉：不要辜负她的意志。这不是说我们此行必须赢下所有，而是我们的决心，应当与那位勇敢的女孩相配。,content,黄泉
241,*黄泉：你…做好准备了么？,content,黄泉
242,{{剧情选项,default,
243,|选项1=前往最后的舞台。,option,开拓者
244,|剧情1=*黄泉：很好。那么，请闭上眼睛吧……,branch_content,黄泉
245,|选项2=还没有做好准备…,option,开拓者
246,|剧情2=*黄泉：没关系，你还有时间细细咀嚼此刻的心情。等准备好了，就直面最后的舞台吧。,branch_content,黄泉
247,|图标2=退出,default,
248,}},default,
249,----,default,
250,{{颜色|描述|进入拓境探游[[然后，在第八天…]]}},default,
251,{{提示|蓝色|宽度=100%|回到清醒的世界去——我们都将在那里找到答案。|介绍}},default,
252,:……,default,
253,*？？？：这场雨…持续多久了？,content,
254,*黄泉：如果我没记错，可能有几年、几十年，甚至上百年了吧。,content,黄泉
255,*黄泉：「巡猎」的死志直至生命终结也不会平息，但好在…我们终于引渡了这些亡魂。他们生前都是英雄，再也不会沦为「虚无」的傀儡了。,content,黄泉
256,*黄泉：你看，海面上的影子已经全部消散了。还记得么？你说过，等亡者的遗憾悉数平息，天就放晴了。,content,黄泉
257,*？？？：可是，雨依旧没有停下……,content,
258,*黄泉：…是啊。,content,黄泉
259,*？？？：所以，究竟是为什么呢……,content,
260,*？？？：这场雨，为什么选中了我呢？,content,
261,*黄泉：或许，是因为还有人的遗憾没有平息吧。,content,黄泉
262,*黄泉：凡人走在命途上，就像坐着小船渡过水面，留下一条蜿蜒的行迹，推开无数可能性的涟漪。相较人类转瞬即逝的一生，这些波浪久久不会平息。,content,黄泉
263,*黄泉：而其中有些人，他们存在的痕迹过于强烈，以致在这一簇簇浪花里留下了自己的倒影。,content,黄泉
264,*黄泉：「血罪灵」…命途行者的执念，它从IX的阴影中诞生，将自己视作事主，不自知地重复着逝者生前的行为。,content,黄泉
265,*黄泉：它们从「虚无」中诞生，向着「虚无」而去，度过毫无意义的一生。但就是这么一道虚幻的影子……,content,黄泉
266,*黄泉：却同我一起，走过了漫长的日子。,content,黄泉
267,*？？？：……,content,
268,*？？？：原来是这样啊。,content,
269,*？？？：我…已经死了啊。,content,
270,*黄泉：…是的。,content,黄泉
271,*？？？：你是在守望我吗？,content,
272,*黄泉：或许吧。这是我的职责…黄泉的守望者。,content,黄泉
273,*黄泉：我会扼守通向「虚无」深渊的道路，引领每一个不愿堕入其中的生命…回到这边的世界。,content,黄泉
274,*？？？：但如果这正是逝者们期望的结果，你还想令它做出改变吗？,content,
275,*黄泉：我不知道。但曾经有人对我说，总有一天他会与世长辞，他希望那个时候……,content,黄泉
276,*黄泉：会有人在他的坟前，献上一束花。,content,黄泉
277,*？？？：即便…这没有意义？,content,
278,*黄泉：有些事即便没有意义，也总是要去做的。类似的事…我已经历过太多。,content,黄泉
279,*黄泉：请你伸出手，然后，闭上眼睛吧。,content,黄泉
280,*黄泉：我会带着你的愿望走下去，实现它。唯有如此，我才能了却这死海边最后一桩遗憾。,content,黄泉
281,*？？？：我…还能再见到他们吗？,content,
282,*黄泉：一定会的。,content,黄泉
283,*黄泉：因为亲口告诉我这些的人正是你：关于那辆列车，你曾经的两位伙伴，那场止于虫灾的拓荒，你的死里逃生，与巡海游侠的相遇……,content,黄泉
284,*黄泉：还有那个再也回不去的故乡，匹诺康尼。,content,黄泉
285,*？？？：是啊，无数次…我被家族拒之门外，只能和它擦肩而过。,content,
286,*？？？：但我知道，我的同伴还在那里…孤身一人……,content,
287,*「铁尔南」：米哈伊尔…你还在吗……,content,铁尔南
288,*黄泉：牵住我的手，跟我来吧。我们…会离开这里。,content,黄泉
289,*黄泉：你会踏上一条很长，很长的路，举目四顾皆是黑暗。但不要害怕，因为你会看见，在那道路的尽头始终会有一抹红色。,content,黄泉
290,*黄泉：那是「存在」的颜色，你要跟着它，它将为你指引出路。如此，你们一定能够在阳光下相聚。,content,黄泉
291,*「铁尔南」：谢谢……,content,铁尔南
292,*黄泉：{{颜色|火1|愿死亡结束你漫长的梦……}},content,黄泉
293,*黄泉：{{颜色|火1|…引领你归还清醒的世界。}},content,黄泉
294,*黄泉：欢迎来到「存在的地平线」……,content,黄泉
295,*黄泉：这里是{{注音|沉眠无相者|「虚无」IX}}的万千表征之一，但同样，也是清醒之人告别「虚无」的出口。,content,黄泉
296,*黄泉：因此，我们就在这作最后的道别吧。,content,黄泉
297,,default,
298,=== 与黄泉作最后的道别 ===,default,
299,{{任务描述|金色的美梦要开始躁动了。<br>在接下来的长夜里，你恐怕会遭遇许多挫折，见证众多悲剧。最后，目中所见只余黑白二色。<br>但请相信，在那黑白的世界中会有一点红色稍纵即逝，但在你做出抉择之时——<br>——它必将再度示现。<br>而你，要仔细咀嚼其意义，然后回到清醒的世界去。<br>我们都将在那里找到答案。|匹诺康尼-存在的地平线}},default,
300,*花火：千万要区分现实和想象的界限…好吗，小灰毛？,content,花火
301,----,default,
302,*黑天鹅：生命是一座迂回的迷宫——除了记忆，我们一无所有。,content,黑天鹅
303,----,default,
304,*砂金：愿你的诡计…永不败露。,content,砂金
305,----,default,
306,*知更鸟：太一之梦…对他、对所有人都太过残酷了。,content,知更鸟
307,----,default,
308,*加拉赫：敬不完美的明天。,content,加拉赫
309,----,default,
310,*流萤：还记得邀请函上的问题吗——生命因何而沉睡？,content,流萤
311,----,default,
312,*黄泉：是啊，生命因何而沉睡…我们仍未知晓这一问的答案，却已然要从这场梦中清醒。,content,黄泉
313,*黄泉：又或者，这就是答案本身。,content,黄泉
314,*黄泉：离开这里吧，回到你来时的地方。然后…就让匹诺康尼从梦中苏醒吧。,content,黄泉
315,{{剧情选项,default,
316,|选项1=你会一起来吗？,option,开拓者
317,|选项2=如果人们不愿醒来呢？,option,开拓者
318,|选项3=能见识你隐藏的实力了吗？,option,开拓者
319,}},default,
320,*黄泉：正如我所说，我们的计划不是让所有人弃暗投明，而是让他们选择自救。试问，人要在什么情况下才会自救？,content,黄泉
321,*黄泉：答案是…「陷入绝境」。,content,黄泉
