line_number,content,category,character
26,|备注3=花火的备注：下次我也会在知更鸟的演唱会上准备一份惊喜礼物~双倍的惊喜，不知道大家会不会喜欢呢？,content,花火的备注
27,|标题4=巡演结束后一般会做些什么？,default,
28,|内容4=有时会回到匹诺康尼，帮哥哥处理一些家族事宜。或者选择一颗温度合适，风景绝佳的星球度假，逛街、购物、体验民俗风情。有时也会去福利院看看那里的孩子们，教他们唱歌，帮助他们完成一些小心愿…嗯，其实我会唱很多儿歌呢。<br>说起来，今天恰好是去做义工的日子…访谈结束后，我会立刻出发，这样应该能和孩子们多待一会儿…想同我一起去？当然没问题，孩子们见到新朋友一定会开心的，那我们现在出发吧？,default,
29,|备注4=三月七的备注：我也去我也去！我最能和孩子们打成一片啦！,content,三月七的备注
30,}},default,
31,<center><gallery mode=nolines>,default,
32,File:知更鸟角色介绍图1.jpg|角色介绍1,default,
33,File:知更鸟角色介绍图2.jpg|角色介绍2,default,
34,File:知更鸟角色前瞻图.png|角色前瞻,default,
35,File:知更鸟官方故事图.png|角色故事,default,
36,File:知更鸟壁纸.jpg|手机壁纸,default,
37,</gallery></center>,default,
38,</div></div>,default,
39,{{相关光锥|知更鸟}},default,
40,,default,
41,{{人物出场|知更鸟}},default,
42,==相关物品==,default,
43,{{相关物品|知更鸟}},default,
44,,default,
45,<!-- ===角色对话===,default,
46,====大世界对话====,default,
47,{{折叠|折叠=是|标题=大世界对话-首次|内容=,default,
48,}},default,
49,,default,
50,{{折叠|折叠=是|标题=大世界对话-日常|内容=,default,
51,,default,
52,}},default,
53,====列车访客对话====,default,
54,{{折叠|折叠=是|标题=列车访客对话1|内容=,default,
55,,default,
56,}},default,
57,,default,
58,{{折叠|折叠=是|标题=列车访客对话2|内容=,default,
59,,default,
60,}},default,
61,,default,
62,{{折叠|折叠=是|标题=列车访客对话3|内容=,default,
63,,default,
64,}},default,
65,,default,
66,{{折叠|折叠=是|标题=列车访客对话4|内容=,default,
67,,default,
68,}},default,
69,,default,
70,{{折叠|折叠=是|标题=列车访客对话5|内容=,default,
71,,default,
72,}},default,
73,,default,
74,{{折叠|折叠=是|标题=列车访客对话6|内容=,default,
75,,default,
76,}} -->,default,
77,,default,
78,==人物考据==,default,
79,*额外能力——华彩花腔：一种歌唱发声法，以声调多转折、拖腔格外长为特点。,content,华彩花腔
80,*额外能力——模进乐段：模进：模进亦称移位。这一手法即是将歌曲的主题旋律或其他乐句的旋律再或他们的乐节，乐汇等作重复出现时每一次的的高度都不相同者谓之。,content,模进乐段
81,*知更鸟PV孤独摇摆的封面捂住裙摆的动作致敬了美国著名女演员玛丽莲·梦露1955年电影《七年之痒》的经典动作。,default,
82,----,default,
83,*定分枪分数：36分,content,定分枪分数
