line_number,content,category,character
22,{{成就|凛冬将逝|说明=从我做起，改变贝洛伯格|补充说明=第一步，就是打倒大守护者可可利亚…|奖励=20|类别=开拓任务|注释=成就名「{{注音|凛冬将逝|Winter Is Leaving|注音字号=50%}}」改自乔治·马丁的长篇小说《冰与火之歌》系列著名台词「{{注音|凛冬将至|Winter Is Coming|注音字号=50%}}」，是小说中主要家族——史{{注音|塔克家|House Stark|注音字号=50%}}族——的铭言。同时也是小说改编同名连续剧第一季第一集的标题。}},default,
23,{{成就|有狐绥绥|说明=所谓的外交，就是彼此交换意见…|补充说明=与仙舟「罗浮」的领袖（们）会晤|注释=出自《诗经·卫风·有狐》，原文是“有狐绥绥，在彼淇梁。心之忧矣，之子无裳。有狐绥绥，在彼淇厉。心之忧矣，之子无带。有狐绥绥，在彼淇侧。心之忧矣，之子无服。”|奖励=10|类别=开拓任务}},default,
24,{{成就|法眼无遗|说明=天道好轮回，违法者必被捉|补充说明=成功抓获星核猎手卡芙卡|奖励=10|类别=开拓任务}},default,
25,{{成就|殷勤探看|说明=看风的人在桌旁看你…|补充说明=找到沉迷牌戏的青雀…|奖励=10|类别=开拓任务|注释=出自李商隐《无题》「蓬山此去无多路，青鸟殷勤为探看」。}},default,
26,{{成就|善易不卜|说明=见证太卜司的阵法之秘|补充说明=以穷观阵审问卡芙卡，用洞见对抗预言…|奖励=10|类别=开拓任务|注释=出自《荀子·大略》「善为诗者不说，善为易者不占，善为礼者不相，其心同也」。意思是「善写诗文的人不会夸夸其谈，善用易的人不经常为人占卜，在乎礼数的人即使不注重表面，用心也是一样的」。}},default,
27,{{成就|共逐失鹿|说明=烘炉不灭，鹿鸣止息|补充说明=从危机中拯救工造司|奖励=10|类别=开拓任务|注释=出自《史记·淮阴侯列传》中韩信谋士蒯通，在刘邦要治自己教唆韩信拥兵自立之罪时的辩解「秦失其鹿，天下共逐之，于是高材疾足者先得焉」。}},default,
28,{{成就|鹿死谁手|说明=尝试行走「巡猎」的命途…|补充说明=帮助仙舟击败丰饶孽物「玄鹿」|奖励=10|隐藏=是|类别=开拓任务|注释=成语。成语典故出自《晋书·石勒载记》中石勒自谦之语「朕若逢高皇，当北面而事之，与韩彭竞鞭而争先耳。脱遇光武，当并驱于中原，未知鹿死谁手」。}},default,
29,{{成就|长生梦短|说明=如果死而复生，就再杀一次…|补充说明=击败「药王秘传」魁首|奖励=10|版本=1.2|类别=开拓任务}},default,
30,{{成就|饮月君临|说明=海若不隐珠，骊龙吐明月|补充说明=目睹丹恒分开鳞渊境的海水|奖励=10|版本=1.2|类别=开拓任务}},default,
31,{{成就|若木折枝|说明=一切阴谋诡计必将覆灭|补充说明=帮助景元击败幻胧|奖励=20|版本=1.2|类别=开拓任务|注释=「若木」是《山海经·大荒北经》和《山海经·海内经》中提及的神树，与神树扶桑互为东西，分别是金乌（太阳）升起之处和下落后栖息之处。<br>「若木折枝」出现在屈原的《离骚》中「折若木以拂日兮，聊逍遥以相羊」，大意为「折下若木枝阻挡太阳落下，好让我有片刻时光在此徜徉」。}},default,
32,{{成就|生者为过客|说明=告别仙舟「罗浮」|补充说明=参与慰灵奠仪，与仙舟结为同盟|奖励=10|版本=1.3|类别=开拓任务|注释=出自李白《拟古十二首·其九》「生者为过客，死者为归人。天地一逆旅，同悲万古尘」。}},default,
33,{{成就|晴天收伞，雨天借伞|说明=（再次）帮助雅利洛-Ⅵ和贝洛伯格解决巨大的危机|补充说明=完成开拓续闻「未来市场」|奖励=10|版本=1.4|类别=开拓任务|注释=见于讽刺银行业的俗语「晴天送伞，雨天收伞」，是出自马克·吐温的名言。含义为「银行家总是愿意在你富裕的时候大笔放贷，反而在你需要钱时急着收回债款」。<br>对应游戏剧情中星际和平公司在雅利洛-Ⅵ刚摆脱星核危机，仍然百废待兴就上门收债的行为。}},branch_content,
34,{{成就|我心里危险的东西|说明=与桂乃芬一起绥园探灵|补充说明=镇伏大岁阳浮烟，解决了绥园的岁阳危机|奖励=10|版本=1.5|类别=开拓任务|注释=成就名「我{{注音|心里危险的东|心の中のヤバイやつ|注音字号=50%}}西」出自同名校园青春恋爱喜剧漫画[https://manga.bilibili.com/detail/mc28528 《{{注音|我心里危险的东西|&emsp;『僕の心のヤバイやつ』&emsp;|注音字号=50%}}》]，叙述个性阴沉的中二病少年市川京太郎与开朗的美少女山田杏奈这两人之间的恋爱喜剧。}},default,
35,{{成就|有尾庞庞|说明=与捉鬼小队一起收集怪谈异闻|补充说明=找回尾巴，镇伏罗浮逃逸岁阳…|奖励=10|版本=1.5|类别=开拓任务|注释=出自《吕氏春秋》，原文已佚失，由其它文献转引。其中提到大禹三十未娶，行至涂山，有九尾白狐造访大禹。因有歌曰「绥绥白狐，九尾庞庞。成于家室，我都攸昌」，大禹乃娶涂山白狐。}},default,
36,{{成就|天才在左，庸人在右|说明=平息黑塔空间站新的风波|补充说明=完成开拓续闻「庸与神的冠冕」|奖励=10|攻略=|版本=1.6|隐藏=否|类别=开拓任务|注释=[https://book.douban.com/subject/4242172/ 《天才在左 疯子在右》]一本以访谈录形式记录精神病人独特所思所想的小说。}},default,
37,{{成就|你还记得我吗？|说明=在旅程之初遇见了意外的人…|补充说明=在陌生的梦境与黄泉邂逅|奖励=10|版本=2.0|类别=开拓任务}},default,
38,{{成就|梦之国的开拓者|说明=来到不可思议的梦想之地！|补充说明=抵达「黄金的时刻」|奖励=10|版本=2.0|类别=开拓任务}},default,
39,{{成就|夜色名为温柔|说明=目睹流星划过梦中的天空|补充说明=在筑梦边境得知流萤的秘密|奖励=10|版本=2.0|类别=开拓任务|注释=取自美国作家菲茨杰拉德的小说《夜色温柔》，小说名取自《夜莺颂》的一句「夜这般温柔，月后正登上宝座」。小说描写了一个出身寒微但才华出众的青年对富有梦幻色彩的理想的追求，以及最终如何遭到失败、变得颓废消沉的故事，反应了一战后二战前美国社会生活的腐糜和精神上的虚无。}},default,
40,{{成就|当甜蜜来敲门|说明=发现梦境世界的意外之喜|补充说明=逃离「死亡」的阴影|奖励=10|版本=2.0|类别=开拓任务|注释=成就名「{{注音|当甜蜜来敲门|The Pursuit of Sweetness|注音字号=50%}}」取自克里斯·加德纳同名自传小说《{{注音|当幸福来敲门|''The Pursuit of Happyness''|注音字号=50%}}》，后改编为同名电影。小说为美国加德纳理财公司执行长克里斯·加德纳的自传，讲述了一位濒临破产、老婆离家、一度无家可归的落魄业务员，如何刻苦耐劳的尽单亲责任，奋发向上成为股市交易员，最后成为知名金融投资家的励志故事。}},default,
41,{{成就|老朋友，新朋友|说明=在记忆的深海中感受温暖…|补充说明=与星核猎手萨姆交战|奖励=10|版本=2.0|类别=开拓任务}},default,
42,"{{成就|使一颗心免于哀伤|说明=整个匹诺康尼都将为之疯狂…|补充说明=见证第二起命案|奖励=10|版本=2.0|类别=开拓任务|注释=<del>知名音乐工作室 HOYO-MiX 的同名歌曲[[空气蛹INSIDE|{{注音|《使一颗心免于哀伤》|&emsp;''If I Can Stop One Heart From Breaking''&emsp;|注音字号=50%}}]]。</del><br>成就名{{注音|「使一颗心免于哀伤」|&emsp;If I Can Stop One Heart From Breaking&emsp;|注音字号=50%}}出处是美国诗人艾米莉·狄金森的一句诗：「如果{{注音|我能使一颗心免于破碎，我将不枉|&emsp;If I can stop one heart from breaking, I shall not live in vain&emsp;|注音字号=50%}}此生」。中文成就名和歌名因翻译的原因和原诗有所不同，英文是一样的。}}",content,狄金森的一句诗
43,"{{成就|西比尔，你要什么？|说明=好运会引领赌徒走向何方？|补充说明=见证「卡卡瓦夏」的人生|奖励=10|版本=2.1|类别=开拓任务|注释=成就名出自美国诗人艾略特的《荒原》「因为我{{注音|在古米亲眼看见西比尔吊在笼子里。孩子们问她：你要什么，西比尔？ 她回答道：我|Nam Sibyllam quidem Cumis ego ipse oculis meis vidiin ampulla pendere, et cum illi pueri dicerent: Σίβνλλα τί ϴέλεις; respondebat illa: άπο ϴανεΐν ϴέλω.|注音字号=50%}}要死」。<br>西比尔是希腊神话中的一个女祭祀，她曾被太阳神阿波罗求爱，要求阿波罗赐予她无尽的寿命以换取她的初夜，但是后来却拒绝了阿波罗的求爱。阿波罗答应了她会有无尽寿命，但由于她并没有要求永葆青春，阿波罗使其身体随着时间无尽衰老作为惩罚。}}",content,孩子们问她
44,{{成就|烈酒一滴|说明=向美梦与做梦的人致意！|补充说明=获得加拉赫的专属特调|奖励=10|版本=2.1|类别=开拓任务|注释=成就名{{注音|「烈酒一滴」|A Drop of the Hard Stuff|注音字号=50%}}出自劳伦斯·布洛克同名小说{{注音|《烈酒一滴》|''A Drop of the Hard Stuff''|注音字号=50%}}。}},default,
45,"{{成就|她回答说，我要死亡|说明=在最佳位置，观赏演出盛大的落幕|补充说明=击败「石心十人」砂金|奖励=10|版本=2.1|类别=开拓任务|注释=成就名出自美国诗人艾略特的《荒原》「因为我{{注音|在古米亲眼看见西比尔吊在笼子里。孩子们问她：你要什么，西比尔？ 她回答道：我|Nam Sibyllam quidem Cumis ego ipse oculis meis vidiin ampulla pendere, et cum illi pueri dicerent: Σίβνλλα τί ϴέλεις; respondebat illa: άπο ϴανεΐν ϴέλω.|注音字号=50%}}要死。」<br>西比尔是希腊神话中的一个女祭祀，她曾被太阳神阿波罗求爱，要求阿波罗赐予她无尽的寿命以换取她的初夜，却在其后拒绝了阿波罗的追求。阿波罗答应了她会有无尽寿命，但由于她并没有要求永葆青春，阿波罗使其身体随着时间无尽衰老作为惩罚。}}",content,孩子们问她
46,{{成就|致伊卡洛斯|说明=在他乡异地重闻旧事|补充说明=聆听黄泉与瓦尔特的对话|奖励=10|版本=2.1|类别=开拓任务|注释=伊卡洛斯是希腊神话中建造关押牛头人米诺陶诺斯迷宫建筑师之子，因被国王担心泄露迷宫地图也被关入迷宫之中。他在试图借助用鸟羽和蜡粘成的双翼逃离迷宫时，因为飞得离太阳过近，导致鸟羽上的蜡被融化，坠海溺亡。<br>剧情中 {{图标|瓦尔特}}和 {{图标|黄泉}}所讨论的故事是《崩坏3》世界线中圣痕计划的执行者凯文·卡斯兰娜，他曾自比为伊卡洛斯。}},branch_content,
47,{{成就|最后的大亨|说明=觐见「钟表匠」|补充说明=与匹诺康尼的第一位无名客相会|注释=成就名「{{注音|最后的大亨|&emsp;The Last Tycoon&emsp;|注音字号=50%}}」取自美国作家菲茨杰拉德所著小说《{{注音|最后的大亨|&emsp;''The Last Tycoon''&emsp;|注音字号=50%}}》，该小说为作者未完成的遗作。<br>作者通过讲述了一个天才编剧追逐好莱坞梦的失败，表达其对“美国爵士时代”纸醉金迷表象的厌倦与忧患。|奖励=10|版本=2.2|类别=开拓任务}},default,
48,"{{成就|自由，一如我们的父辈|说明=继承「钟表匠」的遗产|补充说明=继续匹诺康尼最后一位无名客未尽的旅途|注释=成就名「{{注音|自由，一如我们的父辈|Wir wollen frei sein wie die Väter waren|注音字号=50%}}」出自欧洲中世纪剧作家席勒所著歌剧[https://book.douban.com/subject/3058477/ 《威廉·退尔》]中的一句誓言“{{注音|我们将如父辈般自由，或宁死，也不愿如奴隶般苟活|Wir wollen frei sein, wie die Väter waren, eher den Tod, als in der Knechtschaft leben|注音字号=50%}}”。<br>该剧以瑞士独立斗争为背景，讲述了一位名叫威廉·退尔的人，带领人民反抗异族统治、进行解放斗争的故事。|奖励=10|版本=2.2|类别=开拓任务}}  <!-- 德语原句来自 https://de.wikipedia.org/wiki/R%C3%BCtlischwur -->",default,
49,{{成就|我们若在光明中行|说明=如愿踏上新的「开拓」之旅|补充说明=击败「齐响诗班」多米尼克斯…|注释=该句出自《圣经》新约《约翰福音》卷<br>原句为“我们若在光明中行，如同神在光明中，彼此相交，神之子耶稣的血也洗去我们身上所有的罪”。|奖励=10|版本=2.2|类别=开拓任务}},default,
50,{{成就|最后，我们从梦中醒来|说明=见证匹诺康尼的第一缕曙光|补充说明=击败「哲学的胎儿」星期日|注释={{黑幕|「生命因何而沉睡」}}的答案|奖励=20|版本=2.2|类别=开拓任务}},default,
51,{{成就|真诚是永远的终结技/终结技是永远的真诚|说明='''{{颜色|描述2|【二选一】}}'''与匹诺康尼公义的捍卫者和解/击败匹诺康尼公义的捍卫者|补充说明=在「巨星巅峰战」中说服/击败银枝|注释=neta网络用语“真诚是永远的必杀技”|奖励=10|版本=2.2|类别=开拓任务|隐藏=是}},default,
52,{{成就|繁花将尽/生活多美好|说明='''{{颜色|描述2|【二选一】}}'''为逝者干杯，敬苦涩的现实/甜蜜的明天|补充说明=调制特饮「长梦苦短」/「溺甜」|注释=成就名{{注音|「繁花将尽」|All the Flowers are Dying|注音字号=50%}}取自劳伦斯·布洛克所著的侦探推理小说[https://book.douban.com/subject/30446950/ {{注音|《繁花将尽》|''All the Flowers Are Dying''|注音字号=50%}}]，讲述的是马修侦探生涯的谢幕。<br/>成就名「{{注音|生活多美好|It's a Wonderful Life|注音字号=50%}}」取自弗兰克·卡普拉执导的电影[https://movie.douban.com/subject/1293749/ 《{{注音|生活多美好|''It's a Wonderful Life''|注音字号=50%}}》]，该影片讲述了一个对自己失望准备自杀的人，突然发现自己的一生拯救了无数不幸的人，从而重拾对生活的美好。|奖励=10|版本=2.3|类别=开拓任务|隐藏=是}},default,
53,{{成就|与我同行/在路上|说明='''{{颜色|描述2|【二选一】}}'''与星穹列车不期而遇/擦肩而过|补充说明= 流萤视角下，在晖长石号上看到列车组/专注于寻找「慈玉典押」|注释=成就名「{{注音|与我同行|Going My Way|注音字号=50%}}」取自莱奥·麦卡雷执导的美国电影[https://movie.douban.com/subject/1292855/ 《{{注音|与我同行|''Going My Way''|注音字号=50%}}》]，该电影讲述了一个年轻风趣的新神父与保守传统的老神父在新旧观念的碰撞下，一起重铸教堂的故事。<br/>成就名「{{注音|在路上|On the Road|注音字号=50%}}」取自美国小说家杰克·凯鲁亚克所著小说[https://book.douban.com/subject/1917972/ 《{{注音|在路上|''On the Road''|注音字号=50%}}》]，该小说讲述了追求个性自由的人们，一起在物质压迫下寻找着精神自由而旅行与寻求人生答案的故事|奖励=10|版本=2.3|类别=开拓任务|隐藏=是}},default,
54,{{成就|愚人船|说明=为你我的命运添上新的注脚|补充说明=成功解决「炸弹」危机，观赏盛大的烟火|奖励=10|版本=2.3|类别=开拓任务|注释=成就名{{注音|「愚人船」|Das Narrenschiff,default,
55,|注音字号=50%}}取自欧洲文艺复兴时期德意志诗人塞巴斯蒂安·勃兰特所著同名长篇讽刺寓言诗{{注音|《愚人船》|&emsp;''Das Narrenschiff''&emsp;|注音字号=50%}}。}},default,
56,"{{成就|请为我叙说，缪斯|说明=决定匹诺康尼之旅的下一站|补充说明=出发——「永恒之地」翁法罗斯！|注释=""{{注音|请为我叙说，缪斯|ἄνδρα μοι ἔννεπε, μοῦσα|注音字号=50%}}""出自[https://book.douban.com/subject/35728879/ 荷马史诗]《奥德赛》篇第一句。该篇讲述了英雄奥德修斯在经历十年挫折后回到家乡，依靠自己与人们，完成复仇的故事。<br/>与《伊利亚特》篇赞扬神性不同，《奥德赛》篇赞扬人性的光辉。|奖励=10|版本=2.3|类别=开拓任务}}",default,
57,{{成就|以剑交心|说明=当两柄剑相遇…|补充说明=见证彦卿与云璃试图分出高下的一战|奖励=10|版本=2.4|类别=开拓任务}},default,
58,{{成就|辩才无碍/以「力」服人|说明='''{{颜色|描述2|【二选一】}}'''唇枪舌剑才是外交的真正底色…/外交事务中偶尔你也得来些硬的…|补充说明=※凭自己的口才说服/凭物理手段「劝服」公司专员|奖励=10|版本=2.4|类别=开拓任务|隐藏=是|注释=分别出自成语「辩才无碍」和「以理服人」，前者泛指口才好，能辩论；后者指用道理说服人。}},default,
59,{{成就|开棺定论|说明=开启货箱，犹如开启一尊棺木…|补充说明=击败公司的危险货物「咆哮灵柩」|奖励=10|版本=2.4|类别=开拓任务|注释=出自成语「盖棺定论」，意思是一个人的是非功过到死后才能做出结论，现常用于比喻对一时一事作出定论。}},default,
60,{{成就|剑花秋莲光出匣|说明=接下师父们的礼物与殷切期待|补充说明=三月七视角下，开始学习仙舟剑术|奖励=10|版本=2.4|类别=开拓任务|注释=出自李白《胡无人》「流星白羽腰间插，剑花秋莲光出匣」。}},default,
61,{{成就|破狱深牢|说明=而今，最危险的囚犯挣脱了枷锁|补充说明=椒丘视角下，完成对呼雷的探视|奖励=10|版本=2.4|类别=开拓任务}},default,
62,{{成就|狩猎的时间|说明=猎人与猎物的游戏尚未开始|补充说明=将军们…行将出征|奖励=10|版本=2.4|类别=开拓任务}},default,
63,{{成就|碧羽飞黄射天狼|说明=锋镝落定，狞兽敛爪，猎人收弓|补充说明=平息「演武仪典」的风波|奖励=10|版本=2.5|类别=开拓任务|注释=「飞黄」是《山海经·海外西经》中提到的神兽，其状如狐，也称「乘黄」，「白民之国在龙鱼北，白身被发。有乘黄，其状如狐，其背上有角，乘之寿二千岁」。<br>天狼星是二十八星宿之一，主侵掠，在古诗文中常以指代侵略者，如屈原《楚辞·九歌·东君》中「青云衣兮白霓裳，举长矢兮射天狼」、苏轼《江城子·密州出猎》「会挽雕弓如满月，西北望，射天狼」。}},default,
64,{{成就|古海潮落|说明=逆潮而行，兴风作浪，逃不过被浪涛吞没的时刻来临…|补充说明=令龙师伏法|奖励=10|版本=2.5|类别=开拓任务}},default,
65,{{成就|猎人的归处|说明=我的敌人，永远只有我自己|补充说明=唤醒坠入狂怒的飞霄|奖励=10|版本=2.5|类别=开拓任务}},default,
66,{{成就|久砺霜锋须一试|说明=七百年，能改变许多事情…|补充说明= 见证呼雷落败|奖励=10|版本=2.5|类别=开拓任务}},default,
67,{{左侧目录|结束}},default,
68,</div>,default,
