line_number,content,category,character
124,*丹恒：你才刚上车，她肯定想让你亲身体验一次「开拓」之旅。,content,丹恒
125,*丹恒：不过尽可放心。有三月在，旅行一般不会无聊。,content,丹恒
126,}},default,
127,*丹恒：所以，这次「开拓」之旅的目标，就是要找到雅利洛-Ⅵ上的「星核」，清除它对星轨的阻塞…对吗？,content,丹恒
128,*丹恒：我知道了。开拓者，你先去找三月吧，等我准备好了就去跟你们会合。,content,丹恒
129,,default,
130,=== 与三月七交谈，开启新旅程 ===,default,
131,{{任务描述|列车搁浅在了一颗白色星球的外空间。根据姬子的说法，是「星核」带来的影响阻塞了列车的前进路线。<br>,default,
132,想要继续旅程的话，就必须清除「星核」造成的轨道阻塞。<br>,default,
133,由三位「年轻人」组成的探险小队已经集结完毕，你们都已经等不及开启这次「开拓之旅」了…至少三月七是这么想的。}},default,
134,*三月七：怎么样？你跟丹恒聊过了吗？,content,三月七
135,{{剧情选项,default,
136,|选项1=他好像干劲满满。,option,开拓者
137,|剧情1=*三月七：真的吗？我怎么有点怀疑……,branch_content,三月七
138,|选项2=他好像没什么激情…,option,开拓者
139,|剧情2=*三月七：哎呀，他一直都是那副装酷的样子，你不用太在意啦。,branch_content,三月七
140,}},default,
141,*三月七：别紧张，开拓者！我跟丹恒都是「开拓」的老手啦，跟着我们保证有肉吃——呃，前提是那个星球上找得到肉！,content,三月七
142,*三月七：怎么样——准备好出发了吗？,content,三月七
143,{{剧情选项,default,
144,|选项1=准备好了！,option,开拓者
145,|选项2=再等我一下…,option,开拓者
146,|图标2=退出}},default,
147,*三月七：一看到这颗星球，咱就在想——这个世界里都是冰耶，会不会和我的过去有什么关系？这个想法一产生就止不住了。,content,三月七
148,*三月七：不过，当时困住我的是一种叫「六相冰」的稀有物质…一般的星球上恐怕很难找到吧？,content,三月七
149,{{剧情选项,default,
150,|选项1=得亲自确认过才知道。,option,开拓者
151,|选项2=说不定这就是你的老家。,option,开拓者
152,}},default,
153,*三月七：老实说，我可不希望这是我的家乡啊！看上去就很冷的样子，美少女可是很不抗冻的！,content,三月七
154,:{{颜色|描述|三月七看向走来的丹恒…}},default,
155,*丹恒：…怎么了？我脸上有东西吗？,content,丹恒
156,*三月七：没！我只是在想象，这次咱们仨会遇到什么有趣的事…嘿嘿！,content,三月七
157,*丹恒：…这个世界还真是多灾多难。先是遇到星核，现在又被你惦记上……,content,丹恒
158,{{剧情选项,default,
159,|选项1=走吧。,option,开拓者
160,|选项2=走吧！,option,开拓者
161,|选项3=走…吧…}},option,开拓者
162,*三月七：雅利洛-Ⅵ「开拓」小分队，现在出发咯！,content,三月七
163,----,default,
164,:{{颜色|描述|你们踏上了雅利洛-Ⅵ这颗星球…}},default,
165,*丹恒：雅利洛-Ⅵ——我们到了。,content,丹恒
166,*三月七：——还真是冰天雪地呀。,content,三月七
167,{{剧情选项,default,
168,|选项1=还真是冰天雪地呀。,option,开拓者
169,|剧情1=*三月七：复读机啊你！,branch_content,三月七
170,|选项2=也不是很冷嘛。,option,开拓者
171,|剧情2=*丹恒：因为我们有来自「开拓」命途的微弱力量，能够适应严苛的环境。,branch_content,丹恒
172,}},default,
173,*三月七：哎，这白茫茫的一片，咱们该往哪走？,content,三月七
174,*丹恒：根据坐标定位，目标就在前方不远处。,content,丹恒
175,*三月七：那还等什么，这就出发吧~,content,三月七
176,{{剧情选项,default,
177,|选项1=何不直接降落在目的地？,option,开拓者
178,|剧情1=*丹恒：…把泰科铵大球馆砸出个洞的事，你自己说还是我来？,branch_content,丹恒
179,*三月七：呃，这事就别提了吧，反正着陆在没什么生物的地方就对了。,content,三月七
180,*丹恒：除非你想体验义务劳动半个月的开拓之道。,content,丹恒
181,*三月七：都说别提了嘛！,content,三月七
182,|选项2=居然还要步行一段路…,option,开拓者
183,|剧情2=*三月七：就是啊，连台备用的雪地车都没有——咱们的列车真抠门呀。,branch_content,三月七
184,*丹恒：上一台雪地车被你开成什么样了，还记得吗？,content,丹恒
185,*三月七：…跳过这个话题吧。,content,三月七
186,}},default,
187,*丹恒：记住，迈出的每一步都务必谨慎，我们对于这个世界还所知甚少。,content,丹恒
188,*三月七：放心啦，有咱们三个在，什么事解决不了？,content,三月七
189,*三月七：开拓者身体里有颗星核，我有独一无二的{{注音|六相冰|神秘的晶体}}，丹恒有…呃，不知道是啥的神秘过去。,content,三月七
190,*三月七：谁要是敢找我们的麻烦，算他倒霉！,content,三月七
191,{{剧情选项,default,
192,|选项1=算他倒霉！,option,开拓者
193,|剧情1=*三月七：…复读的症状持续多久了啊？,branch_content,三月七
194,|选项2=我们别找麻烦就好…,option,开拓者
195,|剧情2=*三月七：这个嘛，嘻嘻，咱可不敢保证~,branch_content,三月七
196,}},default,
197,*三月七：走吧，勇敢地探索未知——这就是「开拓」的精神！,content,三月七
