line_number,content,category,character
59,| 丹鼎司 || 请用伦道夫给你的拍照软件，尽可能拍摄隐藏于丹鼎司人群中的「垃圾桶」吧。,default,
60,|-,default,
61,! 留影计划·第二日,default,
62,| 星槎海中枢 || 请用伦道夫给你的拍照软件，尽可能拍摄隐藏于星槎海中枢人群中的「垃圾桶」吧。,default,
63,|-,default,
64,! 留影计划·第三日,default,
65,| 金人巷 || 请用伦道夫给你的拍照软件，尽可能拍摄隐藏于金人巷人群中的「垃圾桶」吧。,default,
66,|-,default,
67,! 留影计划·第四日,default,
68,| 丹鼎司 || 请用伦道夫给你的拍照软件，尽可能拍摄隐藏于丹鼎司人群中的「垃圾桶」吧。,default,
69,|-,default,
70,! 留影计划·第五日,default,
71,| 金人巷 || 请用伦道夫给你的拍照软件，尽可能拍摄隐藏于金人巷人群中的「垃圾桶」吧。,default,
72,|-,default,
73,! 留影计划·第六日,default,
74,| 长乐天 || 请用伦道夫给你的拍照软件，尽可能拍摄隐藏于长乐天人群中的「垃圾桶」吧。,default,
75,|},default,
76,==活动奖励==,default,
77,"{| class=""wikitable""",default,
78,! rowspan=3|留影计划·第一日,default,
79,| 在「留影计划·第一日」关卡中获得1个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|狼毒锯牙|5}}{{图标|材料|信用点|20000}},default,
80,|-,default,
81,| 在「留影计划·第一日」关卡中获得2个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|漫游指南|2}},default,
82,|-,default,
83,| 在「留影计划·第一日」关卡中获得3个奖杯 || {{图标|材料|提纯以太|2}}{{图标|材料|信用点|20000}},default,
84,|-,default,
85,! rowspan=3|留影计划·第二日,default,
86,| 在「留影计划·第二日」关卡中获得1个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|狼毒锯牙|5}}{{图标|材料|信用点|20000}},default,
87,|-,default,
88,| 在「留影计划·第二日」关卡中获得2个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|漫游指南|2}},default,
89,|-,default,
90,| 在「留影计划·第二日」关卡中获得3个奖杯 || {{图标|材料|遗失晶块|2}}{{图标|材料|信用点|20000}},default,
91,|-,default,
92,! rowspan=3|留影计划·第三日,default,
93,| 在「留影计划·第三日」关卡中获得1个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|狼毒锯牙|5}}{{图标|材料|信用点|20000}},default,
94,|-,default,
95,| 在「留影计划·第三日」关卡中获得2个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|漫游指南|2}},default,
96,|-,default,
97,| 在「留影计划·第三日」关卡中获得3个奖杯 || {{图标|材料|提纯以太|2}}{{图标|材料|信用点|20000}},default,
98,|-,default,
99,! rowspan=3|留影计划·第四日,default,
100,| 在「留影计划·第四日」关卡中获得1个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|狼毒锯牙|5}}{{图标|材料|信用点|20000}},default,
101,|-,default,
102,| 在「留影计划·第四日」关卡中获得2个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|漫游指南|2}},default,
103,|-,default,
104,| 在「留影计划·第四日」关卡中获得3个奖杯 || {{图标|材料|遗失晶块|2}}{{图标|材料|信用点|20000}},default,
105,|-,default,
106,! rowspan=3|留影计划·第五日,default,
107,| 在「留影计划·第五日」关卡中获得1个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|狼毒锯牙|5}}{{图标|材料|信用点|20000}},default,
108,|-,default,
109,| 在「留影计划·第五日」关卡中获得2个奖杯 || {{图标|材料|星琼|40}}{{图标|材料|漫游指南|2}},default,
110,|-,default,
111,| 在「留影计划·第五日」关卡中获得3个奖杯 || {{图标|材料|提纯以太|2}}{{图标|材料|信用点|20000}},default,
112,|-,default,
113,! rowspan=3|留影计划·第六日,default,
114,| 在「留影计划·第六日」关卡中获得1个奖杯 || {{图标|材料|星琼|50}}{{图标|材料|狼毒锯牙|5}}{{图标|材料|信用点|20000}},default,
115,|-,default,
116,| 在「留影计划·第六日」关卡中获得2个奖杯 || {{图标|材料|星琼|50}}{{图标|材料|漫游指南|2}},default,
117,|-,default,
118,| 在「留影计划·第六日」关卡中获得3个奖杯 || {{图标|材料|遗失晶块|2}}{{图标|材料|信用点|20000}},default,
119,|-,default,
120,! 限时大礼,default,
121,| 完成所有限时奖励任务 || {{图标|材料|命运的足迹|1}},default,
122,|-,default,
123,! 奖励总计,default,
124,|colspan=3|{{图标|材料|命运的足迹|1}}{{图标|材料|星琼|500}}{{图标|材料|漫游指南|12}}{{图标|材料|提纯以太|6}}{{图标|材料|遗失晶块|6}}{{图标|材料|狼毒锯牙|30}}{{图标|材料|信用点|240000}},default,
125,|},default,
126,==无名勋礼奖励==,default,
127,"{| class=""wikitable"" style=""text-align:center;width:100%""",default,
128,|{{图标|材料|无名客的经验|1400}},default,
129,| 在「日抛忆质留影计划」活动中，总计获得12个奖杯,default,
130,|},default,
