line_number,content,category,character
81,*瓦尔特：…这是家族的说辞，至于他们是否真的从头到尾一无所知，便是另一个微妙的问题了。,content,瓦尔特
82,|选项3=公司有什么动作吗？,option,开拓者
83,|剧情3=*瓦尔特：砂金所做的一切，最终成功让公司获得了上桌的权利。一位职级更高的使节也因此来到匹诺康尼，与家族展开交锋。,branch_content,瓦尔特
84,*瓦尔特：而为了不让匹诺康尼再走上先前的老路，对星穹列车而言，公司也会成为谈判桌上不可或缺的助力。,content,瓦尔特
85,|选项4=你在太一之梦里遭遇了什么？,option,开拓者
86,|剧情4=*瓦尔特：说来有些令人哑然，在无边无际的梦中，我得以回到故乡，与分别已久的朋友重逢。而因为一些特殊的原因…我想起了黄泉小姐。,branch_content,瓦尔特
87,*瓦尔特：在发现自己的记忆里并未留下她的结局时，我便察觉到了苦涩的事实。,content,瓦尔特
88,|选项5=没什么要问的了。,option,开拓者
89,|剧情5=*瓦尔特：一段旅途行将结束的时候，总会让人感到怅然。我们能做的，就是让它拥有一个尽量圆满的结局。,branch_content,瓦尔特
90,|图标1=对话,default,
91,|图标2=对话,default,
92,|图标3=对话,default,
93,|图标4=对话,default,
94,|图标5=退出,default,
95,}},default,
96,:再次对话,default,
97,*瓦尔特：还有什么事想问吗，开拓者？,content,瓦尔特
98,----,default,
99,:{{颜色|灰|与丹恒对话}},default,
100,*丹恒：「开拓」的旅途中，很少出现所有乘客一起下车的情况，但匹诺康尼…确实具备让我们这么做的意义。,content,丹恒
101,{{剧情选项,default,
102,|选项1=列车不要紧吗？,option,开拓者
103,|剧情1=*丹恒：有列车长在，暂时不用担心。但我们也应该尽快返程，把无名客们的消息带给它。,branch_content,丹恒
104,|选项2=你在太一之梦里遭遇了什么？,option,开拓者
105,|剧情2=*丹恒：我梦见列车驶过一站又一站，有人到来，有人离去，而我们五人始终都在，这段旅程似乎永远也不会结束。,branch_content,丹恒
106,*丹恒：也许这就是我内心深处的渴望，当意识到这点时…我就知道它并不真实了。,content,丹恒
107,|选项3=匹诺康尼的「秩序」是个例吗…,option,开拓者
108,|剧情3=*丹恒：智库里没有相关记录，只是我的猜测：「秩序」的隐患始终存在于「同谐」中，这原本是家族的内部问题。,branch_content,丹恒
109,*丹恒：但如今，宇宙中有更多势力知道了这个秘密，银河形势…会变得更加复杂吧。,content,丹恒
110,|选项4=没什么要问的了。,option,开拓者
111,|剧情4=*丹恒：就像我之前说的，来日方长，等收拾妥当，就前往我们的下一站吧。,branch_content,丹恒
112,|图标1=对话,default,
113,|图标2=对话,default,
114,|图标3=对话,default,
115,|图标4=退出,default,
116,}},default,
117,:再次对话,default,
118,*丹恒：你看上去好像还有些疑问。,content,丹恒
119,----,default,
120,:{{颜色|灰|与三月七对话}}{{黑幕|三月七在酒吧的另一端，淑女和忧郁派的舞台边}},default,
121,*三月七：说起来，来这的路上发生了件怪事。我好端端走着，突然被人塞了件奇怪的礼物。,content,三月七
122,*三月七：我拆开一看是个按钮，背后还有行字：「只要按下它，整个匹诺康尼就会被炸上天」——什么啊，太吓人了！,content,三月七
123,{{剧情选项,default,
124,|选项1=恐怖袭击？！,option,开拓者
125,|剧情1=*三月七：可哪有人会这么明目张胆地袭击啊，简直是唯恐天下不乱。,branch_content,三月七
126,|选项2=你按了吗？,option,开拓者
127,|剧情2=*三月七：当然没有，谁会按啊！,branch_content,三月七
128,}},default,
129,*三月七：我一转头，那人已经消失不见了。没办法，我只能把它交给附近的猎犬。听说类似的报案还有不少，在谐乐大典开幕前就有了。,content,三月七
130,*三月七：唉，真担心匹诺康尼的未来啊……,content,三月七
131,,default,
132,=== 和舒翁交谈，开始调饮 ===,default,
133,*舒翁：准备好调饮了吗，开拓者？,content,舒翁
134,{{剧情选项,default,
135,|选项1=加拉赫怎么了？,option,开拓者
136,|图标1=对话,default,
137,|剧情1=*舒翁：不知道，上次酒吧相遇后，我就没再见过他了。回想起来，他的到来和离去总是这么悄无声息。,branch_content,舒翁
138,*舒翁：在这吧台边，我们无话不谈，可当他推门而去，我又发现自己完全不了解这个男人，加拉赫就是这么神秘。,content,舒翁
139,*舒翁：我只是有种预感…也许他的心愿已了，不会再回来了。,content,舒翁
140,|选项3=稍等，我还想和大家聊聊。,option,开拓者
141,|图标3=退出,default,
142,|剧情3=*舒翁：当然可以，我们现在都等得起——加拉赫也是。,branch_content,舒翁
143,|选项2=来调饮吧。,option,开拓者
144,|剧情2=*舒翁：开始之前，要不要先去跟你的同伴们聊聊？我们有的是时间。,branch_content,舒翁
145,{{剧情选项,default,
146,|选项1=不必了，我们开始吧。,option,开拓者
147,|剧情1=*舒翁：好，都听你的。,branch_content,舒翁
148,|选项2=好主意，我一会儿回来。,option,开拓者
149,|图标2=退出,default,
150,|剧情2=,branch_content,
151,}},default,
152,}},default,
153,----,default,
154,*舒翁：该调哪种饮料，我大概有些想法了。苦口或是甜口，你来做选择吧——看看哪种口味更符合你此时此刻的心境。,content,舒翁
155,{{剧情选项,default,
156,|选项1=苦口的吧。,option,开拓者
157,|剧情1=*舒翁：「长梦苦短」——这酒吧里最不受欢迎的饮品。苦口、酸涩，就像血淋淋的现实。,branch_content,舒翁
158,*舒翁：不错的选择，开始调饮吧。,content,舒翁
159,:{{颜色|灰|完成调饮}},default,
160,*舒翁：言语总是苍白的，如果要为一段往事作结，在这间酒吧里，没有比调饮更好的方式。,content,舒翁
161,*舒翁：将所有的回忆和感情倒在一起，搅拌均匀，透过时间的滤网，留在杯中的便是值得回味的东西。,content,舒翁
162,*舒翁：好，这样就大功告成了……,content,舒翁
163,*舒翁：敬沉眠于地下的无名客们，还有我的好友，加拉赫。,content,舒翁
164,*舒翁：死亡是如此苦涩的事实，但你们所奉献的一切将被历史所铭记。,content,舒翁
165,*舒翁：我们不被外面的世界接受，因此才聚在这里。,content,舒翁
166,*舒翁：而终有一日，我们将魂归同处。,content,舒翁
167,*舒翁：——干杯。,content,舒翁
168,|选项2=甜口的吧。,option,开拓者
169,|剧情2=*舒翁：「溺甜」——调制难度最高的饮品之一。只要原料比例稍微失衡，口感就会变得过分浓稠、腥腻。,branch_content,舒翁
170,*舒翁：反之，如果配比得当…那你就能得到一杯独一无二的甜美饮料，回味悠长。,content,舒翁
171,*舒翁：不错的选择，开始调饮吧。,content,舒翁
172,:{{颜色|灰|完成调饮}},default,
173,*舒翁：言语总是苍白的，如果要为一段往事作结，在这间酒吧里，没有比调饮更好的方式。,content,舒翁
174,*舒翁：将所有的回忆和感情倒在一起，搅拌均匀，透过时间的滤网，留在杯中的便是值得回味的东西。,content,舒翁
175,*舒翁：好，这样就大功告成了……,content,舒翁
176,*舒翁：敬沉眠于地下的无名客们，还有我的好友，加拉赫。,content,舒翁
177,*舒翁：自由的精神将在群星间悠远传扬，它的余韵会比牧歌更加隽永。,content,舒翁
178,*舒翁：我们不被外面的世界接受，因此才聚在这里。,content,舒翁
179,*舒翁：而终有一日，我们将魂归同处。,content,舒翁
180,*舒翁：——干杯。,content,舒翁
181,}},default,
182,----,default,
183,:{{颜色|灰|你收到了姬子发来的群消息…}},default,
184,{{角色对话|模板开始|星穹列车一家人}},default,
185,{{角色对话|左|姬子|文本|各位，移步晖长石号吧}},default,
186,{{角色对话|左|姬子|文本|我这边马上收尾，稍后我们在艉部泳池集合}},default,
187,{{角色对话|左|丹恒|文本|11}},default,
188,{{角色对话|左|瓦尔特|文本|晚些时候见。}},default,
189,{{短信选项,option,开拓者
190,|选项1=马上来。,option,开拓者
191,|剧情1={{角色对话|右|开拓者|文本|我将带头冲锋！}},branch_content,
192,{{角色对话|左|三月七|文本|话说回来，姬子姐在晖长石号上忙什么呀}},default,
193,|选项2=姬子小姐在忙什么？,option,开拓者
194,|剧情2={{角色对话|右|开拓者|文本|话说，姬子小姐在忙什么呢}},branch_content,
195,{{角色对话|左|三月七|文本|！我也想问}},default,
196,}},default,
197,{{角色对话|左|姬子|表情|02-02}},default,
198,{{角色对话|左|姬子|文本|暂时保密}},default,
199,{{角色对话|左|姬子|文本|别心急，等到开幕式就知道了}},default,
200,{{角色对话|左|三月七|文本|欸——}},default,
201,{{角色对话|左|三月七|文本|狠狠期待了！}},default,
202,{{角色对话|模板结束}},default,
203,,default,
204,=== 与舒翁告别，准备登船 ===,default,
205,{{任务描述|匹诺康尼的故事已经——接近——告一段落，你终于得以和伙伴们共同度过一段清闲的时光。<br>列车组在舒翁的酒吧齐聚，并准备以调饮的方式纪念逝去的伙伴、同时也合庆新生的希望。<br>姬子发来消息，通知你们可以登船了。|匹诺康尼-「白日梦」酒店-梦境}},default,
206,*舒翁：要出发了么？那把它也带上吧。,content,舒翁
207,*舒翁：这最后一份特饮，我特地多调了些。往事如烟，希望它能让你们记得匹诺康尼的滋味。,content,舒翁
208,*瓦尔特：谢谢，我想，那一定会是令人难忘的味道。,content,瓦尔特
209,*舒翁：要是能见到加拉赫，就让他也喝上一杯吧。我懂那家伙的口味，他肯定会喜欢的。,content,舒翁
210,{{剧情选项,default,
211,|选项1=我们会的。,option,开拓者
212,|剧情1=,branch_content,
213,|选项2=要是见不到呢？,option,开拓者
214,|剧情2=*舒翁：那…就见不到吧。,branch_content,舒翁
215,}},default,
216,*舒翁：好了，到此为止。你们还要去谈正事，别让氛围继续变得悲伤了。,content,舒翁
217,*舒翁：无论是星穹列车还是匹诺康尼，未来都还有很长的路要走呢，打起精神来。,content,舒翁
218,*舒翁：然后，就走向我们各自的明天吧。,content,舒翁
